,PP_3271
SRX8894563,2.03226254625
SRX8894564,1.50741418625
SRX8894565,1.4318869802500005
SRX8894566,1.75457096525
SRX8894567,1.2762033272500002
SRX8894568,1.1060923002500005
SRX8245718,-0.2126268727499999
SRX8245719,-0.3798975187499999
SRX8245720,0.43195008525
SRX8245721,0.16057430625
SRX8245722,-0.3067300567499998
SRX8245723,-0.2761091387499998
SRX8245724,0.0821464272500001
SRX8245725,-0.4556987677499999
SBRG_IL__IL3__1,0.3514287572500001
SBRG_IL__IL3__2,-0.3317324027499999
SRX8245728,-0.2732896697499999
SRX8245729,-0.1915737807499998
SRX8245730,-0.3560635507499999
SRX8245731,0.17015359025
SRX8245732,0.46086201225
SRX8245733,0.0675793842500001
SBRG_IL__wt__1,0.2819388252500001
SBRG_IL__wt__2,0.24542778625
SRX8245726,-0.02792098575
SRX8245727,-0.1229507877499999
SRX8894553,1.33026955325
SRX8894554,1.85224154625
SRX8894555,2.2082638182500003
SRX8894556,2.74469369125
SRX8894557,2.37737667925
SRX8894558,2.73982385725
SRX8894559,2.0904725712500003
SRX8894560,2.17757200925
SBRG_UNeb__coum__1,0.604437366
SBRG_UNeb__coum__2,0.2444275439999999
SBRG_UNeb__coum__3,0.3841789569999999
SBRG_UNeb__coumferul__1,0.324402624
SBRG_UNeb__coumferul__2,0.6808687569999999
SBRG_UNeb__coumferul__3,0.076567911
SBRG_UNeb__ferulate__1,0.764740832
SBRG_UNeb__ferulate__2,0.727731268
SBRG_UNeb__ferulate__3,1.45372445
SBRG_UNeb__glc__1,0.020497757
SBRG_UNeb__glc__2,-0.051213839
SBRG_UNeb__glc__3,0.030716082
SRX5659920,-0.6881876765
SRX5659925,0.6881876765
SRX5704140,0.1626096883333334
SRX5704141,-0.0967062606666664
SRX5704142,-0.4468739466666664
SRX5704143,-0.5615224306666666
SRX5704144,-0.3761329906666666
SRX5704145,-0.5407788616666664
SRX5704146,-0.3956156026666666
SRX5704147,-0.5102316076666664
SRX5704148,-0.7333320366666665
SRX5704149,-0.1640850456666664
SRX5704150,-0.5078256126666665
SRX5704151,0.0012675753333335
SRX5704152,0.0208609313333334
SRX5704153,-0.5451769026666666
SRX5704154,-0.4795211776666666
SRX5704155,-0.2125240406666664
SRX5704156,0.0950116333333335
SRX5704157,-0.4736639736666665
SRX5704158,-0.2043157696666664
SRX5704159,-0.0876843696666664
SRX5704160,-0.4307560656666664
SRX5704161,-0.6114700466666665
SRX5704162,-0.1698765146666665
SRX5704163,0.1787638333333336
SRX5704164,-0.1834706196666664
SRX5704165,-0.6263951306666664
SRX5704166,-0.7884717866666666
SRX5704167,-0.3457885596666665
SRX5704168,-0.4848892026666664
SRX5704169,-0.5410393716666666
SRX5704170,-0.8593086166666666
SRX5704171,-0.6238601496666665
SRX5704172,-0.0522424726666665
SRX5704173,-0.9240657226666664
SRX5704174,-0.5028208856666665
SRX5704175,0.3407122003333336
SRX4552613,-0.5018071590000001
SRX4552614,0.254825399
SRX4552615,0.3298097989999999
SRX4552616,1.231168481
SRX4552617,0.3313650769999998
SRX4552618,0.8030072699999997
SRX4552619,0.0231399079999998
SRX4552621,-0.023139908
SRX4552622,0.3679650909999998
SRX4552623,-0.123857418
SRX4552624,0.5916531549999999
SRX7195897,0.2362808636666666
SRX7195898,-0.2794450573333333
SRX7195899,0.0431641936666666
SRX7195900,0.4107413336666666
SRX7195901,0.5968208246666666
SRX7195902,0.4177805056666667
SRX801088,-0.2549298735
SRX801089,0.2549298735
SRX801090,0.4483938104999998
SRX801091,-0.4205666754999999
SRX801092,-0.7218262384999998
SRX801093,-0.3784914224999998
SRX3921725,-0.0750176919999999
SRX3921834,-0.0667942249999999
SRX3921973,0.141811917
SRX3922005,-0.1804062979999999
SRX3922933,-0.647091903
SRX3923031,-0.6328179439999999
SRX5739419,-0.3063803716666667
SRX5739420,-0.1585368826666666
SRX5739421,-0.2767644016666667
SRX5739422,-0.5740190086666667
SRX5739423,0.5189741683333332
SRX5739424,0.1418123963333333
SRX5739425,-0.0714143036666666
SRX5739426,-0.0750178686666667
SRX5739427,-0.0667945276666667
SBRG_Stress3__butanol__1,-1.1938496415
SBRG_Stress3__butanol__2,-1.0361844355
SBRG_Stress3__glc__1,-0.0591385415000003
SBRG_Stress3__glc__2,0.0591385414999994
SBRG_Stress3__isopentanol__1,-1.3951257605
SBRG_Stress3__isopentanol__2,-1.3680982535000004
SRX3141766,0.5740728935000001
SRX3141767,0.1482321805000001
SRX3141769,0.2999508235000001
SRX3141770,-0.1482321804999999
SRX7584765,0.1784186624999999
SRX7584767,-0.2642361764999998
SRX7584769,-0.2675017715000001
SRX7584771,0.0667075595000001
SRX7584773,1.0796855085000003
SRX7584774,0.6655940335000001
SRX7584775,1.0935303465
SRX7584776,1.1352353405
SRX7584777,-0.3889800394999998
SRX7584778,0.5830045064999996
SRX7584779,0.8122995134999997
SRX7584780,0.3993426655000003
SRX7584781,0.7036048855000003
SRX7584783,0.7856428804999998
SRX7584785,1.0750378474999995
SRX7584787,-0.1784186624999999
SRX7584789,-0.5419221455000001
SRX7584791,-0.4759582794999999
DRX086758,-0.0694837685
DRX086759,-0.3172955274999998
DRX086760,0.3530515985
DRX086761,0.0337276975000002
DRX086762,-0.3038154034999998
DRX086763,-0.6613649804999999
DRX086764,-0.3342575214999999
DRX086765,-0.3094441065
DRX086766,0.1028151185000001
DRX086767,0.3283943095000001
DRX086768,-0.1233900524999997
DRX086769,-0.3500881775
DRX086770,-0.5486248434999998
DRX086771,-0.7974345024999998
DRX086772,-0.6350803244999998
DRX086773,-0.7987431654999999
DRX086775,-0.8314883204999999
DRX086776,-1.7806305784999998
DRX086742,-0.1774167134999995
DRX086745,-0.3183471915
DRX086746,-0.4049995695000001
DRX086747,0.3096266595000001
DRX086748,0.0724803195000003
DRX086749,0.0228925904999997
CJ522_f_1,0.511759624
CJ522_f_2,0.6718861460000001
CJ522_f_3,0.617748491
CJ522_fg_1,0.348386983
CJ522_fg_2,0.219004195
CJ522_fg_3,-0.2151633349999999
CJ522_gfg_1,0.434436062
CJ522_gfg_2,0.2720324580000001
CJ522_gfg_3,0.670785832
CJ522_gg_1,0.373105317
CJ522_gg_2,0.598021353
CJ522_gg_3,0.6171018850000001
CJ522_glc_1,-0.2604982409999999
CJ522_glc_2,0.2051617320000001
CJ522_glc_3,0.954448744
CJ522_glu_1,1.049369823
CJ522_glu_2,1.184078157
CJ522_glu_3,0.588524877
GB032_f_1,0.359184127
GB032_f_2,0.3932565050000001
GB032_f_3,0.132781715
GB032_fg_1,0.5351527390000002
GB032_fg_2,0.2005386050000001
GB032_fg_3,-0.2889064729999999
GB032_gfg_1,0.8826849110000001
GB032_gfg_2,0.5348110500000001
GB032_gfg_3,0.511548764
GB032_gg_1,0.187595275
GB032_gg_2,0.4203405680000001
GB032_gg_3,-0.1289506469999999
GB032_glc_1,0.753333279
GB032_glc_2,0.4171079980000001
GB032_glc_3,0.5999045010000001
GB032_glu_1,0.0103022410000001
GB032_glu_2,0.747035777
GB032_glu_3,1.115225581
GB045_f_1,1.085922528
GB045_f_2,1.387156678
GB045_f_3,1.080326877
GB045_fg_1,0.545958546
GB045_fg_2,0.001884745
GB045_gfg_1,1.104991273
GB045_gfg_2,0.214279913
GB045_gfg_3,-0.0875885079999999
GB045_gg_1,1.239188198
GB045_gg_2,0.933976797
GB045_gg_3,0.8330514820000001
GB045_glc_1,0.3629634060000001
GB045_glc_2,0.538721204
GB045_glc_3,1.004581353
GB045_glu_1,0.625022617
GB045_glu_2,1.325850411
GB045_glu_3,0.4433981170000001
GB062_f_1,0.413009299
GB062_f_2,-0.1608212069999999
GB062_f_3,-0.0422293649999999
GB062_fg_1,0.247330706
GB062_fg_2,0.155920444
GB062_fg_3,0.986869216
GB062_gfg_1,0.146511489
GB062_gfg_2,0.7181021160000001
GB062_gfg_3,0.220557908
GB062_gg_1,0.968283428
GB062_gg_2,1.060184919
GB062_gg_3,0.231767486
GB062_glc_1,0.604313954
GB062_glc_2,0.7748306980000002
GB062_glc_3,0.872678329
GB062_glu_1,-0.0415765849999999
GB062_glu_2,0.048872235
GB062_glu_3,0.4612006
KT2440_f_1,0.777089761
KT2440_f_2,0.7365838710000001
KT2440_f_3,0.167964035
KT2440_fg_1,-0.1714887309999999
KT2440_fg_2,0.7225637300000001
