,BSU02800
M9exp_1,9.7606
M9exp_2,9.5365
M9exp_3,9.4375
M9tran_1,9.7372
M9tran_2,9.6157
M9tran_3,9.7321
M9stat_1,8.1428
M9stat_2,8.1359
M9stat_3,7.8495
MG-0.1_1,9.7641
MG-0.1_2,8.8803
MG-0.1_3,10.2488
MG-0.2_2,9.3166
MG-0.2_3,9.7193
MG+5_1,9.6683
MG+5_2,9.3995
MG+5_3,9.5972
MG+10_1,9.8673
MG+10_2,9.7054
MG+10_3,9.4133
MG+15_1,9.2065
MG+15_2,10.295
MG+15_3,10.07
MG+25_1,9.5311
MG+25_2,9.408
MG+25_3,9.9293
MG+45_1,9.6733
MG+45_2,9.2206
MG+45_3,10.4033
MG+60_2,9.4194
MG+60_3,9.8172
MG+90_2,8.936
MG+90_3,9.5304
MG+120_1,8.7371
MG+120_2,9.5739
MG+120_3,9.1149
MG+150_1,9.4074
MG+150_3,9.4074
GM-0.1_1,9.2877
GM-0.1_2,9.5642
GM-0.1_3,9.2883
GM-0.2_1,9.4419
GM-0.2_2,9.6942
GM-0.2_3,9.1414
GM+5_1,8.9806
GM+5_2,9.203
GM+5_3,9.3156
GM+10_2,9.2493
GM+10_3,8.4952
GM+15_1,9.6092
GM+15_2,9.1073
GM+15_3,9.177
GM+25_1,9.506
GM+25_2,9.365
GM+25_3,8.8779
GM+45_1,9.5173
GM+45_2,8.4028
GM+45_3,8.8851
GM+60_1,9.327
GM+60_2,8.6762
GM+60_3,8.7406
GM+90_1,9.5324
GM+90_2,9.5577
GM+90_3,9.1624
GM+120_1,9.1922
GM+120_3,9.2806
GM+150_1,9.2251
GM+150_2,10.023
GM+150_3,9.0409
BT_1,9.0392
BT_2,8.7013
B36_1,8.4233
B36_2,8.4128
B60_1,8.3305
B60_2,8.2971
S0_1,10.5206
S0_2,10.7645
S0_3,11.1714
S1_1,9.5017
S1_2,9.5474
S1_3,9.3773
S2_1,9.9421
S2_2,9.5955
S2_3,9.6173
S3_1,9.8185
S3_2,9.7401
S4_1,10.2608
S4_2,9.7369
S4_3,9.2359
S5_1,9.7283
S5_2,10.0429
S5_3,10.1723
S6_1,9.2869
S6_2,7.7198
S6_3,9.4274
S6/t_1,9.2716
S6/t_2,7.6961
S6_4,8.8913
S6_5,9.3896
S6_6,9.3723
S7_4,9.16
S7_5,9.0826
S7_6,9.4834
S8_4,8.662
S8_5,8.7879
G135_1,9.9672
G135_3,8.7237
G150_1,9.5702
G150_2,10.249
G150_3,9.9334
G180_1,9.9089
G180_2,10.378
G180_3,9.1931
T-5.40H_1,9.9496
T-4.40H_1,9.7264
T-3.40H_1,9.7979
T-2.40H_1,9.6882
T-1.40H_1,9.7796
T-1.10H_1,9.9966
T-0.40H_1,9.6898
T0.0H_1,9.4424
T0.30H_1,9.0543
T1.0H_1,8.7984
T1.30H_1,8.7748
T2.0H_1,8.896
T2.30H_1,9.2394
T3.0H_1,8.9181
T3.30H_1,9.2211
T4.0H_1,9.1067
T5.0H_1,8.8903
LBexp_1,9.7856
LBexp_2,9.202
LBexp_3,8.9633
LBtran_1,9.7973
LBtran_2,8.9374
LBtran_3,10.2115
LBstat_1,9.7949
LBstat_2,9.8539
LBstat_3,9.5251
LBGexp_1,9.8234
LBGexp_2,9.524
LBGexp_3,9.7924
LBGtran_2,8.9158
LBGtran_3,10.5712
LBGstat_1,9.9525
LBGstat_2,8.949
LBGstat_3,9.1648
Mt0_1,9.4436
Mt0_3,9.9778
M0t45_1,12.2303
M0t45_2,9.2752
M0t45_3,12.4586
M0t90_1,8.3959
M0t90_2,9.4834
M0t90_3,8.5144
M40t45_1,11.7686
M40t45_2,9.4348
M40t45_3,12.5949
M40t90_1,8.253
M40t90_2,9.2577
M40t90_3,8.8839
dia0_1,9.182
dia0_2,9.3583
dia0_3,9.5578
dia5_1,8.6674
dia5_2,8.883
dia5_3,8.9491
dia15_1,10.3939
dia15_2,10.2522
dia15_3,9.1177
C30_1,9.1642
C30_2,9.2795
C90_1,8.5229
C90_2,8.4769
SMM_1,9.1852
SMM_2,8.9763
SMM_3,9.1016
Salt_1,8.9164
Salt_2,8.709
Salt_3,8.8689
M+G_1,9.3733
M+G_2,9.3627
M+G_3,9.0234
Glu_1,9.4312
Glu_2,9.3762
Glu_3,9.64
Fru_1,9.7978
Fru_2,9.6585
Fru_3,9.1171
Mal_1,8.82
Mal_2,9.1836
Mal_3,9.434
G+S_2,8.8547
G+S_3,9.273
Pyr_1,8.6686
Pyr_2,8.981
Pyr_3,8.9082
Gly_1,8.3785
Gly_2,8.8201
Gly_3,8.1817
Glucon_1,8.881
Glucon_2,8.8859
Glucon_3,8.8826
BI_1,9.9517
BI_2,10.3254
BC_2,9.4044
BC/t_1,9.1165
BC/t_2,9.4132
BC_1,9.1496
Sw_1,8.2822
Sw_2,8.5849
BMM_1,9.7648
BMM_2,9.5353
BMM_3,9.6325
Heat_1,10.3039
Heat_2,10.0006
Heat_3,9.7989
Cold_1,8.8277
Cold_2,8.41
Cold_3,8.3718
Etha_1,8.1628
Etha_2,8.1401
Etha_3,8.0532
SMMPr_1,9.1648
SMMPr_2,9.288
SMMPr_3,9.2447
HiTm_1,9.3596
HiTm_2,10.1017
HiTm_3,10.0799
LoTm_1,8.3664
LoTm_2,8.1951
LoTm_3,8.1836
HiOs_1,10.2701
HiOs_2,10.0936
HiOs_3,10.1066
Oxctl_1,9.5221
Oxctl_2,9.5644
Oxctl_3,9.9188
Diami_1,9.4166
Diami_2,9.7093
