,-0.057335196800000016,-0.04300139760000001,-0.028667598400000008,-0.014333799200000004,0.0,0.014333799199999997,0.028667598400000008,0.04300139760000002,0.057335196800000016,0.07166899600000001,0.08600279520000001,0.10033659440000003,0.11467039360000003,0.12900419280000003,0.14333799200000005,0.15767179120000005,0.17200559040000005,0.18633938960000004,0.20067318880000004,0.21500698800000004
thresh,-0.035834498000000006,0.035834498000000006,1,,,,,,,,,,,,,,,,,
unreg,2,11,70,811,1435,279,88,38,37,16,18,3,6,1,2,3,0,0,0,0
unreg_genes,['USA300HOU_RS13835' 'rpmH'],"['USA300HOU_RS01280' 'USA300HOU_RS05115' 'ureB' 'USA300HOU_RS06505'
 'USA300HOU_RS08670' 'USA300HOU_RS15100' 'USA300HOU_RS15070'
 'USA300HOU_RS05130' 'USA300HOU_RS15160' 'USA300HOU_RS15395' 'ilvN']",[],[],[],[],[],"['USA300HOU_RS01125' 'yvfR' 'USA300HOU_RS10255' 'USA300HOU_RS03160'
 'USA300HOU_RS02090' 'USA300HOU_RS13695' 'dgkA' 'USA300HOU_RS04855'
 'USA300HOU_RS01540' 'copY' 'sigS' 'USA300HOU_RS08960' 'USA300HOU_RS06630'
 'USA300HOU_RS10755' 'USA300HOU_RS00655' 'ylxM' 'USA300HOU_RS10840' 'sigS'
 'ypbD' 'USA300HOU_RS03265' 'LAC_H_01013' 'USA300HOU_RS09730'
 'USA300HOU_RS05165' 'USA300HOU_RS13935' 'USA300HOU_RS03165' 'comgF'
 'USA300HOU_RS09565' 'USA300HOU_RS12445' 'USA300HOU_RS12570'
 'USA300HOU_RS09605' 'USA300HOU_RS11345' 'cadX' 'USA300HOU_RS01580' 'smpC'
 'USA300HOU_RS07425' 'USA300HOU_RS12765' 'USA300HOU_RS11590' 'ydiL']","['USA300HOU_RS10715' 'USA300HOU_RS10845' 'USA300HOU_RS09445'
 'USA300HOU_RS00270' 'USA300HOU_RS03140' 'USA300HOU_RS04400'
 'USA300HOU_RS15055' 'USA300HOU_RS05145' 'USA300HOU_RS05530'
 'USA300HOU_RS05170' 'USA300HOU_RS01470' 'USA300HOU_RS11200'
 'USA300HOU_RS12415' 'USA300HOU_RS01425' 'USA300HOU_RS15380'
 'USA300HOU_RS03130' 'USA300HOU_RS09895' 'USA300HOU_RS00260' 'coabC'
 'USA300HOU_RS03745' 'icaC' 'cvpA' 'USA300HOU_RS08180' 'USA300HOU_RS10480'
 'icaR' 'USA300HOU_RS10235' 'USA300HOU_RS13170' 'ykrP' 'USA300HOU_RS15430'
 'csbA' 'USA300HOU_RS06670' 'USA300HOU_RS04330' 'USA300HOU_RS04320'
 'USA300HOU_RS13410' 'USA300HOU_RS14020' 'USA300HOU_RS01545'
 'USA300HOU_RS00315']","['sarX' 'sarA' 'USA300HOU_RS03150' 'USA300HOU_RS13510' 'USA300HOU_RS01555'
 'USA300HOU_RS09460' 'USA300HOU_RS10815' 'USA300HOU_RS09830'
 'USA300HOU_RS06915' 'USA300HOU_RS11740' 'USA300HOU_RS00215' 'zitR'
 'USA300HOU_RS00485' 'USA300HOU_RS04545' 'USA300HOU_RS00335'
 'USA300HOU_RS05580']","['USA300HOU_RS10150' 'USA300HOU_RS03125' 'USA300HOU_RS03175'
 'USA300HOU_RS10505' 'ytzB' 'mnhe2' 'USA300HOU_RS11605' 'dgK' 'yggT'
 'USA300HOU_RS00330' 'USA300HOU_RS12995' 'USA300HOU_RS03295'
 'USA300HOU_RS06680' 'USA300HOU_RS06640' 'USA300HOU_RS12890'
 'USA300HOU_RS05790' 'USA300HOU_RS13395' 'USA300HOU_RS12490']",['USA300HOU_RS12185' 'USA300HOU_RS10490' 'USA300HOU_RS14670'],"['USA300HOU_RS03830' 'USA300HOU_RS06605' 'USA300HOU_RS04240'
 'USA300HOU_RS14135' 'USA300HOU_RS08530' 'USA300HOU_RS06695']",['USA300HOU_RS09600'],['USA300HOU_RS12245' 'USA300HOU_RS10855'],['USA300HOU_RS15315' 'USA300HOU_RS03725' 'USA300HOU_RS10370'],[],[],[],[]
