,Value,list
TF,dpiA,
reg_genes,10,['dpiB' 'dpiA' 'mdh' 'STM3134']
comp_genes,18,"['rfaD' 'STM0056' 'citE2' 'STM4510' 'citX2' 'citT' 'citD2' 'iadA' 'yjiG'
 'citF2' 'citC2' 'STM0057']"
both_genes,6,['citX' 'citG' 'citC' 'citE' 'citD' 'citF']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
