,USA300HOU_RS08110
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,8.722654521
USA300_LAC_U01-Set001_CAMHB_Control_1,8.6083417961
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,8.5095200446
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,8.6005120401
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,8.4851767066
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,8.7523982452
USA300_LAC_U01-Set001_CAMHB_Control_2,8.4735024622
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,8.5072370638
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,8.6382585742
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,8.566082044
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.8998774147
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.0626757673
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.8767076768
USA300_LAC_U01-Set001_R10LB_PreCulture_1,8.8032465515
USA300_LAC_U01-Set001_R10LB_PreCulture_2,8.8409491184
USA300_LAC_U01-Set001_R10LB_Control_1,8.1544234512
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,8.1090489059
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.3633657142
USA300_LAC_U01-Set001_R10LB_Control_2,8.1437277177
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.0092080027
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.3979852354
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.789290468
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.6864146726
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.8226857618
USA300_TCH1516_U01-Set000_R10LB_Control_2,8.3310355683
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.6996318869
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.6763785286
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,8.6928354461
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,8.6694288577
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.1225610345
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,8.0951147489
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.0430974023
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,8.0354122266
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,8.1045761367
USA300_LAC_U01-Set004_CAMHB_Control_1,8.4886360255
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,8.4065639797
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,8.5232375549
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,8.4669922603
USA300_LAC_U01-Set004_CAMHB_Control_2,8.4551940391
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,8.4580816591
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,8.4963467635
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,8.3979513837
USA300_LAC_U01-Set004_R10LB_Control_1,8.4865627041
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,8.381531836
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,8.5783950037
USA300_LAC_U01-Set004_R10LB_Control_2,8.5053204315
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,8.2823515966
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,8.5781512161
USA300_TCH1516_U01-Set003_CAMHB_Control_2,8.3338691381
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,7.9461390365
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,8.1376090284
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,7.9883876826
USA300_TCH1516_U01-Set003_CAMHB_Control_3,7.9729904913
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,8.0522825955
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,8.2523619887
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,8.0430206697
USA300_LAC_ICA-Set001_R10LB_Control_1,7.6676995738
USA300_LAC_ICA-Set001_R10LB_Control_2,7.7292902538
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,7.7082823429000005
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,7.5284373986
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.9820131367
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.9721764655000005
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.8548097432
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.8831143803
USA300_TCH1516_BK-Set001_THB_Control_1,9.5142705419
USA300_TCH1516_BK-Set001_THB_Control_2,9.1857269499
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,9.3785925657
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,9.0909189492
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,9.2730040093
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,9.0604796123
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,9.3307172917
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,9.1316352022
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,8.5881457547
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,8.680544521
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,8.701217765900001
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,8.6839963491
USA300_LAC_ICA-Set002_CAMHB_Control_1,8.1343163474
USA300_LAC_ICA-Set002_CAMHB_Control_2,8.5199063618
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,8.4255151404
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,8.4456235067
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,8.8624352765
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,8.8919453231
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,8.4708026519
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,8.4463369853
USA300_SNFM1_ICA-Set002_R10LB_Control_1,8.7587109355
USA300_SNFM1_ICA-Set002_R10LB_Control_2,8.7352273762
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,8.622628644
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,8.6425857951
USA300_SNFR19_ICA-Set002_R10LB_Control_1,8.7420236546
USA300_SNFR19_ICA-Set002_R10LB_Control_2,8.8268213546
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,8.2711876957
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,8.3585592056
USA300_TCH1516_ICA-Set002_R10LB_Control_1,8.9694836271
USA300_TCH1516_ICA-Set002_R10LB_Control_2,9.1292541365
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,8.7457315389
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,8.7829584626
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,8.7235964561
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,8.6969062198
USA300_TCH1516_ICA-Set003_250nMParaquat_1,8.4417341247
USA300_TCH1516_ICA-Set003_250nMParaquat_2,8.389512799
USA300_TCH1516_ICA-Set003_2gLGalactose_1,8.2173540684
USA300_TCH1516_ICA-Set003_2gLGalactose_2,8.2900439988
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,8.383873416
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,8.3335118496
USA300_TCH1516_ICA-Set003_Control_1,8.5994247165
USA300_TCH1516_ICA-Set003_Control_2,8.5976214366
USA300_TCH1516_ICA-Set003_StationaryPhase_1,7.9643295695
USA300_TCH1516_ICA-Set003_StationaryPhase_2,8.1999057777
