,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
11,co_culture__c_viol_35,-10.030280632975,0.8507233125159073,4.0,15.0,-9.7633088981,52.0,-9.7313971334,71.0,-11.2751045899,80.0,-9.3513119105,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-12.296849757266665,0.8256912557598658,3.0,16.0,-12.687341376500001,53.0,-11.3483421928,77.0,-12.8548657025,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-12.0322621851,1.2424278301329554,3.0,17.0,-12.2680466322,50.0,-10.6888369412,66.0,-13.1399029819,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-11.982215745533333,2.2146623448298333,3.0,18.0,-14.3871359445,25.0,-10.0267626653,62.0,-11.5327486268,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-8.7642759462,1.7211120800933937,4.0,19.0,-9.9808773253,28.0,-8.6328562565,56.0,-6.3777110403,73.0,-10.0656591627,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-12.6848378503,0.9432602879013852,4.0,21.0,-14.0029684305,34.0,-11.7608913235,45.0,-12.4738900058,58.0,-12.5016016414,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-10.568581626375,0.4716179400965531,4.0,23.0,-10.8392737231,42.0,-10.8431719767,70.0,-10.7260159189,79.0,-9.8658648868,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-9.250875944925,1.478165994500461,4.0,24.0,-8.4953008716,29.0,-11.07716769,68.0,-7.6968243783,74.0,-9.7342108398,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-8.666118388775,2.2582885936510912,4.0,27.0,-8.9208664752,31.0,-10.590839925000001,69.0,-5.4368615959,75.0,-9.715905559,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-12.678531689075,2.4744804745911186,4.0,30.0,-15.3356975236,32.0,-9.5180968781,59.0,-13.7027082666,86.0,-12.157624088,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-9.3522316791,,1.0,35.0,-9.3522316791,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-12.180960943725,2.1729020827024574,4.0,36.0,-9.4405644659,44.0,-11.5240954025,60.0,-13.4038974215,61.0,-14.355286485,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.7755575615628914e-17,0.6269395766359248,4.0,37.0,-0.6018132221,46.0,0.0729087169,57.0,-0.31511434200000005,84.0,0.8440188472,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-9.63664326345,0.19852259048406198,2.0,39.0,-9.7770199334,43.0,-9.4962665935,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-14.592046725700001,1.3532474404987425,2.0,47.0,-15.5489371675,55.0,-13.6351562839,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,2.986044303956318,3.0,87.0,-1.3354519773,90.0,-2.0852517805,93.0,3.4207037578,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,4.057751002700001,1.467349620139462,3.0,88.0,2.8088613014,91.0,3.6905705243,94.0,5.6738211824,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,5.598354000133334,1.0172312239241368,3.0,89.0,4.5503774417,92.0,5.6629206727,95.0,6.581763886,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-5.551115123125783e-17,2.0607380161667175,4.0,96.0,2.2196354944,97.0,-1.9981592772,98.0,1.266936641,99.0,-1.4884128582,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.42388218735000005,2.2492421555923525,2.0,100.0,-1.1665721934,104.0,2.0143365681,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.44700730465000005,0.015110609223787281,2.0,101.0,-0.43632249040000004,105.0,-0.4576921189,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,9.71445146547012e-17,4.179805382296975,12.0,102.0,7.1715078781,110.0,5.8526327771,117.0,0.3497851538,125.0,4.2173592259,131.0,1.6971837531,134.0,0.6655034373000001,138.0,-3.4972502493,159.0,-4.8265366949,162.0,-3.6722441226,164.0,-5.1300347122,170.0,-3.1366684405,174.0,0.3087619942,,,,
33,immunity_isolated__WT_npr1,2.2860024715,0.15027824909511925,2.0,103.0,2.3922652405,126.0,2.1797397025,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-6.62190279182857,6.560618758995114,14.0,106.0,-9.8607762124,113.0,-11.5166168245,121.0,-3.0604199592,127.0,-17.9155386752,136.0,-2.6874146876,142.0,-1.6858068458000002,145.0,-4.6865708655,150.0,-17.9511136161,160.0,-1.7090398626,161.0,-1.3399451127,163.0,3.4193282341,167.0,-4.200758843,172.0,-13.9124959425,176.0,-5.5994698726
35,immunity_isolated__AvrRpt2_npr1,6.977244460033333,4.002711153723594,3.0,107.0,9.810783445,128.0,2.3981990157,146.0,8.7227509194,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-1.2073973146333332,5.71535930815273,3.0,108.0,1.4939144157,129.0,-7.772697772,147.0,2.6565914124,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,4.1826787617,1.321353451641563,2.0,109.0,5.1170167477,148.0,3.2483407757,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-1.5912860688,6.084098651912344,4.0,111.0,6.7788935849000005,119.0,-1.1706397093,140.0,-4.9444401281,165.0,-7.0289580227,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-3.1939639877,6.885021998362856,4.0,112.0,5.4521285419,120.0,-0.9233986838,141.0,-9.8170872634,166.0,-7.4874985455,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,5.7502708432,3.8628411882357256,3.0,114.0,8.702993421,122.0,7.1691839937,143.0,1.3786351149,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,2.246176982375,1.1817478771837457,4.0,115.0,0.6780236214,123.0,2.0641506622,144.0,3.4091740413,168.0,2.8333596046,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,5.014114796466667,2.780085737640077,3.0,116.0,7.0655717082,124.0,6.1267315216,169.0,1.8500411596,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-2.0665406554,5.039543280606562,2.0,118.0,1.4969545724,139.0,-5.6300358832,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,3.4103179906,2.329302534688411,3.0,130.0,6.0916524504,152.0,2.2526382852,156.0,1.8866632362,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.17685417440000006,1.1724549944335514,2.0,132.0,1.0059050516,135.0,-0.6521967028,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-4.5041975422,0.3049144505985431,2.0,133.0,-4.2885904665,137.0,-4.7198046179,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.7629402423,1.504275527827785,2.0,149.0,0.6992568158,151.0,2.8266236688,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,7.564158708633333,1.6527525511870131,3.0,153.0,5.7103600916,155.0,8.8836952684,158.0,8.0984207659,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,5.18082906625,1.455681387219572,2.0,154.0,6.2101512464,157.0,4.1515068861,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-3.0529061089500003,2.4840050193021908,2.0,171.0,-4.8093629026,175.0,-1.2964493153,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-12.76734972875,0.7551762519572319,2.0,173.0,-13.3013399775,177.0,-12.23335948,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,8.805265695237152,3.0,178.0,-10.107140668,182.0,6.0111634635,183.0,4.0959772045,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,4.799156835733333,2.504461685828964,3.0,179.0,4.1849057743,180.0,2.6589674989,181.0,7.553597234,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,3.192484684733099,3.0,184.0,1.3309282308000001,185.0,2.3116873748,186.0,-3.6426156056,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-23.073010789000005,3.871087280338488,3.0,187.0,-26.9618843236,188.0,-19.21995837,189.0,-23.0371896734,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,12.155925887999999,5.095949620390168,3.0,190.0,16.7237782544,191.0,13.084435868,192.0,6.6595635416,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-10.396026739566667,0.986683532008951,3.0,193.0,-11.4801848702,194.0,-10.157254867,195.0,-9.5506404815,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-4.9148547577,4.94819175316615,3.0,196.0,-10.6172423869,197.0,-2.3746000382,198.0,-1.7527218480000002,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-16.087718631266668,8.705072241756046,3.0,199.0,-12.8332235132,200.0,-25.9511351346,201.0,-9.478797246,,,,,,,,,,,,,,,,,,,,,,
