sample,new_1925453_1925538_c
LBexp_1,9.68
LBexp_2,9.7979
LBexp_3,9.3083
LBtran_1,8.6331
LBtran_2,9.4856
LBtran_3,9.6277
LBstat_1,9.1367
LBstat_2,9.0773
LBstat_3,8.6437
LBGexp_1,8.1921
LBGexp_2,9.1409
LBGexp_3,9.4237
LBGtran_2,7.8033
LBGtran_3,8.205
LBGstat_1,10.8648
LBGstat_2,10.7681
LBGstat_3,7.887
S0_1,10.1302
S0_2,10.1664
S0_3,9.7388
S1_1,8.8979
S1_2,8.2493
S1_3,8.6217
S2_1,8.2046
S2_2,8.336
S2_3,7.6534
S3_1,8.3801
S3_2,8.3654
S4_1,7.9345
S4_2,7.6254
S4_3,7.4286
S5_1,10.4016
S5_2,10.6599
S5_3,10.5695
S6_1,12.583
S6_2,12.281
S6_3,12.2701
S6/t_1,12.220999999999998
S6/t_2,11.3562
S6_4,11.2271
S6_5,11.8504
S6_6,11.5799
S7_4,11.5691
S7_5,11.6126
S7_6,11.6661
S8_4,11.2518
S8_5,11.923
G135_1,8.3624
G135_3,7.6483
G150_1,8.4647
G150_2,8.8021
G150_3,8.2787
G180_1,8.1493
G180_2,8.978
G180_3,7.882999999999999
C30_1,10.4721
C30_2,10.2076
C90_1,9.6474
C90_2,7.5995
BI_1,8.8172
BI_2,9.3925
BC_2,8.4591
BC/t_1,9.0189
BC/t_2,10.7584
BC_1,7.893
Sw_1,8.4676
Sw_2,8.5876
BT_1,10.0673
BT_2,9.1788
B36_1,8.8339
B36_2,9.2171
B60_1,8.8997
B60_2,9.3583
M9exp_1,9.3652
M9exp_2,9.0706
M9exp_3,9.1411
M9tran_1,8.4251
M9tran_2,8.0036
M9tran_3,9.3625
M9stat_1,8.1807
M9stat_2,8.324
M9stat_3,8.2404
M+G_1,10.422
M+G_2,8.977
M+G_3,8.8137
Glu_1,9.4337
Glu_2,8.9935
Glu_3,9.3333
Fru_1,9.498
Fru_2,9.3607
Fru_3,8.8713
Mal_1,8.7473
Mal_2,9.1659
Mal_3,9.0481
G+S_2,9.0342
G+S_3,9.4589
Pyr_1,9.6027
Pyr_2,9.6184
Pyr_3,9.7913
Gly_1,8.7211
Gly_2,9.3702
Gly_3,8.3751
Glucon_1,9.459
Glucon_2,9.2741
Glucon_3,8.3863
aero_1,9.7514
aero_2,8.8856
aero_3,10.0104
nit_1,9.1441
nit_2,9.3107
nit_3,8.6764
ferm_1,9.0555
ferm_2,8.888
