,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-1.3877787807814457e-17,0.282423207627282,3.0,0.0,-0.20263544360000002,1.0,0.3226026647,2.0,-0.11996722110000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,2.4000499262666666,0.6558482558576536,3.0,3.0,2.7799692277,4.0,2.7774375484,5.0,1.6427430027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,2.3799357407333335,0.49936461868752335,3.0,6.0,2.022128001,7.0,2.1672464053000002,8.0,2.9504328159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761884008801297e-12,1.0330875108072968,21.0,9.0,0.0901896885,10.0,0.20159020160000002,11.0,-0.7530601053,12.0,0.7236266475,13.0,-0.0091239715,14.0,-0.7060649979,15.0,0.2709776057,16.0,-0.1804089683,17.0,-0.7446447055000001,18.0,2.9799108721,19.0,1.414071915,20.0,0.17304995650000002,21.0,-0.13617547730000001,22.0,-0.3864120385,23.0,0.1157089637,24.0,0.8923026974,25.0,0.24023520810000001,26.0,0.1768946681,27.0,-0.7793724390000001,28.0,-1.9391434256000002,29.0,-1.6441522954
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,2.7739365882571425,1.0767662289283475,21.0,30.0,3.0809825779,31.0,3.5464981777,32.0,3.4623296437,33.0,3.2725131487,34.0,3.4661045969,35.0,3.3653893561,36.0,2.7708608795,37.0,3.2118872167,38.0,3.0182459256,39.0,3.2918965381,40.0,3.3460448996,41.0,3.4214552029,42.0,3.1387726591,43.0,2.8777528069000002,44.0,3.2856692226,45.0,3.0304594902,46.0,2.7873209371,47.0,3.1084669342,48.0,0.0717418107,49.0,0.4811201081,50.0,0.21715622110000002
5,WT_vs_Del_ccpA__THY_None_WT_exponential,2.3129646346357427e-18,0.060569237770273496,3.0,51.0,-0.068550135,52.0,0.046287220000000004,53.0,0.022262915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,5.117604587200001,0.1052043152337921,4.0,54.0,4.9983123604,55.0,5.1157161659,56.0,5.1019477225,57.0,5.2544421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.12494452871158174,4.0,58.0,-0.1679349869,59.0,0.013047747,60.0,0.0205842597,61.0,0.1343029802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.9343733909,0.1542063047828313,4.0,62.0,0.7423423352,63.0,0.8844789326,64.0,1.0921423486,65.0,1.0185299472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.628237360225,0.23342454633158854,4.0,66.0,0.5896651652,67.0,0.3175045871,68.0,0.7559249341000001,69.0,0.8498547545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.27913780084999995,0.3016808639651825,4.0,70.0,0.5531526079,71.0,0.5266517312,72.0,-0.00020960960000000002,73.0,0.0369564739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
