,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,2.3129646346357427e-18,0.18779704472341222,3.0,0.0,-0.1725740393,1.0,0.20000324860000002,2.0,-0.0274292093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.2715443008333334,0.619929414159139,3.0,3.0,-1.6484580447,4.0,-1.6101211098000001,5.0,-0.5560537480000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.4585320751666666,0.20401821056628233,3.0,6.0,-1.6571037427,7.0,-1.4690205548000002,8.0,-1.249471928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761906477600605e-12,0.24413862095054895,21.0,9.0,0.0200325278,10.0,-0.2085660708,11.0,0.2297995988,12.0,-0.19710151210000001,13.0,0.0245601906,14.0,0.3826677424,15.0,0.24943930420000002,16.0,-0.3982372736,17.0,-0.2953127156,18.0,0.4851175204,19.0,0.2364735226,20.0,0.030872382700000003,21.0,0.1127733539,22.0,-0.3260617944,23.0,-0.0744327529,24.0,-0.023958417500000002,25.0,-0.2349637648,26.0,0.22848292690000002,27.0,0.11018011130000001,28.0,-0.2124441306,29.0,-0.1393207492
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.7272726494190475,0.559539295877243,21.0,30.0,-0.063807193,31.0,-1.1970977596,32.0,-1.0947516079,33.0,-0.9356322998000001,34.0,-0.3133785583,35.0,-0.5573513401,36.0,-0.4221225818,37.0,-0.8535439490000001,38.0,-0.2335378893,39.0,-1.2354997154,40.0,-1.3211511435,41.0,-1.2908759046,42.0,-0.4868647622,43.0,-0.9816712077,44.0,-1.3781898436,45.0,-0.5454692835,46.0,-1.9515248042,47.0,-0.5383166568000001,48.0,-0.009796555200000001,49.0,0.2176787853,50.0,-0.0798213676
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-4.625929269271485e-18,0.06325616704708815,3.0,51.0,-0.0012210527,52.0,-0.06263680120000001,53.0,0.0638578539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.4882546203,0.07765925108681682,4.0,54.0,-0.4910548152,55.0,-0.4118823231,56.0,-0.4559541972,57.0,-0.5941271457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.734723475976807e-18,0.040373644712200535,4.0,58.0,0.0018421834,59.0,0.0385887727,60.0,0.015703009100000002,61.0,-0.056133965200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.1536030055,0.029066665852971883,4.0,62.0,-0.1877394246,63.0,-0.1198207917,64.0,-0.1641033881,65.0,-0.1427484176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.106292893025,0.02536347660394026,4.0,66.0,-0.1235634693,67.0,-0.07532231930000001,68.0,-0.0961337232,69.0,-0.1301520603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
