,USA300HOU_RS03605
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,3.9702283986999998
USA300_LAC_U01-Set001_CAMHB_Control_1,5.364263907
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,4.7632993720000005
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,5.1508199132
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,5.6363052791
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,4.0958465839
USA300_LAC_U01-Set001_CAMHB_Control_2,5.2469631057
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.1885053098
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,5.1540050986
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,5.4542166455
USA300_TCH1516_U01-Set000_CAMHB_Control_1,4.9186864641
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,4.0431903298
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,4.0090577825
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.7490699877
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.6335176880999995
USA300_LAC_U01-Set001_R10LB_Control_1,7.2347108618
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.1002306068
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,7.6195928183
USA300_LAC_U01-Set001_R10LB_Control_2,6.5551748971
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,7.0689931435
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,7.4812475586
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.9525905713
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,6.8895447091
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.3715087918
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.9226929055
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,6.8395110315
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.1756228494
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,5.0576301222
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,4.7234807826
USA300_TCH1516_U01-Set000_CAMHB_Control_2,4.8120947341
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,4.3420495079
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,4.1191315065
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,4.9639741172
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,4.7666725909
USA300_LAC_U01-Set004_CAMHB_Control_1,6.1788758741
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,6.1590592337
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,6.2226432984
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,6.4719304969
USA300_LAC_U01-Set004_CAMHB_Control_2,6.2581090453
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,6.4047637834
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,6.3487094163
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,6.4291717549000005
USA300_LAC_U01-Set004_R10LB_Control_1,7.3854264087
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,7.7075920621
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,7.7701658947
USA300_LAC_U01-Set004_R10LB_Control_2,7.2506334961
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,7.4973380691
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,7.7268886315
USA300_TCH1516_U01-Set003_CAMHB_Control_2,2.6279121054
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,3.0480435014
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,2.7239687966
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,2.6419144114
USA300_TCH1516_U01-Set003_CAMHB_Control_3,3.2747082034
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,2.665757548
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,2.3275441489
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,2.911471303
USA300_LAC_ICA-Set001_R10LB_Control_1,6.8478407576
USA300_LAC_ICA-Set001_R10LB_Control_2,6.7803823995
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.8438697493
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.8895154373
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.7681568815
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.8053847719
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.1053995905
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,6.9800421301
USA300_TCH1516_BK-Set001_THB_Control_1,2.6158984569
USA300_TCH1516_BK-Set001_THB_Control_2,2.6766707294
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,5.5834949822
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,4.0188590415
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,4.3698530491
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,3.4098893527
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,2.17287813
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,2.3825577662
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,5.3742794871
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,5.3054428564
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,5.8121949105
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,5.6933871669
USA300_LAC_ICA-Set002_CAMHB_Control_1,5.2057603063
USA300_LAC_ICA-Set002_CAMHB_Control_2,4.6144807575
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,7.1314560171
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,6.9232744553
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,5.6323881493
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,5.7125219933
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,5.3063203958
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,4.8417549427
USA300_SNFM1_ICA-Set002_R10LB_Control_1,6.286191759
USA300_SNFM1_ICA-Set002_R10LB_Control_2,6.171478817
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,5.1449620662
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,5.4411663729
USA300_SNFR19_ICA-Set002_R10LB_Control_1,6.8305887326
USA300_SNFR19_ICA-Set002_R10LB_Control_2,6.9805908641
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,5.1682094563
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,4.8130986532
USA300_TCH1516_ICA-Set002_R10LB_Control_1,4.4143766606
USA300_TCH1516_ICA-Set002_R10LB_Control_2,4.1644833705
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,4.075130127
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,5.704852613
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,4.0819926162
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,5.6070673678
USA300_TCH1516_ICA-Set003_250nMParaquat_1,3.8465025979
USA300_TCH1516_ICA-Set003_250nMParaquat_2,3.5619890268
USA300_TCH1516_ICA-Set003_2gLGalactose_1,4.0820008151
USA300_TCH1516_ICA-Set003_2gLGalactose_2,3.8678805144
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,4.214798199
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,3.8027513059
USA300_TCH1516_ICA-Set003_Control_1,4.8545990756
USA300_TCH1516_ICA-Set003_Control_2,4.5824108322
USA300_TCH1516_ICA-Set003_StationaryPhase_1,4.5318653474
USA300_TCH1516_ICA-Set003_StationaryPhase_2,4.0401060383
