,SACI_RS06385
SRX5495523,0.2789977120715612
SRX5495524,0.07159740666520875
SRX5495525,-0.3379748435377188
SRX5495526,-0.31906344215562393
SRX6762909,0.013183384950313126
SRX6762910,-0.01318338495031135
SRX6762911,-0.06428506748687113
SRX6762912,0.04911105039420427
SRX3467357,-0.10066965755794044
SRX3467358,0.10066965755794044
SRX3467359,0.05781221284269655
SRX3467360,0.11335098798873845
SRX3565164,0.2000722849366152
SRX3565165,-0.2776694328956708
SRX3565166,-0.3603057509251197
SRX3565167,0.17168600215430807
SRX3565168,-0.5678577442607935
SRX3565169,-0.524626028699263
SRX3565170,0.2760935433906031
SRX3565171,-0.1663437675824042
SRX3565172,-0.3656771318705765
SRX3565173,-0.1316292198819653
SRX3565174,0.659910778586136
SRX3565176,1.019007407118485
SRX3565177,-0.2339671046703025
SRX3565178,-0.17865799101863722
SRX3565179,0.2255058016751441
SRX3565180,-0.1824151156593281
SRX3565181,-0.12291991224814147
SRX3565182,-0.059724024047666184
SRX3565183,0.1820714881692549
SRX3565184,0.3003254414403571
SRX3565185,-0.060934238222271724
SRX3565186,-0.661066909920855
SRX3565187,0.5320027686790212
SRX3565188,0.21468165135169134
SRX3565191,0.17375869328691707
SRX3565192,-0.07220506755836098
SRX3565193,0.04088822247627988
SRX3565194,-0.17299325615956107
SRX3565195,0.585549639438339
SRX3565197,-0.4752876669061106
SRX3565198,-0.1857882911716935
SRX3565199,0.6442906625793974
SRX3565200,1.1969504688275912
SRX3565201,-0.2295532145689041
SRX3565202,0.5983151814262921
SRX3565203,0.569889309214549
SRX3565204,0.809679925185181
SRX3565205,0.5983607086736118
SRX3565206,-0.01765716927728711
SRX3565208,-0.31037107521668617
SRX3565209,-0.23712116581454798
SRX3565210,0.5737683512351435
SRX3565211,0.6270408206908549
SRX4001511,0.2456651961614256
SRX4001513,-0.2456651961614273
SRX4001514,-0.25964783295911964
SRX4001515,0.7376693574223836
SRX4001516,0.2998974712892206
SRX4001517,-0.6713728349834529
SRX4001518,0.5031643366764822
SRX4001519,0.12888435611533033
SRX4001520,-0.5054921410965818
SRX4001521,0.08455801325340317
SRX4001522,-0.10338269390704367
SRX4001523,-0.3051032649999925
SRX4001524,0.05267298235291129
SRX4001525,-1.0331287512966014
SRX4001526,-1.2747493333355973
SRX4001528,-1.833930555432267
SRX3823521,0.016888984620784697
SRX3823522,0.05009202061554063
SRX3823523,-0.06698100523632355
SRX3823524,0.4796101784556335
SRX3823525,-0.10773969694238517
SRX3823526,0.5587358466935424
SRX3823527,-0.037571648801659314
SRX3823528,0.3356673569211921
SRX3823529,-0.12532480490262546
SRX3823530,-0.5862874676628334
SRX3823531,-0.07548677351194577
SRX3823532,-0.2048821985160849
SRX3823533,0.3766360780227149
SRX3823534,0.20150537295655013
SRX3823536,0.7906689550947821
SRX3823537,0.20854592822637485
SRX3823538,0.09704120428998307
SRX3823539,-0.2110276928743282
SRX5653264,0.1169931250274434
SRX5653265,-0.01754504986234551
SRX5653266,-0.07932009042980502
SRX5653267,-0.10690786218392567
SRX5653268,0.2813869258369106
SRX5653269,-0.17447906365298493
