,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.15762277573211533,,1.0,0.0,-0.15762277573211533
1,Cr__2,-0.18153972324594425,,1.0,1.0,-0.18153972324594425
2,Cr__3,-0.2394324509256701,,1.0,2.0,-0.2394324509256701
3,Cr__4,-0.24402978745702306,,1.0,3.0,-0.24402978745702306
4,Cr__5,-0.27164178655981897,,1.0,4.0,-0.27164178655981897
5,Cr__6,-0.30646045002595873,,1.0,5.0,-0.30646045002595873
6,Fe__1,0.07323043816278434,,1.0,6.0,0.07323043816278434
7,Fe__2,0.057192866882487266,,1.0,7.0,0.057192866882487266
8,Fe__3,0.21875013604196927,,1.0,8.0,0.21875013604196927
9,Fe__4,1.6022104921339713,,1.0,9.0,1.6022104921339713
10,Fe__5,0.3005720015861281,,1.0,10.0,0.3005720015861281
11,Fe__6,0.6004442634389299,,1.0,11.0,0.6004442634389299
12,Cd__1,-0.04148071573425949,,1.0,12.0,-0.04148071573425949
13,Cd__2,-0.05413010545083195,,1.0,13.0,-0.05413010545083195
14,Cd__3,0.0020925974289567034,,1.0,14.0,0.0020925974289567034
15,Cd__4,0.06615429734176376,,1.0,15.0,0.06615429734176376
16,Cd__5,0.16142244756165042,,1.0,16.0,0.16142244756165042
17,Cd__6,0.16610429131812862,,1.0,17.0,0.16610429131812862
18,Zn__1,0.15130090835370535,,1.0,18.0,0.15130090835370535
19,Zn__2,0.024679318070113292,,1.0,19.0,0.024679318070113292
20,Zn__3,-0.1017799583377677,,1.0,20.0,-0.1017799583377677
21,Zn__4,0.18063750520088026,,1.0,21.0,0.18063750520088026
22,Zn__5,0.06709918952665116,,1.0,22.0,0.06709918952665116
23,Zn__6,0.051937746875250386,,1.0,23.0,0.051937746875250386
24,Cu__1,0.0006139193708124466,,1.0,24.0,0.0006139193708124466
25,Cu__2,0.012024231728658798,,1.0,25.0,0.012024231728658798
26,Cu__3,0.02828531993092422,,1.0,26.0,0.02828531993092422
27,Cu__4,-0.0366759675076984,,1.0,27.0,-0.0366759675076984
28,Cu__5,0.006588978835605017,,1.0,28.0,0.006588978835605017
29,Cu__6,-0.03776618730743585,,1.0,29.0,-0.03776618730743585
30,Pb__1,0.09833358262560582,,1.0,30.0,0.09833358262560582
31,Pb__2,-0.04228740021911402,,1.0,31.0,-0.04228740021911402
32,Pb__3,-0.06526367757269022,,1.0,32.0,-0.06526367757269022
33,Pb__4,-0.061002325991294674,,1.0,33.0,-0.061002325991294674
34,Pb__5,0.00042628975911929433,,1.0,34.0,0.00042628975911929433
35,Pb__6,-0.03229807805362861,,1.0,35.0,-0.03229807805362861
