,b2990
control__wt_glc__1,3.0879197677
control__wt_glc__2,2.7546541325
fur__wt_dpd__1,3.0539741688
fur__wt_dpd__2,2.8769316604
fur__wt_fe__1,3.0348722259
fur__wt_fe__2,2.7240734764
fur__delfur_dpd__1,2.8100189588
fur__delfur_dpd__2,2.4413407861
fur__delfur_fe2__1,3.517039731
fur__delfur_fe2__2,3.4919567278
acid__wt_ph5__1,3.6910885233
acid__wt_ph5__2,3.7284784374
acid__delgadx_ph5__1,3.9857415479
acid__delgadx_ph5__2,3.0041792022
acid__delgadw_ph5__1,3.0657124282
acid__delgadw_ph5__2,2.3181479793
acid__delgade_ph5__1,3.3400816559
acid__delgade_ph5__2,3.2850309084
oxidative__wt_pq__1,2.1452853898
oxidative__wt_pq__2,2.3927820527
oxidative__deloxyr_pq__1,3.2992436461
oxidative__deloxyr_pq__2,3.0915402449
oxidative__delsoxr_pq__1,2.7679841338
oxidative__delsoxr_pq__2,2.3221665975
oxidative__delsoxs_pq__1,3.7405847477
oxidative__delsoxs_pq__2,2.8620963834
nac_ntrc__wt_csn__1,3.4365432724
nac_ntrc__wt_csn__2,3.6294245998
nac_ntrc__wt_cytd__1,3.755703522
nac_ntrc__wt_cytd__2,3.7021071984000002
nac_ntrc__wt_gln__1,3.2031993461
nac_ntrc__wt_gln__2,2.4251761201
nac_ntrc__bw_delnac_csn__1,3.1600532084
nac_ntrc__bw_delnac_csn__2,3.7227218802
nac_ntrc__bw_delnac_cytd__1,2.6160503327
nac_ntrc__bw_delnac_cytd__2,2.1842214571
nac_ntrc__bw_delnac_gln__1,2.7041746586
nac_ntrc__bw_delnac_gln__2,3.1676313426
nac_ntrc__bw_delnac_nh4__1,0.0
nac_ntrc__bw_delnac_nh4__2,2.1334268455
misc__wt_no_te__1,1.4610425986
misc__wt_no_te__2,1.8903641717
misc__bw_delcbl__1,2.4185141661
misc__bw_delcbl__2,2.421692663
misc__bw_delfabr__1,1.6202667177999999
misc__bw_delfabr__2,3.046882076
misc__bw_delfadr__1,2.6594803564
misc__bw_delfadr__2,3.011546452
misc__nitr_031__1,2.4993896014
omics__wt_glu__1,2.6541972315
omics__wt_glu__2,2.8626304785
omics__wt_gly__1,3.4727759921
omics__wt_gly__2,3.7286886673
omics__wt_thr__1,3.4253164858
omics__wt_thr__2,2.3877047536
omics__bw_ac__1,4.4486930935
omics__bw_ac__2,4.0980031783
omics__bw_fum__1,5.1182867909
omics__bw_fum__2,5.0517600249
omics__bw_glc__1,5.0976316231
omics__bw_glc__2,5.2717815848
omics__bw_pyr__1,4.5365314198
omics__bw_pyr__2,4.6665437775
ompr__wt_nacl__1,2.3301464216
ompr__wt_nacl__2,1.4882076502000001
ompr__bw_delompr_nacl__1,1.0727792118
ompr__bw_delompr_nacl__2,0.0
minspan__wt_ade__1,5.1968903805
minspan__wt_glc__1,4.6478623261
minspan__wt_glc__2,3.7336113477
minspan__wt_glc__3,4.048643251
minspan__wt_glc__4,4.1564763821
minspan__wt_glc_anaero__1,6.6273616888
minspan__wt_glc_anaero__2,6.4095176849
minspan__wt_trp__1,5.5034319441
minspan__bw_delcra_glc__1,4.679328764
minspan__bw_delcra_glc__2,4.6853433198
minspan__bw_delcra_trp__1,6.2212895717
minspan__bw_delmntr__1,5.2221709469
minspan__bw_delnac_ade__1,5.1110712117
minspan__bw_delnac_glc__1,4.9955062342000005
cra_crp__wt_ac__1,2.8352532492
cra_crp__wt_ac__2,2.8456844051
cra_crp__wt_fru__1,2.9165787987
cra_crp__wt_fru__2,3.1234815551
cra_crp__delcra_ac__1,2.2926435755
cra_crp__delcra_ac__2,3.8358445249
cra_crp__delcra_fru__1,2.7583761321
cra_crp__delcra_fru__2,2.3687393958
cra_crp__delcra_glc__1,2.2848181261000002
cra_crp__delcra_glc__2,2.8767609386
rpoB__wt_031__1,0.0
rpoB__wt_044__1,4.2835407336
rpoB__wt_lb__1,2.7323106790000002
rpoB__wt_lb__2,1.4841403314
rpoB__rpoBE546V_031__1,4.2890717704
rpoB__rpoBE546V_044__1,3.0452149555
rpoB__rpoBE546V_lb__1,0.0
rpoB__rpoBE546V_lb__2,2.149256158
rpoB__rpoBE546V_glc__1,3.9602730007
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,0.0
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.0
crp__wt_fru__1,3.8956593161
crp__wt_glyc__1,3.2161398701
crp__wt_glyc__2,3.33552023
crp__delar1_glyc__1,1.4198624892
crp__delar1_glyc__2,3.1012824944
crp__delar1ar2_glyc__1,2.9765364705
crp__delar1ar2_glyc__2,2.613951326
crp__delar1ar2_glyc__3,1.8358552339
crp__delar2_glyc__1,2.312227446
crp__delar2_glyc__2,2.5420395694
crp__delar2_glyc__3,2.6077700772
crp__delcrp_fru__1,2.63935076
crp__delcrp_fru__2,1.3639426399999999
crp__delcrp_fru__3,2.9593476874
crp__delcrp_glc__1,2.8310124602
crp__delcrp_glc__2,2.8664899651
crp__delcrp_glc__3,2.7852853643
crp__delcrp_glyc__1,2.5029167755
crp__delcrp_glyc__2,2.8196668072
crp__delcrp_glyc__3,2.4082997571
glu__glu_ale3__1,4.4995598556
glu__glu_ale4__1,3.8215914827
glu__glu_ale5__1,1.7024902722
glu__glu_ale6__1,2.5432527516
glu__glu_ale8__1,3.8682565623
glu__glu_ale9__1,3.0976917131
glu__glu_ale10__1,3.8981499494
42c__wt_42c__1,3.0536855243
42c__42c_ale1__1,3.5987349122
42c__42c_ale2__1,4.693668757
42c__42c_ale3__1,5.2384283104
42c__42c_ale4__1,5.0025505663
42c__42c_ale5__1,4.1400286822
42c__42c_ale6__1,6.1216240035
42c__42c_ale8__1,4.7350710731
42c__42c_ale9__1,3.8364431922
42c__42c_ale10__1,5.1217116772
ssw__wt_ac__1,4.9913248508
ssw__wt_glc__1,3.9804577451
ssw__wt_glyc__1,5.9622182799
ssw__wt_xyl__1,5.2863288623999996
ssw__glc_ale1__1,4.7216731057
ssw__glc_ale2__1,4.280347442
ssw__glc_ale3__1,4.7463431247
ssw__glyc_ale1__1,5.1678553884
ssw__glyc_ale2__1,4.3551827880000005
ssw__xyl_ale1__1,5.1976491775
ssw__xyl_ale2__1,4.5102196285
ssw__xyl_ale3__1,5.8705128952
ssw__glc_ac_ac2__1,4.5291175468
ssw__glc_ac_glc1__1,5.7948037057
ssw__glc_ac_glc2__1,5.8153640054
ssw__glc_glyc_glc__1,4.9584812788
ssw__glc_glyc_glyc__1,3.4296782213
ssw__glc_xyl_glc__1,3.9723584209
ssw__glc_xyl_xyl__1,4.9840914864
pgi__glu4_delpgi__1,4.3933609353
pgi__pgi_ale1__1,3.6895441078999998
pgi__pgi_ale2__1,3.1808904324
pgi__pgi_ale3__1,4.4697649134
pgi__pgi_ale5__1,3.8861989645
pgi__pgi_ale6__1,3.8083251764
pgi__pgi_ale7__1,3.5706709943
pgi__pgi_ale8__1,3.6711435102000003
ica__wt_glc__1,2.6862081544
ica__wt_glc__2,1.7098242219
ica__wt_glc__3,2.8272071706
ica__wt_glc__4,3.4281204228
ica__arg_sbt__1,2.6635874827
ica__arg_sbt__2,2.3406656157
ica__cytd_rib__1,2.86953372
ica__cytd_rib__2,2.486707228
ica__gth__1,4.5756822791000005
ica__gth__2,5.507237736
ica__leu_glcr__1,1.8210565357
ica__leu_glcr__2,3.3686687754999998
ica__met_glc__1,2.2397509518
ica__met_glc__2,2.4129518753
ica__no3_anaero__1,3.9640592919
ica__no3_anaero__2,3.9085803631
ica__phe_acgam__1,2.7588052633
ica__phe_acgam__2,2.3123006587
ica__thm_gal__1,3.190929137
ica__thm_gal__2,3.4485506221
ica__tyr_glcn__1,2.2636593316
ica__tyr_glcn__2,2.179976972
ica__ura_pyr__1,0.0
ica__ura_pyr__2,2.958935463
ica__wt_glc__5,2.7815861975000002
ica__wt_glc__6,3.6781945636
ica__bw_delpurR_cytd__1,3.1505726438
ica__bw_delpurR_cytd__2,3.0592721808
ica__ade_glc__1,3.5720830938
ica__ade_glc__2,3.4082384792
ytf__wt_glc__1,3.8039595693
ytf__wt_glc__2,3.1897982028
ytf__delyafC__1,4.5263335997
ytf__delyafC__2,4.466545184
ytf__delyeiE__1,2.8886477232
ytf__delyeiE__2,3.8167203383
ytf__delyiaJ__1,4.4168172884
ytf__delyiaJ__2,4.503370136
ytf__delyieP__1,3.9970961028
ytf__delyieP__2,3.9778100776
ytf__wt_ph5__1,4.3860261416
ytf__wt_ph5__2,3.7417924631
ytf__wt_ph8__1,3.7498468167
ytf__wt_ph8__2,4.3940803078
ytf__delybaO__1,4.7441157693000005
ytf__delybaO__2,4.7610325109
ytf__delybaQ__1,3.3004071
ytf__delybaQ__2,3.0657351613
ytf__delybiH__1,3.1227203748
ytf__delybiH__2,4.1426562895
ytf__delydcI_ph5__1,3.3425586161
ytf__delydcI_ph5__2,4.1110792682
ytf__delydcI_ph8__1,1.9724270809000002
ytf__delydcI_ph8__2,3.6449968229
ytf__delyddM__1,3.5906427109
ytf__delyddM__2,3.4542440894
ytf__delyheO__1,5.0150588828
ytf__delyheO__2,4.3707243459
fps__bw_glc__1,3.174817374
fps__bw_glc__2,4.0173245991
fps__fps_thrA_ale1__1,4.548202861
fps__fps_thrA_ale1__2,4.3484661508
fps__fps_thrA_ale2__1,4.647233974
fps__fps_thrA_ale2__2,4.1167527542
fps__fps_serB_ale1__1,3.7692542391
fps__fps_serB_ale1__2,3.0833475639
fps__fps_serB_ale4__1,5.1972677494
fps__fps_serB_ale4__2,4.4898891787
fps__fps_ptsI_ale1__1,3.9770607411
fps__fps_ptsI_ale1__2,3.5573013706000003
fps__fps_ptsI_ale3__1,3.1566210889
fps__fps_ptsI_ale3__2,3.8220411781
pal__lyx_ale2_f6__1,4.0130807122
pal__lyx_ale2__1,4.5525968175
pal__lyx_ale2__2,3.7261996113
pal__lyx_ale4__1,4.5525968175
