,BSU36970
M9exp_1,8.4892
M9exp_2,8.3692
M9exp_3,7.5407
M9tran_1,7.6806
M9tran_2,7.7343
M9tran_3,7.9613
M9stat_1,9.8495
M9stat_2,9.4129
M9stat_3,9.2649
MG-0.1_1,7.9446
MG-0.1_2,7.5855
MG-0.1_3,8.0876
MG-0.2_2,7.6173
MG-0.2_3,8.0597
MG+5_1,8.2081
MG+5_2,7.6378
MG+5_3,8.0172
MG+10_1,8.2198
MG+10_2,7.9402
MG+10_3,8.5427
MG+15_1,7.8554
MG+15_2,8.633
MG+15_3,7.8455
MG+25_1,8.1102
MG+25_2,7.9044
MG+25_3,7.8820000000000014
MG+45_1,8.1097
MG+45_2,7.6629999999999985
MG+45_3,7.9968
MG+60_2,7.9689999999999985
MG+60_3,7.9216
MG+90_2,7.3027
MG+90_3,7.7558
MG+120_1,7.7281
MG+120_2,7.8023
MG+120_3,7.5271
MG+150_1,7.7497
MG+150_3,7.5429
GM-0.1_1,7.8466
GM-0.1_2,7.921
GM-0.1_3,8.1458
GM-0.2_1,8.1645
GM-0.2_2,8.1975
GM-0.2_3,7.7061
GM+5_1,7.79
GM+5_2,7.9748
GM+5_3,8.02
GM+10_2,7.6644
GM+10_3,7.3337
GM+15_1,7.7749
GM+15_2,7.7194
GM+15_3,7.7164
GM+25_1,7.7012
GM+25_2,7.8916
GM+25_3,7.8608
GM+45_1,7.9386
GM+45_2,7.2992
GM+45_3,8.0969
GM+60_1,7.6589
GM+60_2,7.6028
GM+60_3,8.1084
GM+90_1,7.8649
GM+90_2,8.2727
GM+90_3,7.9632
GM+120_1,8.2396
GM+120_3,8.4923
GM+150_1,7.9314
GM+150_2,7.8134
GM+150_3,7.7612
BT_1,12.2325
BT_2,11.5075
B36_1,10.1836
B36_2,9.8538
B60_1,10.1193
B60_2,10.1437
S0_1,10.207
S0_2,9.8471
S0_3,10.2303
S1_1,7.6174
S1_2,7.6676
S1_3,7.6851
S2_1,8.8698
S2_2,9.2743
S2_3,9.5483
S3_1,12.4515
S3_2,12.2284
S4_1,11.7159
S4_2,12.0822
S4_3,11.6975
S5_1,11.314
S5_2,11.3478
S5_3,11.3813
S6_1,10.9287
S6_2,9.7118
S6_3,10.9916
S6/t_1,10.6792
S6/t_2,9.1903
S6_4,10.5575
S6_5,11.0412
S6_6,11.1507
S7_4,10.6438
S7_5,10.4155
S7_6,10.6524
S8_4,10.5006
S8_5,9.9357
G135_1,9.3962
G135_3,8.3688
G150_1,8.6082
G150_2,9.5903
G150_3,9.1427
G180_1,9.41
G180_2,9.7802
G180_3,8.782
T-5.40H_1,8.0611
T-4.40H_1,8.0625
T-3.40H_1,7.826
T-2.40H_1,7.7606
T-1.40H_1,7.9295
T-1.10H_1,8.3349
T-0.40H_1,8.4963
T0.0H_1,8.3881
T0.30H_1,9.5314
T1.0H_1,9.2609
T1.30H_1,9.1166
T2.0H_1,8.6126
T2.30H_1,9.2023
T3.0H_1,9.1414
T3.30H_1,9.4594
T4.0H_1,9.5309
T5.0H_1,9.3276
LBexp_1,8.3596
LBexp_2,7.9557
LBexp_3,7.9701
LBtran_1,8.0717
LBtran_2,7.7052
LBtran_3,7.6413
LBstat_1,7.7763
LBstat_2,7.9962
LBstat_3,8.2822
LBGexp_1,8.369
LBGexp_2,8.1024
LBGexp_3,8.4779
LBGtran_2,7.8635
LBGtran_3,7.98
LBGstat_1,7.9348
LBGstat_2,7.6560000000000015
LBGstat_3,7.8335
Mt0_1,8.3439
Mt0_3,8.3756
M0t45_1,7.7906
M0t45_2,8.072000000000001
M0t45_3,7.9253
M0t90_1,7.6913
M0t90_2,7.8965
M0t90_3,7.5413
M40t45_1,7.8792
M40t45_2,8.0825
M40t45_3,8.017999999999999
M40t90_1,7.6222
M40t90_2,7.9818
M40t90_3,7.8616
dia0_1,8.0405
dia0_2,8.1636
dia0_3,8.1888
dia5_1,8.0157
dia5_2,7.9282
dia5_3,7.6105
dia15_1,8.5071
dia15_2,8.6824
dia15_3,7.8391
C30_1,8.9979
C30_2,9.028
C90_1,8.3918
C90_2,7.7709
SMM_1,7.7136
SMM_2,7.5887
SMM_3,7.6978
Salt_1,10.5238
Salt_2,10.8087
Salt_3,10.663
M+G_1,8.812000000000003
M+G_2,7.7884
M+G_3,7.8342
Glu_1,7.9358
Glu_2,8.4488
Glu_3,8.031
Fru_1,8.2863
Fru_2,8.0199
Fru_3,7.7353
Mal_1,7.8742
Mal_2,7.9119
Mal_3,8.5248
G+S_2,10.1057
G+S_3,9.8708
Pyr_1,9.7136
Pyr_2,9.5302
Pyr_3,9.2479
Gly_1,10.0726
Gly_2,10.807
Gly_3,9.5835
Glucon_1,8.6153
Glucon_2,8.3564
Glucon_3,8.4184
BI_1,7.9533
BI_2,8.1697
BC_2,10.046
BC/t_1,9.4902
BC/t_2,10.2295
BC_1,9.4277
Sw_1,10.3213
Sw_2,10.9695
BMM_1,7.9414
BMM_2,7.8311
BMM_3,8.4959
Heat_1,9.9261
Heat_2,9.8768
Heat_3,9.748
Cold_1,8.6072
Cold_2,8.2252
Cold_3,8.0719
Etha_1,13.1108
Etha_2,12.3969
Etha_3,12.7619
SMMPr_1,7.8699
SMMPr_2,7.9548
SMMPr_3,8.0708
HiTm_1,11.4707
HiTm_2,8.862
HiTm_3,9.1613
LoTm_1,10.504
LoTm_2,10.7988
LoTm_3,10.4713
HiOs_1,8.1518
HiOs_2,8.2102
HiOs_3,7.9033
Oxctl_1,9.2289
Oxctl_2,8.9681
Oxctl_3,9.3298
Diami_1,8.3087
Diami_2,8.6877
Diami_3,9.0241
Paraq_1,9.5967
Paraq_2,9.7379
Paraq_3,8.5465
H2O2_1,9.4583
H2O2_2,10.0517
H2O2_3,10.0229
HPh_1,8.5929
HPh_2,8.3499
HPh_3,8.5223
LPh_1,9.6913
LPh_2,9.0542
LPh_3,8.8336
LPhT_1,9.5323
LPhT_2,9.8791
LPhT_3,9.6067
aero_1,8.5347
aero_2,7.7512
aero_3,8.2308
nit_1,8.2231
nit_2,7.8591
nit_3,7.9381
ferm_1,8.2462
ferm_2,7.7302
ferm_3,8.3563
