k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,-0.013875557482242585,,,
11,Chromium,False,-0.012043621139600872,,,
6,Iron,False,0.007986627817153931,,,
3,Cadmium,False,-0.00716246709227562,,,
5,Lead,False,-0.006100003966130316,,,
10,Copper,False,-0.00478529938030988,,,
7,Zinc - Steady,False,0.0031196970189921558,,,
4,UC-4,False,-0.0025899185962043702,,,
0,UC-1,False,-0.001979528043884784,,,
9,UC-5,False,-0.0013771369500669194,,,
1,UC-2,False,-0.0012312790716532615,,,
8,Zinc - Fast,False,-0.001218526844168082,,,
2,UC-3,False,0.0011001202918123453,,,
12,Zinc - Intermediate,False,0.0010013146776879905,,,
13,UC-6,False,0.00041572430898668245,,,
