,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.11851950097406316,0.019775513195112077,2.0,0.0,-0.10453610149235536,1.0,-0.13250290045577096,,
1,Chrom__sac_sta,-0.969795398875168,0.2608316358292641,2.0,2.0,-0.7853595804323152,3.0,-1.1542312173180207,,
2,Chrom__sac_MW001,8.881784197001252e-16,0.07020783094529974,2.0,4.0,0.04964443335382107,5.0,-0.049644433353819295,,
3,Chrom__sac_fadR,-0.09483152602348266,0.025858534103003632,2.0,6.0,-0.0765467812077052,7.0,-0.11311627083926012,,
4,FadR__wt_p,0.0,0.2488504744601019,2.0,8.0,0.1759638579922278,9.0,-0.1759638579922278,,
5,FadR__ko_p,-0.016279838436566337,0.13975152667271537,2.0,10.0,0.08253941375488337,11.0,-0.11509909062801604,,
6,GDGT__75_2.4_log,0.0,0.15841089070630263,3.0,12.0,-0.07218327837156302,27.0,-0.10946313070175684,50.0,0.18164640907331986
7,GDGT__80_3.5_stat,-1.1351429459863127,0.10905525670087104,3.0,13.0,-1.2438714559687547,20.0,-1.1357935285558938,42.0,-1.02576385343429
8,GDGT__80_2.4_log,-0.06703674003239674,0.17877413548573634,3.0,14.0,-0.13549972720093886,37.0,0.13585063414796394,41.0,-0.2014611270442153
9,GDGT__75_3.5_stat,-0.9236917229960918,0.3340251171541107,3.0,15.0,-0.563417926983341,24.0,-1.2230966922526534,28.0,-0.9845605497522812
10,GDGT__80_1.6_stat,-0.9149158335083113,0.10472526727876677,3.0,16.0,-1.033486565443301,17.0,-0.8762002938140192,33.0,-0.8350606412676136
11,GDGT__75_2.4_stat,-0.4585228080955635,0.06527533036780808,3.0,18.0,-0.403988453848795,26.0,-0.4407303368648776,31.0,-0.530849633573018
12,GDGT__80_2.4_stat,-0.6125539913367793,0.1775869708790127,3.0,19.0,-0.8158172344427879,29.0,-0.4874666087109798,30.0,-0.5343781308565703
13,GDGT__80_1.6_log,0.7875826081105082,0.015424126938865634,2.0,21.0,0.7984891128628622,39.0,0.7766761033581542,,
14,GDGT__65_3.5_stat,-0.32762457448203536,0.519390884253324,3.0,22.0,0.02824771064178755,23.0,-0.08749005536579091,34.0,-0.9236313787221028
15,GDGT__75_1.6_stat,-0.3850247042049766,0.033942749655318336,3.0,25.0,-0.3728525828560887,32.0,-0.42337513920412384,38.0,-0.35884639055471723
16,GDGT__75_1.6_log,-0.06027456308985002,0.2781507003790859,2.0,35.0,0.1364076833399892,36.0,-0.25695680951968924,,
17,GDGT__65_2.4_stat,0.32213772878292285,0.08279516020898109,3.0,40.0,0.4087898758827056,46.0,0.3137915438303249,49.0,0.2438317666357381
18,GDGT__65_2.4_log,0.1665599992817762,0.035737781987978806,3.0,43.0,0.179811255117718,44.0,0.19377949251144067,47.0,0.1260892502161699
19,GDGT__80_3.5_log,0.031455255370537095,0.16574378482885135,3.0,45.0,0.08427026152425833,51.0,0.16435542176733794,52.0,-0.154259917179985
20,GDGT__65_1.6_log,0.19742704761042873,0.24798472032364888,3.0,48.0,0.4231918133091597,53.0,-0.0679975406797464,54.0,0.2370868702018729
21,NutLim__t0,0.0,0.06892916244939627,2.0,55.0,-0.04874027818947724,56.0,0.04874027818947724,,
22,NutLim__t05,-1.3982616076633232,0.33228820534895576,3.0,57.0,-1.6694965509120934,58.0,-1.027614019703484,59.0,-1.4976742523743924
23,NutLim__t1,-1.6694953503513466,0.41245100102683896,3.0,60.0,-1.9424066259032664,61.0,-1.195022841686507,62.0,-1.8710565834642665
24,NutLim__t15,-1.9337750788639838,0.37585839697752793,3.0,63.0,-2.191983866815799,64.0,-1.5025685482738875,65.0,-2.1067728215022643
25,NutLim__t2,-2.0866682784954347,0.5675246363416291,3.0,66.0,-2.0640977413241,67.0,-1.530765623202652,68.0,-2.665141470959552
26,NutLim__t4,-2.6673247830059914,0.18264711003909642,2.0,69.0,-2.5381737729332206,70.0,-2.796475793078762,,
27,UV_irr__wt0,1.1888638222027719e-15,0.14172473063977825,3.0,71.0,0.04303489497265645,72.0,-0.15825404696114553,73.0,0.11521915198849265
28,UV_irr__wt1,-0.20030729467991293,0.1645507988772473,3.0,74.0,-0.17853472287443314,75.0,-0.3746604938980749,76.0,-0.04772666726723074
29,UV_irr__wt2,-0.572319398264988,0.16459475743615257,3.0,77.0,-0.6015958432208475,78.0,-0.3950509156768138,79.0,-0.7203114358973028
30,UV_irr__mut0,-0.21791583992673638,0.24592043554747403,3.0,80.0,-0.4304706881496401,81.0,-0.2747095291142472,82.0,0.05143269748367807
31,UV_irr__mut1,-0.20017512911023871,0.26636812516427694,3.0,83.0,-0.44309655738445386,84.0,-0.2420969809569087,85.0,0.0846681510106464
32,UV_irr__mut2,-0.4501369625812579,0.24190240496584461,3.0,86.0,-0.3104641701826569,87.0,-0.31048491798741473,88.0,-0.729461799573702
33,YtrA__overexpr,-0.1287233535810645,0.08019241037117732,3.0,89.0,-0.05273583142424343,90.0,-0.2125455451201539,91.0,-0.12088868419879616
34,YtrA__wt,0.0,0.22666146172422794,3.0,92.0,-0.13171579807904088,93.0,0.26172425560252144,94.0,-0.13000845752348056
