,PA3574a
SRX7442752,0.11442663300000001
SRX7442753,-0.11442663300000001
SRX7442754,1.334247692
SRX7442755,1.657805003
SRX7442756,0.40123330500000004
SRX7442757,0.450536221
SRX7442758,0.429110792
SRX7442759,1.241486359
SRX7442761,1.35308342
SRX7874204,-0.107853612
SRX7874205,0.107853612
SRX7874206,-0.572069779
SRX7874207,-0.033973074
SRX8639787,0.13284575
SRX8639788,-0.13284575
SRX8639789,-1.875087964
SRX8639790,-3.364094156
SRX8639791,-3.72878531
SRX8639792,-3.819545076
SRX8639793,0.74408809
SRX8639794,0.8200015700000001
SRX8639795,1.02593163
SRX8639796,0.82196557
SRX8639797,-3.339796928
SRX8639798,-3.205063166
SRX8639800,-2.788629658
SRX1156127,0.09930871100000001
SRX1156135,-0.09930871000000001
SRX1156136,0.210835868
SRX1156137,0.33085003500000004
SRX1156138,0.7038709940000001
SRX1156140,0.230271424
ERX2195929,-0.271779939
ERX2195930,0.271779939
ERX2195931,-1.238378411
ERX2195932,-1.323559712
ERX2195933,-0.25150616600000003
ERX2195934,-0.78930024
SRX4579961,-0.018590523
SRX4579962,-0.047706302000000006
SRX4579963,0.066296824
SRX4579964,3.320663599
SRX4579965,2.933459179
SRX4579966,1.966350764
SRX5630349,-0.277036389
SRX5630350,0.277036389
SRX5630351,0.069078216
SRX5630352,0.096522591
SRX1411278,0.06778959700000001
SRX1411287,0.31623190700000003
SRX1411289,0.651722794
SRX1411279,-0.07030053600000001
SRX1411280,0.0025109390000000002
SRX1411281,-0.09667301900000001
SRX1411282,-0.048339368
SRX1411283,-0.22643792000000001
SRX1411284,-0.334543841
SRX1411285,-0.20427234500000002
SRX1411286,-0.118161422
SRX1411288,0.6002289670000001
SRX2711962,-0.021255741
SRX2711963,0.021255741
SRX2711964,0.272604055
SRX2711965,-0.086491655
SRX2711966,-0.683457796
SRX2711967,-0.8443218130000001
ERX3558798,0.39987530200000004
ERX3558799,0.57791603
ERX3558800,1.265535795
ERX3558801,1.129582012
ERX3558802,0.345269873
ERX3558803,-0.26853012
ERX3558804,-0.266574411
ERX3558805,0.18983465900000002
ERX3593017,0.0036081230000000004
ERX3593018,-0.403166605
ERX3593020,0.40854760900000003
ERX3593021,-0.205246792
ERX3593022,-0.20330081600000002
SRX7058492,-0.21072563800000002
SRX7058494,0.423555369
SRX7058495,0.413667905
SRX7058509,0.21072563700000002
SRX2662717,0.47581727900000004
SRX2662718,0.247465595
SRX2662721,0.46655738500000005
SRX2662722,-0.46655738500000005
SRX8143226,0.36894348600000004
SRX8143227,-0.368943485
SRX8143228,0.23989411400000002
SRX8143229,-0.104455185
ERX2456848,0.011874154000000001
ERX2456849,-0.085194981
ERX2456850,0.26513832600000004
ERX2456851,-0.24889310900000003
ERX2456852,0.452536245
ERX2456853,0.323737341
ERX2456854,0.38565669
ERX2456855,0.507576349
ERX2456856,0.34405015
ERX2456857,-0.47962119400000003
ERX2456858,-0.167911563
ERX2456859,-0.5897504330000001
SRX540108,-0.33674953900000004
SRX540109,0.336749538
SRX540110,3.4348586770000002
SRX540111,3.122243147
SRX540112,0.34540614000000003
SRX540113,0.436881338
SRX540114,0.215499026
SRX540115,0.724986998
SRX1737662,1.248424041
SRX1737664,1.19675508
SRX1737665,1.227465392
SRX1737667,-0.35731025800000005
SRX1737668,-0.15024811700000001
SRX1737670,0.507558376
SRX1516139,0.067339233
SRX1516140,-0.067339233
SRX1516141,1.065582781
SRX1516142,0.9873230610000001
SRX591667,-1.023058837
SRX591668,-1.2660220070000001
SRX591669,-0.319289886
SRX591670,-0.48201512700000004
SRX591671,0.10215632000000001
SRX591675,1.023058837
SRX591676,0.032265192000000005
SRX591677,0.9666158880000001
SRX591678,-0.171699724
SRX591679,-0.13165153100000002
SRX2520351,-0.544534611
SRX2520352,-0.024889694
SRX2520353,-0.64949746
SRX2520354,-1.6738397900000002
SRX2520355,-0.036582925
