,PSPTO_0735
SRX1828913,0.0851029019
SRX1828914,0.7296564512
SRX1828915,-0.2036126677
SRX1828916,0.6673933699
SRX1828917,0.1185097658
SRX1828918,0.5602941677000001
SRX3983989,0.4288680731
SRX3983990,0.1213190027
SRX3983993,0.8194565457
SRX3983994,0.782546666
SRX3983995,0.1410566183
SRX3983996,1.013282156
SRX3983997,0.9278473759
SRX3983998,0.07586790160000001
SRX3983999,0.08179675010000001
SRX3984000,0.1904333848
SRX3984001,0.9344808496
SRX3984002,1.020439399
SRX3984003,0.8785124997
SRX3984004,0.3546465857
SRX3984005,0.32109457480000003
SRX3984006,0.9097479703
SRX3984007,0.5153090502000001
SRX3984008,0.0065881868000000005
SRX3984009,0.0229683401
SRX3984010,1.0031286592
SRX3984011,0.0027980721
SRX3984012,-0.059755441000000006
SRX3984013,-0.0124510537
SRX3984014,0.17627766690000002
SRX3984015,0.8105087590000001
SRX3984016,0.06416925600000001
SRX3984017,1.0198415054
SRX3984019,-0.15231063920000001
SRX3984020,0.8886443423
SRX3984021,1.1121947564
SRX3984022,1.040470052
SRX3984023,-0.12656638850000002
SRX3984024,0.1891493967
SRX3984025,0.3771386852
SRX3984026,0.7909608098
SRX3984027,0.3028884482
SRX3984028,0.2696954561
SRX3984029,0.20421686260000002
SRX3984031,1.4263886497
SRX3984032,1.1465873854
SRX3984034,0.06997452700000001
SRX3984035,-0.1791363424
SRX3984036,0.9049336417
SRX3984037,1.1519844003
SRX3984038,1.0355200807
SRX3984039,1.0588819606
SRX3984040,0.21242031360000002
SRX3984041,1.0745930444
SRX3984042,0.6088636246
SRX3984043,0.055894354300000004
SRX3984045,-0.1650850237
SRX3984046,0.0738688555
SRX3984047,0.9511964958
SRX3984048,0.7887958091
SRX3984049,0.8638141777
SRX3984050,0.45044399700000004
SRX3984051,0.9047191279000001
SRX3984052,0.25310536240000003
SRX3984056,0.9401371501
SRX3984057,0.6909003392
SRX3984058,1.0768708649
SRX3984059,0.1280527547
SRX3984061,0.1156600832
SRX3984062,0.1390630951
SRX3984063,0.0629891768
SRX3984064,0.0494558911
SRX3984065,0.361849529
SRX3984066,0.29571477630000004
SRX3984067,0.0529604938
SRX3984068,0.1785873732
SRX3984069,0.7631751911
SRX3984070,0.8174323767
SRX3984071,0.8701273673000001
SRX3984073,0.2436808282
SRX3984074,0.2548133809
SRX3984077,0.2250264137
SRX3984078,0.1389796136
SRX3984079,1.5080500129
SRX3984080,-0.0172769941
SRX3984082,0.088210919
SRX3984084,1.2626431711000001
SRX6997963,-0.0346236715
SRX6997964,0.22550446840000002
SRX6997965,0.40132829010000004
SRX6997967,0.36823662560000003
SRX6997968,0.22022608800000001
SRX6997969,0.2307538374
SRX6997971,-0.333612954
SRX6997972,0.17815443490000002
SRX6997973,-0.0604807136
SRX3159100,-0.5056609857000001
SRX3159101,0.867507417
SRX3159102,-0.9504859998
SRX3159103,0.5886395685
SRX3159000,0.7769911654
SRX3159001,-0.0939929983
SRX3159002,0.3065347545
SRX3159003,0.3207504108
SRX3159004,0.5393895281000001
SRX3159005,0.7542876463
SRX3159006,0.3838331994
SRX3159007,-0.6354788199
SRX3159008,0.33765325630000004
SRX3159009,-0.1915193917
SRX3159010,-1.3165398578
SRX3159012,-0.1924060311
SRX3159013,-2.1588846702
SRX3159014,0.1337754962
SRX3159015,0.5500871677
SRX3159016,-0.7973944381
SRX3159017,0.5905636482000001
SRX3159018,1.2095192554
