k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.00892692775465548,,,
3,Cadmium,False,-0.005797542496584356,,,
14,UC-7,False,-0.004759313347749412,,,
5,Lead,False,0.0041955566219985495,,,
4,UC-4,False,-0.0035286309267394244,,,
8,Zinc - Fast,False,-0.0027242517657577988,,,
10,Copper,False,-0.0019151633954606953,,,
13,UC-6,False,0.0014421141298953445,,,
6,Iron,False,0.0014102050929795948,,,
0,UC-1,False,-0.0013440157240256667,,,
11,Chromium,False,-0.0012340005848091096,,,
2,UC-3,False,0.0009338036586996167,,,
9,UC-5,False,-0.00027429249360696307,,,
12,Zinc - Intermediate,False,0.00026635560263172693,,,
1,UC-2,False,-0.0001793213966402618,,,
