,b4283
Cr_1,-0.0063428717187506214
Cr_2,0.01494699234513218
Cr_3,0.005353891632314338
Cr_4,-0.02771063268811757
Cr_5,-0.010781986332249246
Cr_6,0.0004438120801011998
Fe_1,-0.02727425291344102
Fe_2,-0.04071381535432498
Fe_3,-0.0440699927175252
Fe_4,-0.04291069524820534
Fe_5,-0.02951351520270156
Fe_6,-0.025118677407039183
Cd_1,-0.008481997726759885
Cd_2,0.022910481720293318
Cd_3,0.13490775413812175
Cd_4,0.08847198001744089
Cd_5,0.25110604905552064
Cd_6,0.22181169652775629
Zn_1,-0.006334500194672796
Zn_2,-0.016820660132052617
Zn_3,-3.990764841406938e-05
Zn_4,-0.00021235954362032718
Zn_5,0.00963631870175547
Zn_6,0.02435651452404189
Cu_1,0.012033081187601165
Cu_2,0.01696490608842237
Cu_3,0.03294391386618638
Cu_4,0.03696650597852291
Cu_5,0.047893591985482896
Cu_6,0.05513725099996495
Pb_1,0.002246352310620035
Pb_2,0.0024840085011932013
Pb_3,-0.005584868556215721
Pb_4,-0.012467229349453046
Pb_5,-0.01601628249047139
Pb_6,-0.001689223810089958
