,ABUW_0441
SRX3737100,1.7091641001
SRX3737101,2.0116691138
SRX3737103,1.6642656564
SRX3737104,0.13912792370000002
SRX3737105,-0.0641950411
SRX3737106,-0.0179152138
SRX3737107,-0.0570176689
SRX3737108,0.19353601880000001
SRX3737109,0.186341175
SRX3737110,0.32781142020000004
SRX3737111,0.2744977394
Abaum_0017,-0.111381514
Abaum_0018,1.6540963941
Abaum_0019,1.9036994441
Abaum_0020,0.3969887889
Abaum_0021,0.8585329379000001
Abaum_0022,0.3065839502
Abaum_0023,0.111381514
Abaum_0024,0.3148428635
Abaum_0025,0.9344134107000001
Abaum_0026,0.27972569340000003
SRX3141471,0.5212716476
SRX3141472,-0.3301269566
SRX3141473,-0.0085736691
SRX3141474,0.33870062570000004
SRX3141475,-0.34738716880000003
SRX3141476,0.1688744988
SRX3141477,0.5517917207
SRX3141478,-0.11066029270000001
SRX3141479,0.6137423815
SRX8944518,-0.0171172406
SRX8944519,0.22243190510000002
SRX8944520,-0.1330570952
SRX8944521,0.4423756499
SRX8944522,0.1501743357
SRX8944523,0.5139816445000001
SRX5930997,0.48639287950000004
SRX5930998,-1.2911961115000001
SRX5930999,0.804803232
SRX5931001,1.9598039672
SRX5931002,1.6269952028999999
SRX4488546,1.2073720634
SRX4488547,-0.3050447224
SRX4488548,2.3911141024
SRX4488549,-0.9023273409
SRX4488550,1.9524904519000001
SRX4488551,2.6025811727
SRX4488552,2.4596283055
SRX4488553,2.5914628114
SRX4488554,2.4652752241
SRX4488555,2.05838126
SRX4488556,2.2802741451
SRX4488557,2.1883018193
SRX2568047,0.60069026
SRX2568048,0.0932568693
SRX2568049,0.4853255596
SRX2568050,1.2194652843
SRX2568051,1.2293211815
SRX2568052,1.2285013834
SRX2568053,0.7351214619
SRX2568054,0.48995650900000004
SRX2568055,0.2250000816
SRX2568056,1.0173627731
SRX2568057,1.3802354265
SRX2568058,1.0353217427
SRX2568059,-0.3250765197
SRX2568060,-0.5091652297
SRX2568061,-0.4215756057
SRX2568062,-0.3805101809
SRX2568063,0.3798797258
SRX2568064,0.0006304551000000001
Abaum_0001,-0.08447683730000001
Abaum_0002,0.0284265362
Abaum_0003,0.0812288248
Abaum_0004,-0.5402509433
Abaum_0005,-0.5305539672
Abaum_0006,-0.793646685
Abaum_0007,-0.7748570925
Abaum_0008,0.1242463469
Abaum_0009,0.1538668148
Abaum_0010,0.0900553504
Abaum_0011,0.038872946000000005
Abaum_0012,-0.038872946000000005
Abaum_0013,-0.31964698620000004
Abaum_0014,-0.053355182800000005
Abaum_0015,-0.141197076
Abaum_0016,-0.0565386374
ERX1221046,-0.1440670241
ERX1221048,0.0259598006
ERX1221049,0.11810722350000001
ERX1221050,-0.6286635185
ERX1221052,0.08963772860000001
ERX1221053,0.15261364260000002
ABNM035,0.47648596800000004
ABNM036,-0.47648596800000004
ABNM037,0.7774885850000001
ABNM038,-2.407956298
ABNM041,-1.082108021
ABNM042,-0.174163077
ABNM019,-0.2430352061
ABNM020,0.2430352061
ABNM021,0.7814078155
ABNM022,0.1262218977
ABNM023,0.3726679567
ABNM024,0.4725960917
ABNM025,0.7710937204
ABNM026,1.0748987059
ABNM027,-0.1174565999
ABNM028,0.1174565999
ABNM029,-0.5434000589
ABNM030,-0.32082422850000003
ABNM031,-0.11483775480000001
ABNM032,-0.0273557001
ABNM033,0.2554770941
ABNM034,-0.6198190043
ABNM001,-0.1853781404
ABNM002,0.1853781404
ABNM003,-0.24906645
ABNM004,0.7755037268
ABNM005,-1.6496059457
ABNM006,-0.038587213100000003
ABNM007,0.507356291
ABNM008,-0.5865212215
ABNM009,-0.3838449672
ABNM010,0.3076405548
ABNM043,0.09210878
ABNM044,-0.09210878
ABNM045,-0.713036785
ABNM046,-0.529821646
ABNM047,-0.224720515
ABNM048,-0.25960283
ABNM011,-0.2298787985
ABNM012,0.2298787985
ABNM013,0.5508726571
ABNM014,0.5078463586
ABNM015,0.0458426225
ABNM016,-0.0368314683
ABNM017,0.305173063
ABNM018,0.4650494249
