,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-3.1351631575,1.0090269595530406,2.0,0.0,-3.8486529629999993,1.0,-2.421673352000001
1,RichMedia__BHIN_Growth_Mid,-3.0481561715000005,1.0940936023860586,2.0,2.0,-2.2745151660000005,3.0,-3.821797177000001
2,RichMedia__BHIN_Growth_Stat,-5.2215080635,0.29449173171634907,2.0,4.0,-5.429745164,5.0,-5.013270963
3,RichMedia__LBv2_Growth_Late,-0.9390375749999995,0.04600897752021029,2.0,6.0,-0.9715708349999996,7.0,-0.9065043149999994
4,RichMedia__LBv2_Growth_Mid,0.0,0.1262287074241089,2.0,8.0,0.0892571750000001,9.0,-0.0892571750000001
5,RichMedia__LBv2_Growth_Stat,-6.495819838,0.2248819629945667,2.0,10.0,-6.336804277,11.0,-6.654835399
6,RichMedia__MHB_Rich_Mid,-2.764572512,0.4770942295785998,2.0,12.0,-2.4272159470000005,13.0,-3.1019290769999994
7,RichMedia__NBO_Rich_Mid,-0.4457351599999999,0.22488161509802926,2.0,14.0,-0.2867198450000003,15.0,-0.6047504749999995
8,Carbon__M9Na_Arabinose_Mid,0.9817828385000009,0.34340121316972494,2.0,16.0,1.2246041650000006,17.0,0.7389615120000013
9,Carbon__M9Na_Galactose_Mid,0.0419578940000011,0.052181178262898635,2.0,18.0,0.0788555590000008,19.0,0.0050602290000014
10,Carbon__M9Na_GlcNAcGrowth_Late,-1.0605888164999993,0.04562787454231508,2.0,20.0,-1.0928525959999993,21.0,-1.0283250369999992
11,Carbon__M9Na_GlcNAcGrowth_Mid,-1.0110461959999992,0.004527545322967752,2.0,22.0,-1.0142476539999992,23.0,-1.0078447379999993
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.132728773999999,0.12758254538107705,2.0,24.0,-2.042514290999999,25.0,-2.222943256999999
13,Carbon__M9Na_GlcNAc_Mid,-0.7131704924999989,0.3938870307998382,2.0,26.0,-0.4346503019999987,27.0,-0.991690682999999
14,Carbon__M9Na_Gluconate_Mid,-1.285980256999999,0.40539710638749193,2.0,28.0,-0.9993212139999992,29.0,-1.5726392999999987
15,Carbon__M9Na_Glucosamine_Mid,-1.0378213389999993,0.24331416354301671,2.0,30.0,-0.8657722439999995,31.0,-1.209870433999999
16,Carbon__M9Na_Glycerol_Mid,-0.5283917309999993,0.0378623493824713,2.0,32.0,-0.5016190069999995,33.0,-0.555164454999999
17,Carbon__M9Na_Maltose_Mid,0.782904158500001,0.6941926008350645,2.0,34.0,1.2737724540000013,35.0,0.2920358630000006
18,Carbon__M9Na_Mannitol_Mid,1.1209832650000005,0.21618464575249374,2.0,36.0,1.2738488940000003,37.0,0.9681176360000006
19,Carbon__M9Na_Trehalose_Mid,-0.5423962029999987,1.077963658785658,2.0,38.0,-1.304631615999999,39.0,0.2198392100000017
20,Carbon__M9Na_ethanol_Mid,-1.215902071499999,0.3421235588973625,2.0,40.0,-1.4578199599999992,41.0,-0.9739841829999988
21,Carbon__M9Na_fructose_Mid,-1.376514408999999,0.09768409784459045,2.0,42.0,-1.3074413209999989,43.0,-1.445587496999999
22,Carbon__M9Na_fumarate_Mid,0.12902510000000156,0.21398688999431492,2.0,44.0,0.2803366810000014,45.0,-0.0222864809999983
23,Carbon__M9Na_glucoseGrowth_Late,0.02825514050000065,0.335155376536373,2.0,46.0,-0.2087354989999994,47.0,0.2652457800000007
24,Carbon__M9Na_glucoseGrowth_Mid,8.98586760555986e-16,0.027724152167094448,2.0,48.0,0.0196039360000011,49.0,-0.0196039359999993
25,Carbon__M9Na_glucoseGrowth_Stat,-1.0722601004999994,0.30533494267684114,2.0,50.0,-0.8563556919999993,51.0,-1.2881645089999996
26,Carbon__M9Na_ribose_Mid,0.044485282500001055,0.30403662250169067,2.0,52.0,-0.1705010749999989,53.0,0.259471640000001
27,Carbon__M9Na_succinate_Mid,-0.9506792439999989,0.5311423422778869,2.0,54.0,-0.5751048919999988,55.0,-1.326253595999999
28,Carbon__M9Na_sucrose_Mid,0.7911753695000003,0.1581710152918096,2.0,56.0,0.903019167,57.0,0.6793315720000006
29,TF__LBv2_HapROver_Late,-2.7178116235000003,0.5352041750539502,2.0,58.0,-2.339365122,59.0,-3.0962581250000003
30,TF__LBv2_HapROver_Mid,-4.434895904999999,0.20379498519047942,2.0,60.0,-4.290791089,61.0,-4.579000721
31,TF__LBv2_HapROver_Stat,-2.94258869,0.3857280784980114,2.0,62.0,-2.6698377499999992,63.0,-3.215339630000001
32,TF__LBv2_LuxOOver_Late,-3.8981963075,0.0941299337962936,2.0,64.0,-3.964756222,65.0,-3.831636393
33,TF__LBv2_LuxOOver_Mid,-2.7292519130000006,0.034855790745836134,2.0,66.0,-2.7538986790000006,67.0,-2.7046051470000005
34,TF__LBv2_LuxOOver_Stat,-2.0523217605,0.8435672678729901,2.0,68.0,-1.4558296249999998,69.0,-2.648813896
35,TF__LBv2_QstROver_Late,-4.024472083000001,0.4388641182018743,2.0,70.0,-4.334795877,71.0,-3.7141482890000006
36,TF__LBv2_QstROver_Mid,-3.55317764,0.5985149121181295,2.0,72.0,-3.976391593,73.0,-3.129963687
37,TF__LBv2_QstROver_Stat,-2.2818705054999997,0.4071506131180032,2.0,74.0,-1.9939715459999992,75.0,-2.5697694650000003
38,TF__LBv2_TfoXOver_Late,-6.639968453,0.25894364312664514,2.0,76.0,-6.823069259,77.0,-6.456867647
39,TF__LBv2_TfoXOver_Mid,-3.2485920695,0.0762338983788917,2.0,78.0,-3.1946865629999994,79.0,-3.3024975760000004
40,TF__LBv2_TfoXOver_Stat,-3.1890740195000005,0.2619582451029167,2.0,80.0,-3.0038415680000004,81.0,-3.3743064710000006
41,Stress-I__20-300-T1,-0.22948368850000023,0.4033486894601803,2.0,82.0,0.0557269050000002,83.0,-0.5146942820000007
42,Stress-I__20-300-T2,-0.3179077680000004,0.3707797322492827,2.0,84.0,-0.0557269050000002,85.0,-0.5800886310000006
43,Stress-II-1__LBv2_LowpH_Mid,-2.9269063414999996,0.33477607173102175,2.0,86.0,-3.163628771999999,87.0,-2.690183911
44,Stress-II-1__LBv2_highSalt_Mid,-5.074896935,0.04824507260806442,2.0,88.0,-5.040782517,89.0,-5.109011353
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,0.41915861400000054,0.18509571041077427,2.0,90.0,0.5500410460000005,91.0,0.2882761820000006
46,Stress-III__R_wt,4.440892098500626e-16,0.3194298202330654,2.0,92.0,0.2258709920000008,93.0,-0.2258709919999999
47,Stress-III__R_s,0.9065399670000005,0.1690549534815775,2.0,94.0,1.0260798710000003,95.0,0.7870000630000007
48,Competence-condition__OSS_TfoXOver_Stat,-2.3798796694999997,0.35105610086705047,2.0,96.0,-2.1316455199999997,97.0,-2.6281138189999997
49,Competence-condition__OSS_VectorOnly_Stat,9.020562075079397e-16,0.077293722043348,2.0,98.0,-0.0546549149999986,99.0,0.0546549150000004
50,Competence-Recovery__LBv2_TfoXOver_Recov,-0.33199732150000116,0.0004507303684257216,2.0,100.0,-0.3323160360000017,101.0,-0.3316786070000006
51,Competence-Recovery__LBv2_VectorOnly_Recov,-8.98586760555986e-16,0.07069447405965751,2.0,102.0,0.0499885419999994,103.0,-0.0499885420000012
