k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.011181566463783384,,,
5,Lead,False,-0.00469519080594182,,,
10,Copper,False,-0.004047030657529831,,,
13,UC-6,False,0.003280238236766309,,,
4,UC-4,False,0.003262332223821432,,,
6,Iron,False,0.003165801085997373,,,
3,Cadmium,False,-0.003002403839491308,,,
0,UC-1,False,0.0029233495448715984,,,
12,Zinc - Intermediate,False,-0.002480965817392052,,,
14,UC-7,False,-0.002225408258382231,,,
1,UC-2,False,0.0008029723959043622,,,
9,UC-5,False,-0.0004506240695646679,,,
2,UC-3,False,-0.00042011087294667964,,,
7,Zinc - Steady,False,0.00023427101279594357,,,
8,Zinc - Fast,False,6.971243146836059e-05,,,
