,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00490329626019965,,1.0,0.0,0.00490329626019965
1,Cr__2,0.012550135199311734,,1.0,1.0,0.012550135199311734
2,Cr__3,0.017693803936638476,,1.0,2.0,0.017693803936638476
3,Cr__4,0.018626783308789197,,1.0,3.0,0.018626783308789197
4,Cr__5,0.012492325357023984,,1.0,4.0,0.012492325357023984
5,Cr__6,0.005250693329951281,,1.0,5.0,0.005250693329951281
6,Fe__1,-0.002696692563022514,,1.0,6.0,-0.002696692563022514
7,Fe__2,-0.009209303983324577,,1.0,7.0,-0.009209303983324577
8,Fe__3,-0.019983857240122402,,1.0,8.0,-0.019983857240122402
9,Fe__4,-0.03813235938189943,,1.0,9.0,-0.03813235938189943
10,Fe__5,-0.04476994653904992,,1.0,10.0,-0.04476994653904992
11,Fe__6,-0.04107825848853186,,1.0,11.0,-0.04107825848853186
12,Cd__1,-0.0018871488363866983,,1.0,12.0,-0.0018871488363866983
13,Cd__2,-0.0014523088748562875,,1.0,13.0,-0.0014523088748562875
14,Cd__3,0.04960281390522656,,1.0,14.0,0.04960281390522656
15,Cd__4,-0.006449535256676429,,1.0,15.0,-0.006449535256676429
16,Cd__5,0.002736132830001411,,1.0,16.0,0.002736132830001411
17,Cd__6,0.014607427697993497,,1.0,17.0,0.014607427697993497
18,Zn__1,-0.0023624507770055427,,1.0,18.0,-0.0023624507770055427
19,Zn__2,-0.0042642633328553725,,1.0,19.0,-0.0042642633328553725
20,Zn__3,0.0021143444466016066,,1.0,20.0,0.0021143444466016066
21,Zn__4,0.017738221359026727,,1.0,21.0,0.017738221359026727
22,Zn__5,0.03181656223832213,,1.0,22.0,0.03181656223832213
23,Zn__6,0.04582429310760442,,1.0,23.0,0.04582429310760442
24,Cu__1,0.0051718419427416356,,1.0,24.0,0.0051718419427416356
25,Cu__2,0.008046157801713714,,1.0,25.0,0.008046157801713714
26,Cu__3,0.012723377501760415,,1.0,26.0,0.012723377501760415
27,Cu__4,0.015779978908736333,,1.0,27.0,0.015779978908736333
28,Cu__5,0.0168180918546574,,1.0,28.0,0.0168180918546574
29,Cu__6,0.021299250731531064,,1.0,29.0,0.021299250731531064
30,Pb__1,0.0006386172240073951,,1.0,30.0,0.0006386172240073951
31,Pb__2,0.00445326470055546,,1.0,31.0,0.00445326470055546
32,Pb__3,0.00692926876200751,,1.0,32.0,0.00692926876200751
33,Pb__4,0.011280557635542565,,1.0,33.0,0.011280557635542565
34,Pb__5,0.0270149864390362,,1.0,34.0,0.0270149864390362
35,Pb__6,0.04481818748174298,,1.0,35.0,0.04481818748174298
