,-0.04034561861250001,-0.013448539537500005,0.013448539537499998,0.04034561861250001,0.0672426976875,0.0941397767625,0.12103685583750003,0.1479339349125,0.1748310139875,0.2017280930625,0.2286251721375,0.2555222512125,0.28241933028750005,0.30931640936250004,0.33621348843750004,0.36311056751250004,0.39000764658750003,0.41690472566250003,0.4438018047375,0.4706988838125001
thresh,-0.05379415815000001,0.05379415815000001,2,,,,,,,,,,,,,,,,,
unreg,7,2398,1774,10,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
EvgA,0,2,2,2,0,0,0,1,2,1,2,2,2,1,1,0,0,0,0,0
unreg_genes,[],[],[],[],['narU'],['asr'],[],['ogrK'],[],['ypdI'],[],[],[],[],[],[],[],[],[],[]
EvgA_genes,[],['gadE' 'acrD'],['evgS' 'evgA'],['mdtF' 'mdtE'],[],[],[],['emrY'],['emrK' 'yfdE'],['ydeP'],['safA' 'yegZ'],['ydeO' 'yegR'],['oxc' 'yfdV'],['frc'],['yfdX'],[],[],[],[],[]
