,STM3376
SRX3136375,0.1412755007
SRX3136376,0.053704172800000005
SRX3136377,-0.6937372038
SRX3136378,0.49875753030000003
SRX3136379,-0.4168476877
SRX3136380,-0.5438947271
SRX3136381,-0.46646373280000003
SRX3136382,-0.3797825423
SRX8914620,0.1496427806
SRX8914621,0.011050078900000001
SRX8914622,-0.1606928595
SRX8914623,0.2876901477
SRX8914625,0.6303031778
ERX3503512,0.18460254180000002
ERX3503513,-0.1726732211
ERX3503514,-0.011929320700000001
ERX3503515,-0.7595681204
ERX3503516,-1.0605934203
ERX3503517,-0.9889322059000001
ERX3503518,-0.3425798279
ERX3503519,-0.0428155947
ERX3503520,-0.4754368452
SRX2195704,0.0610439559
SRX2195705,-0.0610439559
SRX2195706,0.13420915790000001
SRX2195707,-0.1520096004
SRX2195708,1.4908707782000001
SRX2195709,1.4247501379
SRX2195710,0.8030547031
SRX2195711,1.1555538093
ERX3467881,0.282267408
ERX3467883,-0.282267408
SRX3798491,-0.8900531745
SRX3798492,0.7222559774
SRX3798499,-1.760262112
SRX3798500,-1.4533243147000001
SRX3798501,-0.9517470069
SRX3798502,-0.9349355369000001
SRX3798503,-1.2007709444
SRX3798504,-1.5413946663
SRX3798506,-1.3395268508
SRX3798507,-1.4855076677
SRX3798508,-1.3609838024
SRX3798509,0.2098628515
SRX3798510,-0.3875505409
SRX3798517,0.6698988641
SRX3798518,0.1776876895
SRX4341761,-0.5966986461
SRX4341762,-0.3582872562
SRX4341763,-0.636143875
SRX4341764,-0.9980538878
SRX4341765,-1.0136932488
SRX4341766,-0.6272138554000001
SRX4341767,-0.14454031450000002
SRX4341768,0.07347178210000001
SRX4341769,0.07106853240000001
SRX1258665,0.2040184095
SRX1258666,0.103084069
SRX1258667,-0.11978429480000001
SRX1258669,0.14241069350000002
SRX1258670,-0.14241069350000002
ERX2079594,0.27982814440000003
ERX2079595,0.105969169
ERX2079596,-0.07778350640000001
ERX2079597,-0.0738970372
ERX2079598,0.08789805440000001
ERX2079599,-0.0140010172
SRX2804001,0.8766883975
SRX2804004,-2.0592839971
SRX2804005,-2.0918928046
SRX2804006,-0.3458459384
SRX2804007,-1.4500126931000001
SRX2804008,-1.1012906423
SRX2804009,-0.6623839425
SRX2804010,0.7558694568000001
SRX2804011,0.30953000140000003
SRX2804012,-1.3596060114
SRX2804013,-1.1050237654
SRX2804014,-1.5582489202
SRX2804015,-1.1174714221
SRX2804016,-0.9008486950000001
SRX2804017,-1.6411089149
SRX2804019,-1.6042657119000001
SRX2804020,-0.13017192
SRX2804021,-0.665418732
SRX2804022,-0.0269345104
SRX2804023,-0.76069429
SRX2804024,0.3044968454
SRX2804027,0.1149532723
SRX2804028,-0.2843243136
SRX2804029,0.1693710414
SRX2804030,-1.3152410443
SRX2804031,-2.0368335156
SRX2804032,-2.1384330409
SRX2804033,0.0226198765
SRX2804034,-1.3220454436
SRX2804035,-1.1093192677000001
SRX2804036,-1.9919102429
SRX2804037,-2.3381159832
SRX2804038,-1.405170091
SRX2804039,0.3810348893
SRX2804040,-0.32915908850000003
SRX2804041,-2.2316827348
SRX2804042,-1.8259326061999999
SRX2804043,-0.6791561985
SRX2804044,-2.6564511599
SRX2804045,0.0173324025
SRX2804046,-0.0008398832
SRX2804047,-2.023325146
SRX2804048,-0.157326701
SRX2804049,-0.5806199965000001
SRX2804050,-1.0711694731
SRX2804051,-1.7728509656
SRX2804052,-1.5372309625
SRX2804053,-0.8725184623000001
SRX2804054,-0.6043783969000001
SRX2804055,-2.4840525311
SRX2804056,-1.9653233331000002
SRX2804057,-1.9908284579000002
SRX2804058,-0.9742961631
SRX2804059,-0.5473142710000001
SRX2070419,0.27008570260000003
SRX2070420,1.3725416514
SRX2070421,1.5120253315999999
SRX2070422,0.0772957669
SRX2070423,-0.0051145073000000004
SRX2070424,0.0932506634
SRX2070425,-0.015414025900000001
SRX2070426,-0.0796139869
SRX2070427,0.0950280128
SRX1470895,-0.049910042700000004
SRX1470896,0.049910042700000004
SRX2409106,0.030653506
SRX2409107,0.012985806
SRX2409108,-0.043639312
SRX2409109,-0.3320219384
SRX2409110,-0.1973204284
SRX2409111,-0.0944065173
SRX7973255,0.07360084880000001
SRX7973256,0.049136970700000004
SRX7973257,-0.1227378195
SRX7973258,-0.2367591537
SRX7973259,0.5110907108
SRX7973260,0.34499419540000004
SRX7973261,-0.2959716392
SRX7973262,-0.4761938772
SRX7973264,-0.5326080775
SRX7973265,-0.3968007738
SRX7973266,-0.3277215256
ERX3475890,-1.5202230608
ERX3475891,-1.6728319473000002
ERX3475892,-0.9750420509000001
ERX3475894,0.1519221121
ERX3475895,-1.7832071385
ERX3475896,0.1348121635
ERX3475897,0.09380974110000001
ERX3475899,-0.22862190470000002
ERX3475900,-0.961455574
ERX3475901,-1.875099015
SRX8524961,1.0576153878
SRX8524962,-0.7735105674
SRX8524963,1.0396710692
SRX8524964,1.0828873583
SRX8524965,0.0582322505
SRX8524966,-0.0582322505
SRX8524967,1.0426186224
SRX8524968,0.7930299912000001
SRX8524969,-0.3401035841
SRX8524970,-0.1775848707
SRX8524971,1.2768873011
SRX8524972,1.4958155579
SRX3266937,0.0866077544
SRX3266939,-0.0866077544
SRX4401053,0.2679209405
SRX4401054,-0.2679209405
SRX4401055,0.06922746
SRX4401056,0.1073820686
SRX4401057,0.19079637970000002
SRX4401058,0.0541868701
SRX4401081,-0.7517276859
SRX4401082,0.3029231388
SRX4401083,0.3466092222
SRX4401084,-0.1530698921
SRX4401085,-0.2478189326
SRX4401086,-0.3118455308
SRX4401087,-1.0508564409
SRX4401088,-0.5943522198
SRX4401089,-0.9481133072000001
SRX4401090,-0.46152482440000003
SRX4401091,-0.4181187525
SRX4401092,-0.5914631961
SRX4401093,0.035269906600000005
SRX4401094,0.0174600427
SRX4401095,0.2733666798
SRX4401096,-0.3955720887
SRX4401097,-0.1089326858
SRX4401098,-0.2879588625
SRX4401099,-0.3499768549
SRX4401100,0.0651570488
SRX4401101,0.2848198061
SRX4401102,-0.37964674060000003
SRX4401103,-0.4240988738
SRX4401104,-0.4069934778
SRX8757611,-0.0447978179
SRX8757612,0.13263724370000002
SRX8757613,-0.49711737440000003
SRX8757614,-0.9198163106
SRX8757615,-0.2697621532
SRX8757616,-0.2173409691
SRX8757617,-0.0186775035
SRX8757618,-0.0771473406
SRX8757619,-0.2770631341
SRX8757620,-0.0486771956
SRX8757621,-0.0042328667
SRX8757622,-0.8884834551
SRX8757623,-0.37850855920000004
SRX8757625,-0.0674981175
SRX8757626,-0.2025168372
SRX8757628,-0.0839600481
SRX8757630,-0.3392784332
SRX8757631,0.3318869723
SRX8757632,0.2834393049
SRX8757633,0.274838285
SRX8757634,-0.7096381332
SRX6054568,-0.0308867108
SRX6054569,0.0308867108
ERX540771,-0.10195023610000001
ERX540772,0.10195023610000001
ERX540773,-0.7461084564
ERX540774,-0.6694452344
SRX4702827,-0.0339805844
SRX4702828,-0.1487050145
SRX4702829,0.18268559880000002
SRX4702830,-0.29249829720000003
SRX4702831,-0.3966004997
SRX4702832,-0.0891265589
SRX2993586,0.2300165245
SRX2993587,-0.2300165245
SRX2993588,2.9147839778
SRX2993589,2.3419336224
SRX2993590,3.2708106855
SRX1462169,-0.7626611383
SRX1462104,-0.3215663865
SRX1462103,0.2926288755
SRX1462105,-0.43832826350000004
SRX1462171,-0.7164162029000001
SRX1462102,-0.2926288755
ERX1045682,-1.2088450907000001
ERX1045674,0.02574088
ERX1045681,0.0176234777
ERX1045662,-0.8658252672000001
ERX1045684,0.0101481906
ERX1045660,-0.204172974
ERX1045664,0.0917790603
ERX1045670,-0.6564487587000001
ERX1045667,-0.0395740038
ERX1045675,-0.8307793556
ERX1045673,-1.1831594961
ERX1045677,-0.0653970242
ERX1045679,-0.06502861530000001
ERX1045659,-0.9424205314
ERX1045663,-0.1144601095
ERX1045668,-0.0897530831
ERX1045689,-0.2096660203
ERX1045685,-0.2599166697
ERX1045683,-1.1359724546
ERX1045680,-1.0593812536
ERX1045666,-0.0229269618
ERX1045658,0.08668844120000001
SRX1816875,0.14327139490000002
SRX1816859,0.1523056743
SRX1816857,-0.36796139110000003
SRX1816863,-0.3953317428
SRX1816867,-0.7557134039000001
SRX1816858,0.2156557168
SRX1816879,-0.43562747030000004
SRX1816878,-0.4970146335
SRX1816868,-0.2564631529
SRX1816866,-0.6202533236000001
