,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.5758891334999996,0.1463914804017284,2.0,0.0,0.6794035419999993,1.0,0.4723747249999999,,,,
1,ALE__GalactoseA6,0.5105782119999995,0.04859746917196384,2.0,2.0,0.4762146119999997,3.0,0.5449418119999994,,,,
2,ALE__GalactoseA8,0.3306092804999996,0.2842756947722857,2.0,4.0,0.1295960089999992,5.0,0.531622552,,,,
3,ALE__IL_Control,-4.718447854656915e-16,0.41204021998789564,4.0,6.0,-0.5031402120000008,7.0,-0.169460667,8.0,0.3614844309999991,9.0,0.3111164479999999
4,ALE__IL_TEOH_OAc,0.04942852099999939,0.328023932411996,2.0,10.0,-0.1825194260000007,11.0,0.2813764679999995,,,,
5,ALE__IL_TEA_HS,-0.1219220755000005,0.11697919140472493,2.0,12.0,-0.0392052960000004,13.0,-0.2046388550000006,,,,
6,ALE__IL_Mixed,0.0788450459999996,0.024345557782818376,2.0,14.0,0.0960599549999994,15.0,0.0616301369999998,,,,
7,ALE__IL_PP5350,-0.19332357600000047,0.233486319736543,2.0,16.0,-0.0282238160000005,17.0,-0.3584233360000004,,,,
8,ALE__IL_T8,0.11426742749999926,0.10169103650701639,2.0,18.0,0.1861738489999993,19.0,0.0423610059999992,,,,
9,ALE__IL_T9,0.6248072469999992,0.041625418936881646,2.0,20.0,0.5953736309999993,21.0,0.6542408629999992,,,,
10,ALE__IL_Control2,0.10879696049999946,0.18913155559841524,2.0,22.0,0.2425331659999994,23.0,-0.0249392450000005,,,,
11,ALE__IL_Glc+Ace,0.4114052194999997,0.015229058448470533,2.0,24.0,0.4006366489999999,25.0,0.4221737899999995,,,,
12,ALE__XyloseA1,0.5633083919999997,0.16123879735488153,2.0,26.0,0.677321439,27.0,0.4492953449999994,,,,
13,ALE__XyloseA2,0.9205876134999995,0.2025108417991854,2.0,28.0,0.7773908239999994,29.0,1.0637844029999997,,,,
14,ALE__XyloseA3,0.9231401699999995,0.15757063567264173,2.0,30.0,0.8117209049999996,31.0,1.0345594349999994,,,,
15,ALE__XyloseA4,0.9740741044999996,0.21043095959327884,2.0,32.0,0.8252769459999998,33.0,1.1228712629999995,,,,
16,Aromatic__Coumarate,0.7326513516666662,0.31974035648492233,3.0,34.0,1.0942516346666666,35.0,0.487292538666666,36.0,0.6164098816666659,,
17,Aromatic__Coumarate+ferulate,0.8259520523333329,0.0341727704081021,3.0,37.0,0.8103044236666666,38.0,0.8651469046666662,39.0,0.8024048286666661,,
18,Aromatic__Ferulate,1.1269838173333329,0.04782443341201092,3.0,40.0,1.1804915006666663,41.0,1.088403213666666,42.0,1.1120567376666664,,
19,Aromatic__Glucose,-2.914335439641036e-16,0.30036731351872487,3.0,43.0,-0.2627086943333339,44.0,0.3274630656666666,45.0,-0.0647543713333336,,
20,Bioreactor1__24h,-4.579669976578771e-16,0.21695174630142336,2.0,46.0,-0.1534080510000004,47.0,0.1534080509999995,,,,
21,Bioreactor2__S_0min,2.9605947323337506e-16,0.2479508853490481,3.0,48.0,0.0692808200000003,60.0,0.2059417330000004,72.0,-0.2752225529999998,,
22,Bioreactor2__S_15min,-0.23156671933333298,0.18631489260256265,3.0,49.0,-0.1950441409999994,61.0,-0.433438507,73.0,-0.0662175099999995,,
23,Bioreactor2__P1_15min,-0.4581856369999994,0.100222792106708,3.0,50.0,-0.3780537649999997,62.0,-0.5705618099999992,74.0,-0.4259413359999993,,
24,Bioreactor2__P3_15min,-0.4491958133333327,0.17706840647869865,3.0,51.0,-0.2450873289999995,63.0,-0.5616431079999993,75.0,-0.5408570029999993,,
25,Bioreactor2__P5_15min,-0.7414116343333328,0.1839734822927852,3.0,52.0,-0.5903051459999995,64.0,-0.6876537649999994,76.0,-0.9462759919999996,,
26,Bioreactor2__S_1h,-0.1811670509999994,0.17937367038431593,3.0,53.0,-0.1100942629999996,65.0,-0.3851861079999992,77.0,-0.0482207819999995,,
27,Bioreactor2__S_3h,-0.17029763633333292,0.051446678355967695,3.0,54.0,-0.1402285189999998,66.0,-0.2297016309999993,78.0,-0.1409627589999997,,
28,Bioreactor2__S_9h,0.09691590233333373,0.16375518342727266,3.0,55.0,0.10539801,67.0,0.2562651920000007,79.0,-0.0709154949999995,,
29,Bioreactor2__S_25h,0.037535235666667305,0.113510812867053,3.0,56.0,0.1580232450000007,68.0,0.0219755050000003,80.0,-0.0673930429999991,,
30,Bioreactor2__P1_25h,-0.2931170389999996,0.24995502681861023,3.0,57.0,-0.5495027779999999,69.0,-0.0501318349999992,81.0,-0.2797165039999996,,
