,ABUW_1199
SRX3737100,1.0800376353
SRX3737101,1.1629842032
SRX3737103,0.548196533
SRX3737104,-0.017947647
SRX3737105,-0.1600554834
SRX3737106,0.0873776694
SRX3737107,0.0906254611
SRX3737108,0.2728193264
SRX3737109,0.2448811757
SRX3737110,0.1162022883
SRX3737111,0.1646601284
Abaum_0017,-0.03183336
Abaum_0018,2.0513231413
Abaum_0019,2.1216051981
Abaum_0020,2.5635027529
Abaum_0021,0.8550556486
Abaum_0022,0.4303294164
Abaum_0023,0.03183336
Abaum_0024,2.6967253523
Abaum_0025,1.3703470725
Abaum_0026,0.1431773582
SRX3141471,0.5817860647
SRX3141472,0.0071872753000000004
SRX3141473,-0.0573636785
SRX3141474,0.050176403200000004
SRX3141475,0.3950192106
SRX3141476,0.6132947386000001
SRX3141477,0.6759894334000001
SRX3141478,0.017211514900000002
SRX3141479,0.6355512031
SRX8944518,0.0260077885
SRX8944519,0.1573350803
SRX8944520,-0.0383694266
SRX8944521,0.3131894496
SRX8944522,0.012361638000000001
SRX8944523,-0.2384206413
SRX5930997,0.4206382575
SRX5930998,-0.8929575273
SRX5930999,0.4723192698
SRX5931001,0.9203013806
SRX5931002,0.9686343388
SRX4488546,1.2787695087
SRX4488547,-0.4540380462
SRX4488548,3.0565992126
SRX4488549,-0.8247314625000001
SRX4488550,2.7023359611
SRX4488551,3.1524322715
SRX4488552,2.7571209675
SRX4488553,2.8632718589
SRX4488554,3.4543273774
SRX4488555,2.444411531
SRX4488556,3.4134454672
SRX4488557,2.4922395142
SRX2568047,-1.0421861406
SRX2568048,-1.3572965635
SRX2568049,-1.0548881445
SRX2568050,-0.7215151403000001
SRX2568051,-0.7279901883000001
SRX2568052,-1.0022088149
SRX2568053,-1.0884596227
SRX2568054,-1.5040458909
SRX2568055,-1.8406626706
SRX2568056,-0.9645122818
SRX2568057,-0.8398970868000001
SRX2568058,-0.7369614038000001
SRX2568059,-1.1394195014
SRX2568060,-1.5662109836
SRX2568061,-1.5577161819
SRX2568062,-0.8107089795
SRX2568063,0.291494366
SRX2568064,0.5192146134
Abaum_0001,-0.1858822145
Abaum_0002,0.0014602869
Abaum_0003,-0.2893861727
Abaum_0004,-0.20332907460000002
Abaum_0005,-0.6341842408
Abaum_0006,-0.8470308940000001
Abaum_0007,-0.6240315806
Abaum_0008,-0.2334895686
Abaum_0009,-0.1861331924
Abaum_0010,-0.055484289900000004
Abaum_0011,0.038350830700000005
Abaum_0012,-0.038350830700000005
Abaum_0013,-0.019518967300000002
Abaum_0014,-0.0784164218
Abaum_0015,-0.33831770780000003
Abaum_0016,-0.2345394814
ERX1221046,0.0146363933
ERX1221048,0.042397707300000004
ERX1221049,-0.057034100600000005
ERX1221050,0.1911175193
ERX1221052,0.10609681300000001
ERX1221053,0.1921801857
ABNM035,1.0301298365
ABNM036,-1.0301298365
ABNM037,0.0037455915
ABNM038,0.4945400595
ABNM041,0.7329554735
ABNM042,-0.6055864815
ABNM019,-0.1802340698
ABNM020,0.1802340698
ABNM021,2.0440938681
ABNM022,1.323585413
ABNM023,2.0762671834
ABNM024,1.8705998021
ABNM025,0.28933595100000004
ABNM026,-0.3150245421
ABNM027,-0.6987706223
ABNM028,0.6987706223
ABNM029,-0.6286457555
ABNM030,1.0181611743
ABNM031,1.0330158572
ABNM032,1.0296177269
ABNM033,1.0159879885
ABNM034,0.2751377653
ABNM001,-0.18427513850000002
ABNM002,0.18427513850000002
ABNM003,-1.6059385276
ABNM004,-0.245046656
ABNM005,-2.4595997249
ABNM006,-1.707314914
ABNM007,-1.0756375365
ABNM008,-0.8685340367000001
ABNM009,-0.8400687906000001
ABNM010,-0.7547266934
ABNM043,0.031533411500000004
ABNM044,-0.031533411500000004
ABNM045,-0.5266709325
ABNM046,-0.0535145765
ABNM047,-0.1645340485
ABNM048,-0.1600144955
ABNM011,0.2660024118
ABNM012,-0.2660024118
ABNM013,1.0361206124
ABNM014,1.9385261615
ABNM015,1.0398393881
ABNM016,1.9519207318
ABNM017,2.0537802831
ABNM018,1.6724945326
