,-0.11983086098571429,-0.07988724065714287,-0.03994362032857145,-2.7755575615628914e-17,0.03994362032857139,0.0798872406571428,0.11983086098571423,0.15977448131428568,0.19971810164285708,0.2396617219714285,0.2796053422999999,0.31954896262857135,0.35949258295714276,0.39943620328571416,0.4393798236142856,0.479323443942857,0.5192670642714284,0.5592106845999999,0.5991543049285712,0.6390979252571427
thresh,-0.13980267115,0.13980267115,3,,,,,,,,,,,,,,,,,
unreg,0,3,176,3871,155,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sokB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rdlD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
sokB_genes,[],[],[],[],[],[],[],['mokB'],[],[],[],[],[],[],[],[],[],[],[],[]
rdlD_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ldrD'],[],[],[]
