,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-2.3129646346357427e-18,0.10397541648095063,3.0,0.0,-0.11623145800000001,1.0,0.0841651697,2.0,0.0320662883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.0065481859666667,0.469556408597642,3.0,3.0,-1.2144747349,4.0,-1.3362416116,5.0,-0.4689282114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.4897198718333333,0.16721745763062126,3.0,6.0,-1.5600496897,7.0,-1.6102853892,8.0,-1.2988245366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,2.64338815386942e-18,0.2271957894497372,21.0,9.0,0.3191575611,10.0,-0.1462277588,11.0,-0.2458237876,12.0,-0.0109593408,13.0,-0.0247733757,14.0,0.0831636803,15.0,0.0976395271,16.0,-0.4664482385,17.0,-0.1576347351,18.0,0.2983076236,19.0,0.3382022207,20.0,-0.2198279363,21.0,0.0533085966,22.0,0.0426484181,23.0,0.1608517438,24.0,0.2597515485,25.0,0.0090246169,26.0,0.2202172966,27.0,-0.0015100855000000002,28.0,-0.356111589,29.0,-0.252955986
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.5005850466047621,0.19469411673954806,21.0,30.0,-0.28691165960000004,31.0,-0.6450203773000001,32.0,-0.7645833732,33.0,-0.4442820521,34.0,-0.2901111887,35.0,-0.3230998451,36.0,-0.318776049,37.0,-0.5126615671,38.0,-0.2352615347,39.0,-0.4857266382,40.0,-0.6668923981,41.0,-0.8396358370000001,42.0,-0.2618819336,43.0,-0.3018078958,44.0,-0.6493200233,45.0,-0.532378372,46.0,-0.796758615,47.0,-0.6302510738,48.0,-0.46396901030000004,49.0,-0.3456081091,50.0,-0.7173484257
5,WT_vs_Del_ccpA__THY_None_WT_exponential,4.625929269271485e-18,0.07067463065143821,3.0,51.0,0.022857531900000002,52.0,-0.0792745716,53.0,0.056417039700000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.168837146175,0.30517527815151235,4.0,54.0,0.2878543571,55.0,-0.3406602986,56.0,-0.2921593142,57.0,-0.330383329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-1.734723475976807e-18,0.06097523233138336,4.0,58.0,0.0811754083,59.0,0.0067468248000000005,60.0,-0.062041641700000004,61.0,-0.0258805914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.037175973375,0.055247605576713966,4.0,62.0,-0.1196034244,63.0,-0.0047099279,64.0,-0.0066955455,65.0,-0.0176949957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.083047014175,0.055495980663515077,4.0,66.0,-0.1598786434,67.0,-0.0802275462,68.0,-0.0632086788,69.0,-0.0288731883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
