,18
Chrom:sac_log:1,2.6255789616647167
Chrom:sac_log:2,1.479922684333978
Chrom:sac_sta:1,0.4740188058719898
Chrom:sac_sta:2,-1.1441666358831677
Chrom:sac_MW001:1,1.3819753722576609
Chrom:sac_MW001:2,-1.3819753722576646
Chrom:sac_fadR:1,0.8261566632225014
Chrom:sac_fadR:2,-1.9208471267616705
FadR:wt_p:1,-2.1514443027696086
FadR:wt_p:2,2.151444302769613
FadR:ko_p:1,-2.327221563428313
FadR:ko_p:2,3.4445081490828806
GDGT:75_2.4_log:1,-0.8510561387327246
GDGT:80_3.5_stat:1,4.1394901142012985
GDGT:80_2.4_log:1,1.2449392005190962
GDGT:75_3.5_stat:1,0.6778499860664507
GDGT:80_1.6_stat:1,1.8752092975585215
GDGT:80_1.6_stat:2,2.9995719970702357
GDGT:75_2.4_stat:1,3.0121704952902544
GDGT:80_2.4_stat:1,17.7734972140998
GDGT:80_3.5_stat:2,3.816976043998213
GDGT:80_1.6_log:1,3.356462615169773
GDGT:65_3.5_stat:1,2.633550171476933
GDGT:65_3.5_stat:2,3.8865302499308423
GDGT:75_3.5_stat:2,-0.5027096993880282
GDGT:75_1.6_stat:1,2.958716351717724
GDGT:75_2.4_stat:2,1.1025961847298291
GDGT:75_2.4_log:2,1.5016319440658503
GDGT:75_3.5_stat:3,0.5516794188563184
GDGT:80_2.4_stat:2,10.113927171729348
GDGT:80_2.4_stat:3,8.035844104940933
GDGT:75_2.4_stat:3,3.3085806945229588
GDGT:75_1.6_stat:2,1.897337051504806
GDGT:80_1.6_stat:3,1.4654597763548591
GDGT:65_3.5_stat:3,3.397145225645194
GDGT:75_1.6_log:1,6.814658221404938
GDGT:75_1.6_log:2,5.4057198828112165
GDGT:80_2.4_log:2,1.122006103137262
GDGT:75_1.6_stat:3,3.4916058225063966
GDGT:80_1.6_log:2,2.7040481017082616
GDGT:65_2.4_stat:1,3.3152445991675688
GDGT:80_2.4_log:3,1.3487947405263163
GDGT:80_3.5_stat:3,2.2060575898079784
GDGT:65_2.4_log:1,3.329183084659732
GDGT:65_2.4_log:2,5.412047661940887
GDGT:80_3.5_log:1,4.757886921757792
GDGT:65_2.4_stat:2,2.7798837064304105
GDGT:65_2.4_log:3,3.6203710342656144
GDGT:65_1.6_log:1,7.960449652874871
GDGT:65_2.4_stat:3,1.7919059256113339
GDGT:75_2.4_log:3,-0.6505758053331298
GDGT:80_3.5_log:2,1.5641443478998278
GDGT:80_3.5_log:3,1.282571141992081
GDGT:65_1.6_log:2,6.134211245218105
GDGT:65_1.6_log:3,5.776976858147938
NutLim:t0:1,1.65853107573089
NutLim:t0:2,-1.6585310757308829
NutLim:t05:1,4.323765076667547
NutLim:t05:2,0.21844461302142384
NutLim:t05:3,1.7552317810677736
NutLim:t1:1,6.406447874844584
NutLim:t1:2,2.573787803002507
NutLim:t1:3,3.396471303392638
NutLim:t15:1,6.586799026516316
NutLim:t15:2,3.9055175584023063
NutLim:t15:3,4.868186048870947
NutLim:t2:1,6.474005113497785
NutLim:t2:2,4.552957643084183
NutLim:t2:3,6.028789667091424
NutLim:t4:1,6.07039027361852
NutLim:t4:2,6.315517312092675
UV_irr:wt0:1,0.11128585662404504
UV_irr:wt0:2,-0.5604899303567197
UV_irr:wt0:3,0.4492040737326773
UV_irr:wt1:1,1.2416363987578092
UV_irr:wt1:2,2.4368400720835584
UV_irr:wt1:3,3.980576524383957
UV_irr:wt2:1,12.065363476796188
UV_irr:wt2:2,14.46095731479885
UV_irr:wt2:3,14.849853551482255
UV_irr:mut0:1,-14.091622844946945
UV_irr:mut0:2,-14.733793520914512
UV_irr:mut0:3,-13.504213640608949
UV_irr:mut1:1,-14.469461366983692
UV_irr:mut1:2,-14.1180065284914
UV_irr:mut1:3,-13.714807851732669
UV_irr:mut2:1,-14.146338194009536
UV_irr:mut2:2,-14.714643793171904
UV_irr:mut2:3,-13.991763504836536
YtrA:overexpr:1,1.7041218978968995
YtrA:overexpr:2,0.23917954173288425
YtrA:overexpr:3,-0.7346689346915771
YtrA:wt:1,-0.3762059175883133
YtrA:wt:2,0.03096491690562578
YtrA:wt:3,0.3452410006826828
