,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,2.0527508229993474,0.8101013226095013,2.0,0.0,2.6255789616647167,1.0,1.479922684333978,,
1,Chrom__sac_sta,-0.3350739150055889,1.144229899082421,2.0,2.0,0.4740188058719898,3.0,-1.1441666358831677,,
2,Chrom__sac_MW001,-1.887379141862766e-15,1.9544083143123931,2.0,4.0,1.3819753722576609,5.0,-1.3819753722576646,,
3,Chrom__sac_fadR,-0.5473452317695846,1.9424250078429544,2.0,6.0,0.8261566632225014,7.0,-1.9208471267616705,,
4,FadR__wt_p,2.220446049250313e-15,3.042601711667111,2.0,8.0,-2.1514443027696086,9.0,2.151444302769613,,
5,FadR__ko_p,0.5586432928272838,4.081229218892547,2.0,10.0,-2.327221563428313,11.0,3.4445081490828806,,
6,GDGT__75_2.4_log,-1.3322676295501878e-15,1.304308998128605,3.0,12.0,-0.8510561387327246,27.0,1.5016319440658503,50.0,-0.6505758053331298
7,GDGT__80_3.5_stat,3.3875079160024963,1.0357955813376452,3.0,13.0,4.1394901142012985,20.0,3.816976043998213,42.0,2.2060575898079784
8,GDGT__80_2.4_log,1.2385800147275583,0.1135279742845105,3.0,14.0,1.2449392005190962,37.0,1.122006103137262,41.0,1.3487947405263163
9,GDGT__75_3.5_stat,0.24227323517824698,0.6482510567702655,3.0,15.0,0.6778499860664507,24.0,-0.5027096993880282,28.0,0.5516794188563184
10,GDGT__80_1.6_stat,2.113413690327872,0.7943116995160195,3.0,16.0,1.8752092975585215,17.0,2.9995719970702357,33.0,1.4654597763548591
11,GDGT__75_2.4_stat,2.4744491248476805,1.1972677722776923,3.0,18.0,3.0121704952902544,26.0,1.1025961847298291,31.0,3.3085806945229588
12,GDGT__80_2.4_stat,11.974422830256694,5.12850417667054,3.0,19.0,17.7734972140998,29.0,10.113927171729348,30.0,8.035844104940933
13,GDGT__80_1.6_log,3.0302553584390175,0.46132672661315677,2.0,21.0,3.356462615169773,39.0,2.7040481017082616,,
14,GDGT__65_3.5_stat,3.30574188235099,0.6314710584220069,3.0,22.0,2.633550171476933,23.0,3.8865302499308423,34.0,3.397145225645194
15,GDGT__75_1.6_stat,2.782553075242976,0.8116023370662936,3.0,25.0,2.958716351717724,32.0,1.897337051504806,38.0,3.4916058225063966
16,GDGT__75_1.6_log,6.110189052108077,0.9962698534933282,2.0,35.0,6.814658221404938,36.0,5.4057198828112165,,
17,GDGT__65_2.4_stat,2.6290114104031046,0.7727949377871407,3.0,40.0,3.3152445991675688,46.0,2.7798837064304105,49.0,1.7919059256113339
18,GDGT__65_2.4_log,4.120533926955411,1.1279199445177925,3.0,43.0,3.329183084659732,44.0,5.412047661940887,47.0,3.6203710342656144
19,GDGT__80_3.5_log,2.5348674705499,1.9303322195694108,3.0,45.0,4.757886921757792,51.0,1.5641443478998278,52.0,1.282571141992081
20,GDGT__65_1.6_log,6.623879252080305,1.1712042644374467,3.0,48.0,7.960449652874871,53.0,6.134211245218105,54.0,5.776976858147938
21,NutLim__t0,3.552713678800501e-15,2.345517140915858,2.0,55.0,1.65853107573089,56.0,-1.6585310757308829,,
22,NutLim__t05,2.0991471569189146,2.074155820235796,3.0,57.0,4.323765076667547,58.0,0.21844461302142384,59.0,1.7552317810677736
23,NutLim__t1,4.125568993746576,2.017674004425074,3.0,60.0,6.406447874844584,61.0,2.573787803002507,62.0,3.396471303392638
24,NutLim__t15,5.120167544596523,1.358285162789456,3.0,63.0,6.586799026516316,64.0,3.9055175584023063,65.0,4.868186048870947
25,NutLim__t2,5.685250807891131,1.0055446567562794,3.0,66.0,6.474005113497785,67.0,4.552957643084183,68.0,6.028789667091424
26,NutLim__t4,6.192953792855597,0.1733309911572511,2.0,69.0,6.07039027361852,70.0,6.315517312092675,,
27,UV_irr__wt0,8.881784197001252e-16,0.5139639110744355,3.0,71.0,0.11128585662404504,72.0,-0.5604899303567197,73.0,0.4492040737326773
28,UV_irr__wt1,2.553017665075108,1.3731610166969592,3.0,74.0,1.2416363987578092,75.0,2.4368400720835584,76.0,3.980576524383957
29,UV_irr__wt2,13.792058114359099,1.5079508776044432,3.0,77.0,12.065363476796188,78.0,14.46095731479885,79.0,14.849853551482255
30,UV_irr__mut0,-14.10987666882347,0.6149931479924365,3.0,80.0,-14.091622844946945,81.0,-14.733793520914512,82.0,-13.504213640608949
31,UV_irr__mut1,-14.100758582402586,0.37762229906798883,3.0,83.0,-14.469461366983692,84.0,-14.1180065284914,85.0,-13.714807851732669
32,UV_irr__mut2,-14.284248497339325,0.38066181400206417,3.0,86.0,-14.146338194009536,87.0,-14.714643793171904,88.0,-13.991763504836536
33,YtrA__overexpr,0.40287750164606884,1.2276086297510305,3.0,89.0,1.7041218978968995,90.0,0.23917954173288425,91.0,-0.7346689346915771
34,YtrA__wt,-1.5543122344752192e-15,0.3617188597929456,3.0,92.0,-0.3762059175883133,93.0,0.03096491690562578,94.0,0.3452410006826828
