,22
algU_regulon__empty_vector__1.0,-0.4865896978
algU_regulon__algU_overexpression__1.0,-1.0406389839
algU_regulon__empty_vector__2.0,-0.13578321570000002
algU_regulon__algU_overexpression__2.0,2.0051699953
algU_regulon__empty_vector__3.0,0.6223729135
algU_regulon__algU_overexpression__3.0,-0.4456948788
co_culture__c_viol_40__1.0,-2.838569559
co_culture__c_viol_12.5__1.0,-6.5696803638
co_culture__b_thai_30__1.0,-12.7353943163
co_culture__b_thai_25__1.0,-13.7626194274
co_culture__mono_30__1.0,-3.6097067103000002
co_culture__b_thai_12.5__1.0,-13.1490698441
co_culture__b_thai_35__1.0,-12.7605003255
co_culture__mono_25__1.0,-3.2664557115
co_culture__c_viol_30__1.0,-4.5400399742
co_culture__c_viol_35__1.0,-3.0486367179
co_culture__b_thai_40__1.0,-13.1416694443
co_culture__b_thai_45__1.0,-12.8856178723
co_culture__b_thai_c_viol_40__1.0,-9.3381594301
co_culture__mono_35__1.0,-2.7218797882
co_culture__c_viol_40__2.0,-3.1861948268
co_culture__b_thai_c_viol_45__1.0,-9.2091716901
co_culture__b_thai_25__2.0,-12.1095109851
co_culture__c_viol_25__1.0,-3.4507768271
co_culture__mono_45__1.0,-4.1887904089
co_culture__b_thai_c_viol_40__2.0,-11.7866525157
co_culture__mono_30__2.0,-3.8462769664
co_culture__mono_40__1.0,-4.3311525221
co_culture__mono_35__2.0,-4.107477839
co_culture__mono_45__2.0,-2.5128226475
co_culture__b_thai_c_viol_35__1.0,-10.1361659063
co_culture__mono_40__2.0,-2.3903214386
co_culture__b_thai_c_viol_35__2.0,-12.4534067829
co_culture__c_viol_12.5__2.0,-4.7227394429
co_culture__b_thai_c_viol_45__2.0,-11.3270908065
co_culture__b_thai_c_viol_25__1.0,-11.9439364359
co_culture__b_thai_c_viol_30__1.0,-11.7480681219
co_culture__mono_12.5__1.0,0.1096385201
co_culture__mono_25__2.0,-2.1035467023
co_culture__c_viol_45__1.0,-5.539613882
co_culture__c_viol_40__3.0,-4.7427379952
co_culture__c_viol_30__2.0,-3.4552322093
co_culture__c_viol_25__2.0,-2.9186835508
co_culture__c_viol_45__2.0,-4.8649625190000005
co_culture__b_thai_c_viol_30__2.0,-14.8605409024
co_culture__b_thai_c_viol_45__3.0,-13.1491925812
co_culture__mono_12.5__2.0,-0.4262914439
co_culture__b_thai_c_viol_12.5__1.0,-13.6172281409
co_culture__b_thai_35__2.0,-11.9768172138
co_culture__b_thai_25__3.0,-9.1746565081
co_culture__b_thai_45__2.0,-12.554192707
co_culture__b_thai_30__2.0,-10.9422234343
co_culture__c_viol_35__2.0,-3.2715466009
co_culture__b_thai_40__2.0,-12.876624402200001
co_culture__b_thai_12.5__2.0,-14.262746977
co_culture__b_thai_c_viol_12.5__2.0,-12.7983229109
co_culture__mono_35__3.0,-3.0270061387
