,SP5448_02480
SRX1726505,0.054858436100000005
SRX1726506,-0.1230219771
SRX1726507,0.0681635411
SRX1726508,-0.048161044800000004
SRX1726509,-0.166312817
SRX1726510,-0.4466236263
SRX1726511,-0.6758729092
SRX1726512,-0.7159728366
SRX1726513,-0.9144823834
SRX1081650,0.063818974
SRX1081651,-0.010745021
SRX1081652,-0.0212420129
SRX1081653,0.028584488800000002
SRX1081654,0.17818896310000001
SRX1081655,-0.057477442000000004
SRX1081656,-0.0850730837
SRX1081657,0.35052833580000003
SRX1081658,0.24287179750000001
SRX1081659,-0.8083635042
SRX1081660,-0.6740339964000001
SRX1081661,0.33778677300000004
SRX1081662,0.1491380236
SRX1081663,0.1491921428
SRX1081664,0.036144325000000005
SRX1081665,0.0105267725
SRX1081666,-0.028121420600000002
SRX1081668,-0.0754547249
SRX1081669,-0.09363523200000001
SRX1081670,0.1379790745
SRX1081671,0.16938676700000002
SRX1081672,0.3165448591
SRX1081673,0.3402887383
SRX1081674,0.06778141380000001
SRX1081675,-0.09970312320000001
SRX1081676,-0.3712691745
SRX1081677,-0.0934314492
SRX1081678,0.23693524670000002
SRX1081679,0.2878227425
SRX1081680,0.43663899580000004
SRX1081681,0.16176823840000001
SRX1081682,0.3579040631
SRX1081683,0.3385276679
SRX1081684,-0.10862376430000001
SRX1081685,0.1672105003
SRX1081686,0.060123611300000004
SRX1081687,-0.1763564219
SRX1081688,0.6679650713
SRX1081689,-0.1000538282
SRX1081690,-0.009628940800000001
SRX1081691,0.3941189859
SRX1081692,0.1832061275
SRX1962715,-0.008761709000000001
SRX1962716,-0.0181351396
SRX1962717,0.026896848600000002
SRX1962718,-1.7000129505000001
SRX1962719,-0.6632845112
SRX1962720,-0.6515463568000001
SRX1962721,-0.7762709811
SRX4892146,0.017299620800000002
SRX4892147,0.0015439574
SRX4892148,0.0213258167
SRX4892149,-0.0401693949
SRX4892150,-0.0134547213
SRX4892151,-0.20161958400000002
SRX4892152,-0.1427441924
SRX4892153,-0.0945802952
SRX4892154,-0.10605856400000001
SRX4892155,-0.0338689386
SRX4892156,-0.12355208270000001
SRX4892157,-0.1538972134
SRX4892158,-0.0435851248
SRX4892159,0.0904951903
SRX4892160,-0.1139358002
SRX4892161,-0.0562534232
SRX7620814,-0.147679164
SRX7620815,-0.1743873108
SRX7620816,-0.2187707036
SRX7620817,-0.9892821969000001
SRX7620818,-1.139796031
SRX7620819,-1.0353400364
SRX7620856,-0.09939608870000001
SRX7620857,0.2021366719
SRX7620858,-0.31126170680000004
SRX7620859,0.1614103405
SRX7620860,-0.0192502212
SRX7620861,0.24527062230000002
SRX7620862,0.5412735296
SRX7620863,-0.20910258410000002
SRX7620864,0.0352007017
SRX7620865,-0.2758939755
SRX7620866,-0.0356370529
SRX7620867,-0.2508092522
SRX2161502,0.0250568905
SRX2161503,-0.07501869430000001
SRX2161504,0.0499618038
SRX2161505,-0.6280487652
SRX2161506,-0.6227348794
SRX2161507,-0.5926384343000001
SRX2161508,-0.35644128810000003
SRX2161509,-0.44988963940000004
SRX2161510,-0.4409718717
SRX2161511,-0.6875191180000001
SRX2161512,-0.6915099097
SRX2161513,-0.7548835019
SRX2161514,-0.7483917370000001
SRX2161515,-0.8171234463
SRX2161516,-0.9139469124
SRX2161517,-1.9152759185
SRX2161518,-1.7793591479000002
SRX2161519,-1.8452627654
SRX2161520,-0.9126399975
SRX2161521,-1.295104803
SRX2161522,-1.1565130489
SRX2161523,-2.3310644943
SRX2161524,-2.0340701042
SRX2161525,-2.4542893674
