,ABUW_0444
SRX3737100,-0.10811124550000001
SRX3737101,-0.3790620099
SRX3737103,-0.3342578914
SRX3737104,0.06803597
SRX3737105,-0.0236065918
SRX3737106,-0.0396556037
SRX3737107,-0.0047737744
SRX3737108,-0.43186372110000004
SRX3737109,-0.47627150900000004
SRX3737110,-0.0856729563
SRX3737111,-0.3380886971
Abaum_0017,-0.0131632986
Abaum_0018,0.24983190360000002
Abaum_0019,0.18173613230000002
Abaum_0020,-1.893760292
Abaum_0021,-1.0416505347
Abaum_0022,-0.0318553388
Abaum_0023,0.0131632986
Abaum_0024,-1.7031915495
Abaum_0025,-0.8788767826
Abaum_0026,0.0466466265
SRX3141471,-0.0183065877
SRX3141472,-0.3549866531
SRX3141473,0.10577301600000001
SRX3141474,0.2492136371
SRX3141475,-0.49015408330000004
SRX3141476,-0.1652621136
SRX3141477,-0.1241974972
SRX3141478,-0.3737753783
SRX3141479,-0.4118055577
SRX8944518,-0.0371264103
SRX8944519,-0.1211022269
SRX8944520,-0.13408326
SRX8944521,-0.5285713936
SRX8944522,0.1712096703
SRX8944523,0.1051040493
SRX5930997,0.1604605909
SRX5930998,-0.25121780790000003
SRX5930999,0.090757217
SRX5931001,0.5930278269
SRX5931002,0.3166456254
SRX4488546,0.8040427967
SRX4488547,-0.1694344198
SRX4488548,0.8310453364
SRX4488549,-0.6346083769
SRX4488550,0.8668806063000001
SRX4488551,1.3658394195999999
SRX4488552,1.771177673
SRX4488553,1.4078364576
SRX4488554,0.88202726
SRX4488555,1.8407343164
SRX4488556,0.4890485674
SRX4488557,0.5881822601000001
SRX2568047,-2.5052955452
SRX2568048,-2.9186927942
SRX2568049,-2.5418155144
SRX2568050,-0.7900287121
SRX2568051,-0.7982954113
SRX2568052,-0.9610521342
SRX2568053,-2.0435147895
SRX2568054,-2.3037724894
SRX2568055,-2.9585869873
SRX2568056,-1.2654153918
SRX2568057,-1.6059915029
SRX2568058,-1.2707568815
SRX2568059,-1.4419458552
SRX2568060,-1.1246377992
SRX2568061,-1.1026076449
SRX2568062,-0.03489981
SRX2568063,-0.30231662930000003
SRX2568064,0.3372164393
Abaum_0001,-0.008966054000000001
Abaum_0002,0.068887432
Abaum_0003,-0.1680886794
Abaum_0004,-0.28629266600000003
Abaum_0005,-0.3526673019
Abaum_0006,-0.1013894712
Abaum_0007,-0.07216862510000001
Abaum_0008,0.1761198765
Abaum_0009,0.1745258562
Abaum_0010,-0.004043415
Abaum_0011,-0.0083492779
Abaum_0012,0.0083492779
Abaum_0013,-0.0225450632
Abaum_0014,0.1518470794
Abaum_0015,-0.0471852814
Abaum_0016,0.1457792692
ERX1221046,-0.1146648601
ERX1221048,-0.0604589052
ERX1221049,0.1751237652
ERX1221050,-0.3109065491
ERX1221052,0.33853541070000004
ERX1221053,0.1908360437
ABNM035,0.143746541
ABNM036,-0.143746541
ABNM037,-0.16900842900000002
ABNM038,0.539530091
ABNM041,0.111591569
ABNM042,-0.15493689100000002
ABNM019,0.0917639469
ABNM020,-0.0917639469
ABNM021,0.9622678518000001
ABNM022,0.5008500241
ABNM023,0.4614121088
ABNM024,0.2675854137
ABNM025,0.030359956900000002
ABNM026,-0.2383389747
ABNM027,-0.0480439706
ABNM028,0.0480439706
ABNM029,0.0170468954
ABNM030,-0.301746679
ABNM031,-0.1775763904
ABNM032,-0.23132553120000002
ABNM033,-0.2096249483
ABNM034,0.24972593910000002
ABNM001,0.14050225930000002
ABNM002,-0.14050225930000002
ABNM003,-0.023284389000000003
ABNM004,0.697863835
ABNM005,-1.3983274388
ABNM006,-0.2226538684
ABNM007,-0.3243295014
ABNM008,-0.2374871556
ABNM009,0.5512589044
ABNM010,0.6716572049
ABNM043,-0.012674143
ABNM044,0.012674143
ABNM045,-0.374184094
ABNM046,-0.292932684
ABNM047,0.37772032600000005
ABNM048,0.38470956100000003
ABNM011,0.018338066
ABNM012,-0.018338066
ABNM013,-0.1695004745
ABNM014,-0.1873607213
ABNM015,0.053031698
ABNM016,-0.2786771971
ABNM017,-0.28145887740000003
ABNM018,-0.1871399907
