sample,BSU32880
LBexp_1,11.7124
LBexp_2,11.1469
LBexp_3,10.8556
LBtran_1,9.8746
LBtran_2,10.4961
LBtran_3,10.79
LBstat_1,10.0975
LBstat_2,10.2077
LBstat_3,9.92
LBGexp_1,12.0663
LBGexp_2,11.8691
LBGexp_3,12.1497
LBGtran_2,10.5325
LBGtran_3,10.8776
LBGstat_1,11.5861
LBGstat_2,10.9291
LBGstat_3,10.3674
S0_1,10.3372
S0_2,10.6292
S0_3,10.2956
S1_1,10.6705
S1_2,10.4473
S1_3,10.5594
S2_1,9.3605
S2_2,9.2698
S2_3,8.9127
S3_1,10.4049
S3_2,10.3805
S4_1,10.9903
S4_2,10.7067
S4_3,10.3342
S5_1,10.871
S5_2,10.8253
S5_3,11.0823
S6_1,10.6611
S6_2,9.385
S6_3,10.6657
S6/t_1,10.4113
S6/t_2,8.9625
S6_4,9.8787
S6_5,10.6629
S6_6,10.6491
S7_4,10.0481
S7_5,10.0409
S7_6,10.2403
S8_4,9.7698
S8_5,9.8828
G135_1,11.8532
G135_3,10.4187
G150_1,10.9136
G150_2,11.9706
G150_3,11.4523
G180_1,11.3963
G180_2,11.9093
G180_3,11.034
C30_1,10.3688
C30_2,10.7063
C90_1,10.5038
C90_2,10.6756
BI_1,11.3043
BI_2,11.7753
BC_2,10.7682
BC/t_1,10.3189
BC/t_2,10.5867
BC_1,10.2481
Sw_1,10.9806
Sw_2,11.5314
BT_1,10.6479
BT_2,10.0843
B36_1,11.0912
B36_2,10.9732
B60_1,11.1114
B60_2,11.0011
M9exp_1,11.4222
M9exp_2,10.8932
M9exp_3,10.8117
M9tran_1,10.3774
M9tran_2,10.3469
M9tran_3,11.0411
M9stat_1,8.6726
M9stat_2,8.7453
M9stat_3,8.4215
M+G_1,10.2114
M+G_2,10.9216
M+G_3,11.0205
Glu_1,11.2032
Glu_2,11.3609
Glu_3,11.3582
Fru_1,11.3258
Fru_2,11.3709
Fru_3,10.7437
Mal_1,10.3254
Mal_2,10.41
Mal_3,10.6514
G+S_2,10.6448
G+S_3,10.9499
Pyr_1,9.6015
Pyr_2,10.3112
Pyr_3,9.9727
Gly_1,9.7413
Gly_2,10.6322
Gly_3,9.2402
Glucon_1,10.2097
Glucon_2,10.4876
Glucon_3,10.1608
aero_1,11.7498
aero_2,10.54
aero_3,11.5007
nit_1,10.7682
nit_2,10.8988
nit_3,10.5663
ferm_1,10.4785
ferm_2,10.77
ferm_3,11.1883
T-5.40H_1,11.5604
T-4.40H_1,11.5377
T-3.40H_1,11.5978
T-2.40H_1,11.2033
T-1.40H_1,11.8211
T-1.10H_1,12.4689
T-0.40H_1,13.1257
T0.0H_1,12.7777
T0.30H_1,12.6945
T1.0H_1,12.028
T1.30H_1,11.6591
T2.0H_1,10.7759
T2.30H_1,11.3627
T3.0H_1,10.3379
T3.30H_1,10.4466
T4.0H_1,10.493
T5.0H_1,9.5197
HPh_1,11.2005
HPh_2,10.8792
HPh_3,10.9833
LPh_1,11.4061
LPh_2,12.0495
LPh_3,11.5288
LPhT_1,9.737
LPhT_2,9.6066
LPhT_3,10.1342
SMMPr_1,10.924
SMMPr_2,10.9452
SMMPr_3,11.0907
HiTm_1,11.9916
HiTm_2,12.4099
HiTm_3,12.1576
LoTm_1,11.3872
LoTm_2,10.968
LoTm_3,11.13
HiOs_1,10.3104
HiOs_2,10.0786
HiOs_3,10.2937
BMM_1,11.5175
BMM_2,11.225
BMM_3,11.3453
Heat_1,12.9408
Heat_2,12.64
Heat_3,12.3804
Cold_1,13.3584
Cold_2,12.653
Cold_3,11.9723
Etha_1,8.9452
Etha_2,8.8448
Etha_3,8.95
SMM_1,11.4033
SMM_2,11.3944
SMM_3,11.2958
Salt_1,10.640999999999998
Salt_2,10.3835
Salt_3,10.4579
Mt0_1,11.4765
Mt0_3,11.8041
M0t45_1,10.7737
M0t45_2,11.6738
M0t45_3,10.9092
M0t90_1,8.6944
M0t90_2,10.7872
M0t90_3,9.8227
M40t45_1,10.6089
M40t45_2,10.706
M40t45_3,11.2154
M40t90_1,9.1678
M40t90_2,10.4952
M40t90_3,10.1946
dia0_1,11.173
dia0_2,11.3727
dia0_3,11.5698
dia5_1,10.2102
dia5_2,9.8965
dia5_3,10.0373
dia15_1,11.367
dia15_2,12.0314
dia15_3,10.813
Diami_1,10.5965
Diami_2,11.0158
Diami_3,10.7968
Paraq_1,11.6052
Paraq_2,12.1145
Paraq_3,10.6703
H2O2_1,12.272
H2O2_2,12.5809
H2O2_3,12.3204
Oxctl_1,11.3202
Oxctl_2,11.2185
Oxctl_3,12.1992
GM-0.1_1,10.7264
GM-0.2_1,10.7152
GM+5_1,10.7038
GM+15_1,11.0591
GM+25_1,11.6296
GM+45_1,11.5547
GM+60_1,11.3953
GM+90_1,11.3101
GM+120_1,10.3254
GM+150_1,10.9607
GM-0.1_2,11.3341
GM-0.2_2,10.9326
GM+5_2,11.0585
GM+10_2,11.0881
GM+15_2,10.8582
GM+25_2,11.0788
GM+45_2,10.5835
GM+60_2,10.4094
GM+90_2,11.3176
GM+150_2,10.5755
GM-0.1_3,11.0038
GM-0.2_3,11.0665
GM+5_3,11.0059
GM+10_3,10.1296
GM+15_3,10.7734
GM+25_3,10.7981
GM+45_3,10.6385
GM+60_3,10.5479
GM+90_3,10.6524
GM+120_3,10.809
GM+150_3,10.6735
MG-0.1_1,10.7441
MG+5_1,10.5824
MG+10_1,11.3782
MG+15_1,10.6078
MG+25_1,11.1089
MG+45_1,10.5959
MG+120_1,9.9888
MG+150_1,10.4368
MG-0.1_2,10.0653
MG-0.2_2,10.6196
MG+5_2,10.6669
MG+10_2,11.0691
MG+15_2,11.5087
MG+25_2,10.7492
MG+45_2,10.46
MG+60_2,10.9504
MG+90_2,10.3353
MG+120_2,10.8339
MG-0.1_3,11.237
MG-0.2_3,10.687
MG+5_3,10.5378
MG+10_3,10.1883
MG+15_3,11.3156
MG+25_3,11.153
MG+45_3,11.5921
MG+60_3,10.9343
MG+90_3,11.0073
MG+120_3,10.3395
MG+150_3,10.6159
