sample,new_3648747_3649980
LBexp_1,7.542000000000002
LBexp_2,7.7778
LBexp_3,7.6895
LBtran_1,8.4017
LBtran_2,7.8255
LBtran_3,7.6865
LBstat_1,7.989
LBstat_2,7.9344
LBstat_3,7.8916
LBGexp_1,7.4388
LBGexp_2,7.5878
LBGexp_3,7.5745
LBGtran_2,7.7161
LBGtran_3,7.9142
LBGstat_1,7.5168
LBGstat_2,7.3587
LBGstat_3,7.9025
S0_1,7.3346
S0_2,7.3081
S0_3,7.7682
S1_1,8.62
S1_2,8.7697
S1_3,8.299
S2_1,8.556000000000001
S2_2,8.3251
S2_3,8.0746
S3_1,10.2559
S3_2,10.3218
S4_1,12.5008
S4_2,12.2763
S4_3,11.8729
S5_1,13.1361
S5_2,13.5195
S5_3,13.6081
S6_1,13.5311
S6_2,12.7152
S6_3,13.9603
S6/t_1,13.3708
S6/t_2,11.6423
S6_4,12.4174
S6_5,12.9663
S6_6,13.1118
S7_4,12.9807
S7_5,12.9376
S7_6,12.8888
S8_4,12.6497
S8_5,12.2681
G135_1,8.5099
G135_3,8.7529
G150_1,7.9906
G150_2,7.6189
G150_3,8.4541
G180_1,7.9176
G180_2,7.4604
G180_3,8.0395
C30_1,9.5405
C30_2,9.973
C90_1,9.6437
C90_2,8.1008
BI_1,7.4274
BI_2,7.526
BC_2,8.3649
BC/t_1,9.0114
BC/t_2,9.7702
BC_1,7.8566
Sw_1,8.2089
Sw_2,7.23
BT_1,12.5605
BT_2,11.9908
B36_1,11.1539
B36_2,11.2459
B60_1,9.2761
B60_2,9.807
M9exp_1,8.5097
M9exp_2,8.3465
M9exp_3,7.6456
M9tran_1,8.0151
M9tran_2,7.9721
M9tran_3,7.9896
M9stat_1,8.9038
M9stat_2,8.4838
M9stat_3,8.2644
M+G_1,9.49
M+G_2,8.0552
M+G_3,7.9289999999999985
Glu_1,8.2688
Glu_2,7.7735
Glu_3,8.0869
Fru_1,9.3507
Fru_2,9.4981
Fru_3,7.9424
Mal_1,7.6496
Mal_2,8.887
Mal_3,8.0246
G+S_2,10.5005
G+S_3,11.2569
Pyr_1,10.2427
Pyr_2,11.4195
Pyr_3,11.1457
Gly_1,8.1859
Gly_2,8.735
Gly_3,8.6435
Glucon_1,9.5414
Glucon_2,9.262
Glucon_3,8.2634
aero_1,8.4239
aero_2,7.8942
aero_3,8.0785
nit_1,10.5331
nit_2,9.1635
nit_3,9.4166
ferm_1,10.2165
ferm_2,8.5302
ferm_3,9.8479
T-5.40H_1,7.9701
T-4.40H_1,7.78
T-3.40H_1,7.9136
T-2.40H_1,7.9323
T-1.40H_1,7.9751
T-1.10H_1,7.8535
T-0.40H_1,7.4145
T0.0H_1,7.4868
T0.30H_1,8.4914
T1.0H_1,8.006
T1.30H_1,8.4492
T2.0H_1,8.4923
T2.30H_1,8.5648
T3.0H_1,8.4099
T3.30H_1,9.0275
T4.0H_1,9.1176
T5.0H_1,9.7672
HPh_1,7.9181
HPh_2,7.3867
HPh_3,8.048
LPh_1,7.6912
LPh_2,7.4057
LPh_3,7.792999999999998
LPhT_1,7.8617
LPhT_2,7.431
LPhT_3,7.7931
SMMPr_1,9.1187
SMMPr_2,8.8032
SMMPr_3,8.9072
HiTm_1,7.7955
HiTm_2,8.0589
HiTm_3,8.5872
LoTm_1,8.8412
LoTm_2,8.9787
LoTm_3,9.009
HiOs_1,8.2451
HiOs_2,8.8095
HiOs_3,8.4451
BMM_1,7.6403
BMM_2,7.6564
BMM_3,8.1373
Heat_1,8.433
Heat_2,8.0752
Heat_3,8.4509
Cold_1,6.9964
Cold_2,7.4132
Cold_3,7.6473
Etha_1,7.9431
Etha_2,8.014
Etha_3,7.7433
SMM_1,7.7898
SMM_2,7.9309
SMM_3,7.6295
Salt_1,7.7333
Salt_2,7.7587
Salt_3,7.5686
Mt0_1,7.6372
Mt0_3,7.1825
M0t45_1,7.7759
M0t45_2,8.0756
M0t45_3,7.6269
M0t90_1,7.9213
M0t90_2,8.1639
M0t90_3,8.0339
M40t45_1,7.6684
M40t45_2,8.3886
M40t45_3,7.7169
M40t90_1,7.7283
M40t90_2,7.9113
M40t90_3,8.0409
dia0_1,7.224
dia0_2,7.4359
dia0_3,7.0583
