,-0.10277858445449167,-0.06851905630299446,-0.03425952815149724,-2.7755575615628914e-17,0.03425952815149719,0.0685190563029944,0.10277858445449162,0.13703811260598883,0.17129764075748605,0.2055571689089833,0.23981669706048048,0.27407622521197766,0.3083357533634749,0.34259528151497215,0.37685480966646934,0.4111143378179665,0.44537386596946377,0.479633394120961,0.5138929222724582,0.5481524504239554
thresh,-0.051389292227245836,0.051389292227245836,3,,,,,,,,,,,,,,,,,
unreg,0,1,87,3726,64,2,5,4,0,1,0,1,0,0,0,0,0,0,0,0
TtdR,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr,1,0,23,258,19,6,3,2,1,0,1,0,1,1,0,0,0,0,0,0
unreg_genes,[],['ynfM'],[],[],[],['pepE' 'yjjI'],['ydjY' 'yecH' 'ynjE' 'yhcC' 'ynfO'],['yhbV' 'ydjX' 'yehD' 'ylcI'],[],['bssR'],[],['yhbU'],[],[],[],[],[],[],[],[]
TtdR_genes,[],[],[],['ttdA' 'ttdT' 'ttdB'],[],[],['ttdR'],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr_genes,['ortT'],[],"['nikE' 'nikD' 'caiF' 'nirC' 'nikR' 'nrfA' 'ycaC' 'fdhF' 'napG' 'ydhV'
 'narX' 'ygbA' 'malP' 'cheR' 'uxaC' 'malQ' 'narH' 'viaA' 'moaE' 'narL'
 'nrfB' 'moaC' 'cysG']","['napH' 'ybdN' 'hyfF' 'gltD' 'moaD' 'hyfB' 'moaB' 'ompX' 'frdD' 'pdhR'
 'nrfC' 'gltB' 'uxaA' 'sdhC' 'yeiL' 'cydC' 'glpQ' 'upp' 'moeB' 'cheB'
 'rplM' 'tap' 'nikC' 'amtB' 'nrfD' 'scpB' 'narJ' 'dcuA' 'pstS' 'tdcD'
 'nuoI' 'garR' 'ydhU' 'emrK' 'gapC' 'nrfF' 'ydhT' 'uraA' 'rpsQ' 'nuoN'
 'citF' 'rplB' 'fixC' 'sdhD' 'ackA' 'cadC' 'ydhW' 'xdhC' 'glpC' 'frdC'
 'nuoJ' 'dmsD' 'nrfE' 'feoC' 'ssuE' 'hypE' 'fixA' 'dppC' 'pstA' 'caiE'
 'dpiA' 'rpsI' 'aldA' 'moeA' 'hyfC' 'sucD' 'dppA' 'rplD' 'sodA' 'rplW'
 'dpiB' 'ybdZ' 'nuoM' 'tdcB' 'gcvP' 'soxR' 'rpsS' 'gadW' 'ytfE' 'tdcC'
 'narI' 'ccmB' 'ravA' 'ung' 'yecR' 'gltF' 'moaA' 'soxS' 'mltA' 'sdhA'
 'fhlA' 'ymjE' 'trmD' 'sucC' 'ynfG' 'ubiA' 'dcuR' 'rpsC' 'rpsJ' 'ssuB'
 'tdcG' 'cyoA' 'pstB' 'rplC' 'focB' 'aceF' 'glnD' 'aceE' 'purN' 'norV'
 'nuoL' 'rplP' 'glpT' 'nuoK' 'ydeJ' 'fumB' 'rpmC' 'hyfI' 'hyfD' 'hmp'
 'phoU' 'aroP' 'scpC' 'scpA' 'argK' 'citC' 'garK' 'rplS' 'fdnI' 'gadA'
 'dppD' 'gcvH' 'hlyE' 'nuoE' 'caiD' 'napD' 'rplV' 'gadX' 'prfA' 'puuP'
 'nuoA' 'tar' 'entF' 'garP' 'gdhA' 'cyoB' 'caiA' 'cheZ' 'poxB' 'pdeF'
 'rplT' 'hyfE' 'rpsP' 'nac' 'dcuS' 'caiT' 'garL' 'dmsC' 'nuoH' 'acrF'
 'ynfF' 'napA' 'nuoG' 'puuA' 'cheY' 'pstC' 'hemA' 'cyoE' 'caiC' 'ydhX'
 'dcuB' 'cydD' 'cydB' 'purM' 'hyfH' 'nuoF' 'ccmE' 'lpd' 'nuoB' 'fepE'
 'rimM' 'norW' 'ccp' 'hypD' 'dppF' 'fnr' 'zwf' 'napB' 'tpx' 'citE' 'ynfH'
 'aspC' 'dppB' 'aer' 'hyfG' 'fumC' 'ssuC' 'glpB' 'xdhA' 'bcsZ' 'hypC'
 'frdB' 'sucB' 'tdcE' 'ysgA' 'ansB' 'caiB' 'ccmC' 'emrY' 'nuoC' 'citX'
 'gcvT' 'citG' 'hyfR' 'hyfJ' 'sucA' 'pykA' 'bcsB' 'fixB' 'glnK' 'tdcF'
 'yibN' 'ychO' 'fumA' 'arcA' 'prmC' 'cyoD' 'cyoC' 'sdhB' 'yffS' 'xdhB'
 'tdcA' 'ssuD' 'garD' 'ccmF' 'cydA' 'acrE' 'nfeR' 'thrA' 'iraM' 'adhE'
 'nrdG' 'iraD' 'gnd' 'msrB' 'ccmA' 'citD' 'hcp' 'acnA' 'dmsB' 'fdnH' 'fes'
 'pitA' 'ccmH' 'ccmD' 'hyfA' 'aspA' 'napC']","['ssuA' 'ccmG' 'nirD' 'pepT' 'hcr' 'katG' 'ydhY' 'ydfO' 'dcuC' 'nikB'
 'ubiC' 'nrfG' 'glpA' 'ndh' 'feoB' 'narG' 'frdA' 'pflB' 'napF']",['yfcZ' 'hypB' 'nrdD' 'fdnG' 'feoA' 'ynfE'],['narK' 'dmsA' 'nirB'],['focA' 'nikA'],['ynfK'],[],['ydfZ'],[],['ompW'],['grcA'],[],[],[],[],[],[]
