sample,BSU17430
LBexp_1,11.9424
LBexp_2,11.3661
LBexp_3,10.7885
LBtran_1,10.1706
LBtran_2,9.5331
LBtran_3,9.4254
LBstat_1,9.798
LBstat_2,9.2799
LBstat_3,9.384
LBGexp_1,12.082
LBGexp_2,12.0496
LBGexp_3,11.9836
LBGtran_2,9.5135
LBGtran_3,10.9374
LBGstat_1,8.9147
LBGstat_2,8.8048
LBGstat_3,9.7791
S0_1,10.737
S0_2,10.8485
S0_3,10.7478
S1_1,11.6917
S1_2,11.6089
S1_3,11.9382
S2_1,10.9253
S2_2,10.6151
S2_3,10.3796
S3_1,11.4395
S3_2,11.7052
S4_1,12.2408
S4_2,11.9561
S4_3,11.5162
S5_1,12.1995
S5_2,12.6637
S5_3,12.6926
S6_1,12.292
S6_2,10.5089
S6_3,12.2302
S6/t_1,11.9926
S6/t_2,9.7624
S6_4,11.226
S6_5,11.8542
S6_6,11.9689
S7_4,11.2505
S7_5,11.1114
S7_6,11.3855
S8_4,11.0525
S8_5,10.6813
G135_1,12.1432
G135_3,10.1609
G150_1,11.7433
G150_2,12.3158
G150_3,12.383
G180_1,11.8593
G180_2,12.509
G180_3,10.925999999999998
C30_1,10.7299
C30_2,10.9701
C90_1,10.8909
C90_2,11.3034
BI_1,11.3501
BI_2,11.4464
BC_2,10.6751
BC/t_1,9.6916
BC/t_2,10.5313
BC_1,9.7378
Sw_1,8.9526
Sw_2,9.927
BT_1,10.3707
BT_2,9.9598
B36_1,11.7588
B36_2,11.7639
B60_1,10.7629
B60_2,11.0295
M9exp_1,12.184
M9exp_2,11.8307
M9exp_3,11.4078
M9tran_1,11.1682
M9tran_2,11.0368
M9tran_3,11.465
M9stat_1,9.31
M9stat_2,8.8741
M9stat_3,8.5389
M+G_1,10.8239
M+G_2,11.3031
M+G_3,10.8777
Glu_1,11.6328
Glu_2,11.4
Glu_3,11.7365
Fru_1,11.6464
Fru_2,11.5127
Fru_3,11.084
Mal_1,10.1425
Mal_2,10.7422
Mal_3,11.1291
G+S_2,10.7423
G+S_3,11.2673
Pyr_1,10.7134
Pyr_2,11.0108
Pyr_3,10.8871
Gly_1,9.3296
Gly_2,10.2041
Gly_3,8.7292
Glucon_1,10.5995
Glucon_2,10.748
Glucon_3,10.3103
aero_1,11.9531
aero_2,10.715
aero_3,11.9336
nit_1,11.3192
nit_2,11.4135
nit_3,11.319
ferm_1,11.0092
ferm_2,10.6695
ferm_3,11.3
T-5.40H_1,12.2164
T-4.40H_1,11.8063
T-3.40H_1,11.6638
T-2.40H_1,11.3159
T-1.40H_1,11.2959
T-1.10H_1,11.4043
T-0.40H_1,11.1952
T0.0H_1,11.0436
T0.30H_1,9.1634
T1.0H_1,9.6722
T1.30H_1,9.5519
T2.0H_1,10.0915
T2.30H_1,10.9643
T3.0H_1,10.6951
T3.30H_1,11.2522
T4.0H_1,11.005999999999998
T5.0H_1,10.6005
HPh_1,11.5681
HPh_2,11.493
HPh_3,11.2913
LPh_1,11.7706
LPh_2,12.3901
LPh_3,11.8281
LPhT_1,9.67
LPhT_2,9.8519
LPhT_3,10.0471
SMMPr_1,11.1913
SMMPr_2,11.1468
SMMPr_3,11.0864
HiTm_1,9.8563
HiTm_2,10.767
HiTm_3,10.9225
LoTm_1,12.856
LoTm_2,12.4062
LoTm_3,12.6531
HiOs_1,11.3695
HiOs_2,10.9499
HiOs_3,11.1189
BMM_1,12.3116
BMM_2,12.035
BMM_3,12.2436
Heat_1,12.0402
Heat_2,11.6922
Heat_3,11.5401
Cold_1,12.9622
Cold_2,12.0717
Cold_3,11.5162
Etha_1,11.0626
Etha_2,10.5839
Etha_3,11.0701
SMM_1,11.3632
SMM_2,11.3156
SMM_3,11.3797
Salt_1,11.6646
Salt_2,11.4392
Salt_3,11.7409
Mt0_1,11.3433
Mt0_3,12.0427
M0t45_1,10.887
M0t45_2,11.4376
M0t45_3,11.2999
M0t90_1,9.3473
M0t90_2,10.3769
M0t90_3,9.9827
M40t45_1,10.6396
M40t45_2,9.9441
M40t45_3,11.4837
M40t90_1,9.3407
M40t90_2,9.9607
M40t90_3,9.8326
dia0_1,11.624
dia0_2,11.6593
dia0_3,12.0435
dia5_1,11.3638
dia5_2,11.0739
dia5_3,11.5487
dia15_1,12.8728
dia15_2,12.6654
dia15_3,11.7008
Diami_1,11.6703
Diami_2,12.0726
Diami_3,12.0125
Paraq_1,12.0637
Paraq_2,12.6508
Paraq_3,11.0461
H2O2_1,12.36
H2O2_2,12.7724
H2O2_3,12.257
Oxctl_1,11.6298
Oxctl_2,11.7336
Oxctl_3,12.3913
GM-0.1_1,11.2166
GM-0.2_1,11.1882
GM+5_1,11.029000000000002
GM+15_1,11.5809
GM+25_1,11.8415
GM+45_1,11.8161
GM+60_1,11.7735
GM+90_1,11.8844
GM+120_1,11.0036
GM+150_1,11.1472
GM-0.1_2,11.5785
GM-0.2_2,11.7651
GM+5_2,11.5414
GM+10_2,11.2619
GM+15_2,11.157
GM+25_2,11.4467
GM+45_2,10.8922
GM+60_2,10.8912
GM+90_2,11.581
GM+150_2,10.7528
GM-0.1_3,11.2884
GM-0.2_3,11.2176
GM+5_3,11.4593
GM+10_3,10.3097
GM+15_3,11.2826
GM+25_3,10.8619
GM+45_3,10.8915
GM+60_3,10.7534
GM+90_3,11.4011
GM+120_3,11.0051
GM+150_3,11.3771
MG-0.1_1,11.6861
MG+5_1,11.6007
MG+10_1,11.9337
MG+15_1,11.0412
MG+25_1,11.4602
MG+45_1,11.3326
MG+120_1,10.4876
MG+150_1,11.349
MG-0.1_2,11.0146
MG-0.2_2,11.4118
MG+5_2,11.4721
MG+10_2,11.8096
MG+15_2,12.4015
MG+25_2,11.4715
MG+45_2,10.935
MG+60_2,11.3461
MG+90_2,10.9849
MG+120_2,11.358
MG-0.1_3,12.1153
MG-0.2_3,11.4151
MG+5_3,11.0166
MG+10_3,11.2983
MG+15_3,11.8845
MG+25_3,11.6229
MG+45_3,12.0903
MG+60_3,11.5282
MG+90_3,11.584
MG+120_3,11.1414
MG+150_3,11.2075
