,new_911330_911718_c
LBexp_1,8.2278
LBexp_2,8.338
LBexp_3,8.1939
LBtran_1,8.0863
LBtran_2,7.6602
LBtran_3,7.7147
LBstat_1,8.2244
LBstat_2,7.9672
LBstat_3,7.9225
LBGexp_1,8.0677
LBGexp_2,7.9875
LBGexp_3,7.9774
LBGtran_2,7.7722999999999995
LBGtran_3,8.3617
LBGstat_1,7.8566
LBGstat_2,7.8674
LBGstat_3,8.247
S0_1,7.489
S0_2,7.7253
S0_3,8.0149
S1_1,8.6958
S1_2,8.8763
S1_3,8.7417
S2_1,8.7945
S2_2,8.3385
S2_3,8.2731
S3_1,8.8208
S3_2,8.6423
S4_1,9.2804
S4_2,9.0653
S4_3,8.6414
S5_1,9.8704
S5_2,10.6184
S5_3,10.3031
S6_1,11.1807
S6_2,12.1158
S6_3,11.5891
S6/t_1,11.0984
S6/t_2,11.6494
S6_4,10.2927
S6_5,10.4712
S6_6,10.783
S7_4,10.6866
S7_5,10.3743
S7_6,10.1641
S8_4,10.3496
S8_5,10.6342
G135_1,8.0471
G135_3,7.6606000000000005
G150_1,7.9503
G150_2,8.1765
G150_3,8.3535
G180_1,7.9928
G180_2,8.2134
G180_3,7.6444
C30_1,8.928
C30_2,9.24
C90_1,8.4698
C90_2,8.245
BI_1,7.9353
BI_2,7.7219
BC_2,7.789
BC/t_1,8.0806
BC/t_2,9.1929
BC_1,7.6037
Sw_1,7.2173
Sw_2,7.5433
BT_1,9.1375
BT_2,8.854800000000001
B36_1,8.0898
B36_2,8.2235
B60_1,7.8205
B60_2,8.0853
M9exp_1,8.6335
M9exp_2,8.5011
M9exp_3,8.2111
M9tran_1,8.2159
M9tran_2,8.4653
M9tran_3,8.3608
M9stat_1,8.1143
M9stat_2,8.1094
M9stat_3,7.8657
M+G_1,9.1964
M+G_2,8.3931
M+G_3,8.1759
Glu_1,8.7097
Glu_2,8.5628
Glu_3,8.7951
Fru_1,8.1669
Fru_2,8.6821
Fru_3,8.5494
Mal_1,7.5781
Mal_2,8.1971
Mal_3,8.2209
G+S_2,8.2759
G+S_3,8.8517
Pyr_1,8.437
Pyr_2,8.7303
Pyr_3,8.8607
Gly_1,7.8873
Gly_2,8.1181
Gly_3,8.0589
Glucon_1,8.7005
Glucon_2,8.5821
Glucon_3,8.6931
aero_1,8.6106
aero_2,7.7979
aero_3,8.4125
nit_1,8.6462
nit_2,8.3576
nit_3,8.0384
ferm_1,8.686
ferm_2,7.837
ferm_3,8.3307
T-5.40H_1,8.8946
T-4.40H_1,8.8475
T-3.40H_1,8.5
T-2.40H_1,8.3578
T-1.40H_1,8.262
T-1.10H_1,8.0663
T-0.40H_1,8.5381
T0.0H_1,7.9729
T0.30H_1,8.1509
T1.0H_1,7.8885000000000005
T1.30H_1,8.183
T2.0H_1,8.3612
T2.30H_1,8.7409
T3.0H_1,8.0784
T3.30H_1,8.6035
T4.0H_1,8.3384
T5.0H_1,8.3917
HPh_1,8.4932
HPh_2,7.9715
HPh_3,8.2047
LPh_1,8.4456
LPh_2,8.5903
LPh_3,8.3062
LPhT_1,8.7456
LPhT_2,8.4843
LPhT_3,8.772
SMMPr_1,7.8507
SMMPr_2,7.8776
SMMPr_3,8.2403
HiTm_1,7.5133
HiTm_2,7.9443
HiTm_3,8.2671
LoTm_1,8.0538
LoTm_2,7.853
LoTm_3,7.8458
HiOs_1,8.3054
HiOs_2,8.0995
HiOs_3,8.1346
BMM_1,8.1349
BMM_2,7.8239
BMM_3,8.4431
Heat_1,8.8781
Heat_2,8.753
Heat_3,8.8532
Cold_1,8.8585
Cold_2,8.6046
Cold_3,8.2937
Etha_1,7.6517
Etha_2,7.9952000000000005
Etha_3,7.5175
SMM_1,7.8365
SMM_2,7.7442
SMM_3,7.9848
Salt_1,7.7746
Salt_2,7.585
Salt_3,7.8765
Mt0_1,8.5321
Mt0_3,8.2235
M0t45_1,8.5192
M0t45_2,8.3957
M0t45_3,8.392
M0t90_1,8.0137
M0t90_2,8.2409
M0t90_3,8.1566
M40t45_1,8.1656
M40t45_2,8.6556
M40t45_3,8.5943
M40t90_1,7.844
M40t90_2,8.472
M40t90_3,8.5639
dia0_1,7.7940000000000005
dia0_2,8.0302
dia0_3,8.4877
dia5_1,7.6571
dia5_2,8.313
dia5_3,7.7629
dia15_1,8.7393
dia15_2,8.69
dia15_3,8.0083
Diami_1,8.3119
Diami_2,8.0727
Diami_3,8.6165
Paraq_1,8.5637
Paraq_2,8.5996
Paraq_3,7.8402
H2O2_1,8.5451
H2O2_2,8.8275
H2O2_3,8.89
Oxctl_1,8.6273
Oxctl_2,8.502
Oxctl_3,8.3463
GM-0.1_1,8.232
GM-0.2_1,8.4574
GM+5_1,8.0475
GM+15_1,8.2866
GM+25_1,8.6467
GM+45_1,8.7171
GM+60_1,8.2574
GM+90_1,8.456
GM+120_1,8.6192
GM+150_1,8.333
GM-0.1_2,8.3873
GM-0.2_2,8.5644
GM+5_2,8.1762
GM+10_2,8.324300000000001
GM+15_2,8.4456
GM+25_2,8.274000000000001
GM+45_2,7.5692
GM+60_2,7.9975000000000005
GM+90_2,8.6367
GM+150_2,8.2065
GM-0.1_3,8.5513
GM-0.2_3,8.4743
GM+5_3,8.5157
GM+10_3,7.7507
GM+15_3,8.2818
GM+25_3,8.3101
GM+45_3,8.4585
GM+60_3,8.3992
GM+90_3,8.2926
GM+120_3,8.9009
GM+150_3,8.3655
MG-0.1_1,8.333
MG+5_1,8.2305
MG+10_1,8.707
MG+15_1,8.1103
MG+25_1,8.1676
MG+45_1,8.2028
MG+120_1,8.4333
MG+150_1,8.3348
MG-0.1_2,7.6284
MG-0.2_2,7.9265
MG+5_2,8.0777
MG+10_2,8.2224
MG+15_2,8.7526
MG+25_2,8.0924
MG+45_2,7.905
MG+60_2,8.2957
MG+90_2,7.7158
MG+120_2,8.2611
MG-0.1_3,8.7402
MG-0.2_3,8.5723
MG+5_3,8.4107
MG+10_3,8.4949
MG+15_3,8.2546
MG+25_3,8.14
MG+45_3,8.6975
MG+60_3,8.4767
MG+90_3,8.1385
MG+120_3,7.8138000000000005
MG+150_3,8.0673
