,b2392
SRX1125282,0.1951046221
SRX1125283,0.5269592953000001
SRX1125284,1.8338965071
SRX1125285,3.1648686259
SRX1125286,3.0718656258
SRX1125287,2.208105718
SRX1125288,-0.0427663366
SRX1125289,0.1419395448
SRX1125290,2.1951297369000002
SRX1125291,3.0335319978
SRX1125292,3.10076761
SRX1125293,2.8649421494
SRX1125294,-0.1523382854
SRX1125295,0.5698858518000001
SRX1125296,1.3797039165
SRX1125297,2.5150597159
SRX1125298,2.8448035708
SRX1125299,2.8613466341000002
SRX5694250,-0.7211173773
SRX5694251,0.23986876310000002
SRX5694252,-0.1492959043
SRX5694253,-1.0380867948999999
SRX5694254,-0.3946900212
SRX5694255,-0.9875349874
SRX5694256,0.2562604394
SRX5694257,0.14207410880000002
SRX5694258,-0.7134053918000001
SRX5694259,1.213811888
SRX5694260,-0.07272781960000001
SRX5694261,-1.4052100051
SRX5694262,-1.5974004359
SRX5694263,-0.2155663506
SRX5694264,-0.502722612
SRX5694265,-1.2839656768
SRX5694267,-0.7995033410000001
SRX5694268,0.2825491463
SRX5694269,-0.268238753
SRX5694271,-0.126822226
SRX5694273,0.2216973927
SRX5694274,-0.5038290393
SRX5694275,-0.882141821
SRX5694276,0.36040618
SRX5694277,0.1276435336
SRX5694278,1.0402225075
SRX5694279,0.0275604376
SRX5694280,-0.21803489650000002
SRX5694281,0.4754697034
SRX5694282,0.5790821531
SRX5694283,-0.1595142351
SRX5694284,-0.9986613203
SRX5694285,-1.0591620056
SRX5694286,-0.9963273380000001
SRX5694287,1.1928566693
SRX5694288,-0.6493739585
SRX5694289,-1.0365116794
SRX5694290,-0.44718154930000004
SRX5694291,-1.6269844025
SRX5694292,0.30078241640000003
SRX5694293,-0.7443778725
SRX5694294,-0.0483391175
SRX5694295,2.3459387948
SRX5694296,-0.7197018624
SRX5694297,0.578433973
SRX5694298,-0.5321403639
SRX5694299,-0.4531160912
SRX5694300,-1.5041753099
SRX5694301,0.4404952592
SRX5694302,-0.0983399662
SRX5694303,-0.036708275400000004
SRX5694304,-0.6005859394
SRX5694305,0.2887762638
SRX5694306,-1.3482184164
SRX5694307,0.6276884381
SRX5694308,-0.7303738996
SRX5694309,0.7178997859
SRX5694310,0.7739038179000001
SRX5694311,1.2072701543
SRX5694312,0.2817928232
SRX5694313,2.2659190913
SRX5694315,-0.238718106
SRX5694317,1.9792083962
SRX5694319,-0.40095212690000004
SRX5694320,-1.032835814
SRX5694321,-0.06368496950000001
SRX5694322,-0.5432039637
SRX5694323,0.2832951374
SRX5694324,-0.38361071350000003
SRX5694325,-0.7126641386
SRX5694326,-0.3467691149
SRX5694327,0.806001889
SRX5694328,-0.0092141783
SRX5694329,1.3926097583
SRX5694330,0.5504353585
SRX5694331,-0.3731774818
SRX5694332,0.068092578
SRX5694334,0.1641962996
SRX5694335,1.325997864
SRX5694336,0.6808401939000001
SRX5694337,-0.4025253583
SRX5694338,-0.23653484660000001
SRX5694339,-0.4418937069
SRX5694340,-0.7564582482000001
SRX5694341,1.4688337821
SRX5694342,0.5297738688
SRX5694343,1.1294808114000001
SRX5694344,1.1785582139
SRX5694345,-0.6310164074
SRX5694346,0.5018245287
SRX5694347,-0.7720807507
SRX5694348,0.4305414795
SRX5694349,-0.2908466133
SRX5694350,-0.0367252945
SRX5694351,0.3852382681
SRX5694352,-0.170371244
SRX5694353,-0.9390036349
SRX5694354,0.151145691
SRX5694356,-1.1327408221
SRX5694357,0.5742771277000001
SRX5694358,-0.33967747730000003
SRX5694359,-1.1920263848000001
SRX5694360,-0.8692201439
SRX5694361,0.2163332293
SRX5694362,-0.6258356662
SRX5694363,-0.1260720659
SRX5694364,0.9437712504
SRX5694365,1.1378559347000001
SRX5694366,-1.0367743672
SRX5694367,-0.2774219194
SRX5694368,-0.5202096232
SRX5694369,-0.729504147
SRX5694370,0.4867240051
SRX5694371,0.5440253399
SRX5694372,-0.9691088626000001
SRX5694373,0.6454616811
SRX5694374,-1.5323071153
SRX5694375,-0.28453890390000003
SRX5694376,-0.44023040900000004
SRX5694377,-0.9290199058
SRX5694378,-0.7293479970000001
SRX5694379,-1.0350235771
SRX5694380,0.5325082937
SRX5694381,1.6109477875
SRX5694382,0.27751520150000003
SRX5694383,-0.8221567495000001
SRX5694384,-0.2847795788
SRX5694385,1.8921053435
SRX5694386,1.6792440785
SRX5694387,-0.5874824926000001
SRX5694388,0.2133685833
SRX5694389,-0.5040681746
SRX5694390,-0.1327117744
SRX5694391,1.6778348803
SRX5694392,-0.23203375010000002
SRX5694393,-0.3254414004
SRX5694394,0.4748335328
SRX5694395,-0.143434917
SRX5694396,-0.2506225016
SRX5694397,1.1304055353
SRX5694398,0.3633895147
SRX5694399,-0.3645058778
SRX5694400,-0.8310238877
SRX5694401,-0.1028545237
SRX5694402,1.4796205513
SRX5694403,-0.7393154176000001
SRX5694404,0.6077938202000001
SRX5694405,0.0233928771
SRX5694406,0.3093786105
SRX5694407,-0.4733900442
SRX5694408,-0.3189456549
SRX5694409,2.6552418725
SRX5694410,-1.0580095404
SRX5694411,1.8173814906999999
SRX5694412,0.3958696765
SRX5694413,1.1982990611
