,A,YgbI
hot_tale__hot_ale9_mid_37c__2,0.9108724832326632,-0.33784545250000075
hot_tale__hot_ale9_37c__1,0.1925200043463715,-0.29102302250000106
hot_tale__hot_ale9_37c__2,1.0497656545442071,-0.469091080500001
hot_tale__hot_ale9_mid_44c__1,2.011007250034979,0.43997224949999936
hot_tale__hot_ale9_mid_44c__2,3.192751250985742,0.5991965565000008
hot_tale__hot_ale9_44c__1,1.8956314722109011,0.3967597734999986
hot_tale__hot_ale9_44c__2,2.3558969744783838,0.12748569749999916
hot_tale__hot_ale10_30c__1,0.5364059136051131,-0.6841813375000011
hot_tale__hot_ale10_30c__2,0.3077813306370607,-0.6152402515000004
hot_tale__hot_ale10_37c__1,-0.0261051644845964,-0.4447748885000005
hot_tale__hot_ale10_37c__2,0.8541900393041019,-0.43385000150000064
hot_tale__hot_ale10_44c__1,2.174182812302876,0.20832223549999893
hot_tale__hot_ale10_44c__2,2.495625185069828,0.729181689499999
hot_tale__hot_ale16_30c__1,0.5959746550819254,-0.6433473675000005
hot_tale__hot_ale16_30c__2,0.709510206478712,-0.6124217555000007
hot_tale__hot_ale16_37c__1,0.7443268822844713,-0.5747037645000006
hot_tale__hot_ale16_37c__2,0.9739961742340048,-0.4161840525000011
hot_tale__hot_ale16_44c__1,1.7121058073786457,0.658990415499999
hot_tale__hot_ale16_44c__2,2.571241381917477,0.4080845834999991
pdhr_ale__pdhR-13_51__1,0.1119391797770986,-0.05562544750000065
pdhr_ale__pdhR-13_51__2,-0.0590230865978006,-0.013277118500000462
pdhr_ale__pdhR-14_46__1,0.1502165590556932,0.10853695149999963
pdhr_ale__pdhR-14_46__2,0.2544609949078083,0.18638876249999914
pdhr_ale__pdhR-15_51__1,0.563383128608011,-0.015211117500000704
pdhr_ale__pdhR-15_51__2,0.812999112409376,-0.1381715545000004
pdhr_ale__pdhR-16_49__1,0.6922544163977576,-0.01622983950000112
pdhr_ale__pdhR-16_49__2,0.848110749202653,-0.2450630995000003
tcs__del_atoC_LiAcet__1,0.2974789332156348,-0.40998664150000064
tcs__del_atoC_LiAcet__2,-0.1218380711024775,-0.3068022575000011
tcs__del_atoC_LiCl__1,-0.0091193962437717,-0.5123370565000007
tcs__del_atoC_LiCl__2,-0.0833444707085323,-0.492081690500001
tcs__del_atoC_m9__1,0.0891248729125209,-0.12881803450000096
tcs__del_atoC_m9__2,-0.1644431797237314,-0.23769447150000025
tcs__del_baeR_etoh__1,-0.1083275687354707,1.5926229504999991
tcs__del_baeR_etoh__2,0.212861211435925,1.761064114499999
tcs__del_baeR_lb__1,1.8757847346817529,0.007280614499999061
tcs__del_baeR_lb__2,2.162566662084194,-0.10909906050000108
tcs__del_btsR_01xlb__1,4.696619766593051,-0.17361354350000013
tcs__del_btsR_01xlb__2,4.673867616132824,0.01273551049999888
tcs__del_btsR_lb__1,3.8226505210872905,0.4062999434999997
tcs__del_btsR_lb__2,3.791913953215803,0.412783018499999
tcs__del_btsR_pyruvate__1,4.721688968628522,-0.20094772050000032
tcs__del_btsR_pyruvate__2,4.659845627612301,-0.3394698365000002
tcs__del_cpxR_etoh__1,1.316991646303924,1.7073020394999991
tcs__del_cpxR_etoh__2,0.9143332218938292,1.6518856904999994
tcs__del_cpxR_lb__1,1.6529390007972515,0.2593118774999992
tcs__del_cpxR_lb__2,1.3724978824905727,0.023846092499999468
tcs__del_cusR_CuSO4__1,1.5843183941601509,-0.32109642250000103
tcs__del_cusR_CuSO4__2,1.998420989472807,0.12154743449999915
tcs__del_cusR_lb__1,0.4145277156585158,0.08220400549999951
tcs__del_cusR_lb__2,0.571372630201565,0.09198075349999968
tcs__del_kdpE_01-kcl__1,1.6515820121825655,-0.26243949850000003
tcs__del_kdpE_01-kcl__2,1.718744117009378,-0.5760080935000005
tcs__del_kdpE_115-kcl__1,1.6958008863027976,-0.6222390225000005
tcs__del_kdpE_115-kcl__2,1.274177247182475,-0.8297766465000009
tcs__del_phoB_m9__1,-0.7409370862362208,-0.15637500750000033
tcs__del_phoB_m9__2,-0.8698690952230271,-0.20103087650000084
tcs__del_phoB_m9p__1,-0.7890897337778565,-0.04158803650000032
tcs__del_phoB_m9p__2,-1.093287900906761,-0.008751219500000573
tcs__del_rcsB_etoh__1,4.261952326356931,2.0424990544999995
tcs__del_rcsB_etoh__2,4.158006125504077,1.9896589744999995
tcs__del_rcsB_lb__1,1.0525991761630291,0.38144553649999935
tcs__del_rcsB_lb__2,1.316463881446869,0.4767181634999984
tcs__del_zraR_lb__1,3.1117220043217126,-0.2980567145000004
tcs__del_zraR_lb__2,3.2335743029052044,-0.29509068750000106
tcs__del_zraR_zncl2__1,0.9968135226073594,0.3358674214999997
tcs__del_zraR_zncl2__2,0.9460940725081284,0.20093854949999912
tcs__wt_01-kcl__1,1.9458784406422331,-0.37118716850000055
tcs__wt_01-kcl__2,1.741397946080104,-0.4267355635000003
tcs__wt_01xlb__1,5.000468712245126,0.12123353449999907
tcs__wt_01xlb__2,4.697088680770022,0.2073791634999997
tcs__wt_115-kcl__1,1.8908240383923944,-0.6542444425000005
tcs__wt_115-kcl__2,1.7614258367901676,-0.5037802025000007
tcs__wt_CuSO4__1,3.226754292564656,0.31853685049999925
tcs__wt_CuSO4__2,3.093629833835713,0.3596482234999998
tcs__wt_etoh__1,3.1417516653454967,1.6471634114999991
tcs__wt_etoh__2,2.87980322225107,1.733056025499999
tcs__wt_lb__1,2.678369004698906,0.1545115234999992
tcs__wt_lb__2,2.391023266763038,0.014017950499999543
tcs__wt_LiAcet__1,-0.6915708832426073,-0.7077630465000002
tcs__wt_LiAcet__2,-0.4852738963701847,-0.3449835045000009
tcs__wt_LiCl__1,-0.1044190236760942,-0.17081415950000078
tcs__wt_LiCl__2,-0.0832120426405412,-0.3029984895000011
tcs__wt_m9p__1,-0.9302021844869954,0.4145963484999991
tcs__wt_m9p__2,-1.1282757877996508,0.33876963849999964
tcs__wt_pyr__1,5.43538722323595,-0.04852633450000088
tcs__wt_pyr__2,4.939891261198127,-0.18726976550000085
tcs__wt_zncl2__1,1.0583370700813814,-0.06243299450000084
tcs__wt_zncl2__2,0.7935459194086296,0.07685087149999957
ros_tale__0_0_0pq__1,0.5721790035542701,-0.8723463345000004
ros_tale__0_0_0pq__2,0.9799883559059156,-0.8510668015000009
ros_tale__0_0_250pq__1,0.801852740751939,0.2455427544999997
ros_tale__0_0_250pq__2,0.8250648568968846,0.07598353149999948
ros_tale__1_mid_250pq__1,1.322858112410952,-0.346527720500001
ros_tale__1_mid_250pq__2,1.2073658879748894,-0.28023471850000004
ros_tale__1_0_0pq__3,0.3072849872919092,-0.36297531750000106
ros_tale__1_0_0pq__4,0.3556065722314608,-0.7926649465000004
ros_tale__1_0_250pq__1,0.4155202187091607,-0.3288109385000002
ros_tale__1_0_250pq__2,0.5956516678176539,-0.4989776935000005
ros_tale__1_0_750pq__1,0.8384515785411795,-0.30349972450000084
ros_tale__1_0_750pq__2,0.0975164555274718,-0.11442175850000068
ros_tale__1_1_0pq__1,1.0461201805465867,-0.3388149305000008
ros_tale__1_1_0pq__2,1.1519264219504972,-0.4496497075000008
ros_tale__1_1_250pq__1,0.9502824448802358,-0.4401842455000011
ros_tale__1_1_250pq__2,1.0320924974053098,-0.5175225675000013
ros_tale__1_1_750pq__1,0.3610121272233124,-0.3590067905000005
ros_tale__1_1_750pq__2,0.7468799826457077,-0.30090670050000057
ros_tale__1_2_0pq__1,1.1907477450815482,-0.3049080035000005
ros_tale__1_2_0pq__2,1.786363135611497,-0.2036441415000008
ros_tale__1_2_250pq__1,2.026687372768321,-0.3362391435000003
ros_tale__1_2_250pq__2,1.4357352298750192,-0.2336123265000003
ros_tale__1_2_750pq__1,2.0282310168548814,-0.2829459475000009
ros_tale__1_2_750pq__2,2.278392550536803,-0.3737515625000008
ros_tale__1_3_0pq__1,1.5559561390408008,-0.35202983150000033
ros_tale__1_3_0pq__2,2.18505833345915,-0.5549984335000007
ros_tale__1_3_250pq__1,1.6611786482859603,-0.9947457675000008
ros_tale__1_3_250pq__2,1.4261035324761593,-0.4506449625000011
ros_tale__1_3_250pq__3,1.2252839486941711,0.207022843499999
ros_tale__1_3_250pq__4,2.023946318030151,-0.18640677850000031
ros_tale__1_3_750pq__1,0.7721284213850512,-0.2505246645000003
ros_tale__1_3_750pq__2,0.95585885725142,-0.29774370750000045
ros_tale__1_4_0pq__1,1.3812096008716386,0.04923809749999908
ros_tale__1_4_0pq__2,0.9082494419715218,-0.037762358500000204
ros_tale__1_4_250pq__1,0.5279837493528281,-0.06489188450000061
ros_tale__1_4_250pq__2,1.151861154226919,-0.021104078500000508
ros_tale__1_4_750pq__1,-0.3820152197116143,-0.3464544405000005
ros_tale__1_4_750pq__2,0.4377335227216458,-0.09121275750000102
ros_tale__1_4_750pq__3,-0.115640018441637,0.28496365049999905
ros_tale__1_4_750pq__4,-0.1597991093298949,0.2039187914999996
ros_tale__2_mid_250pq__1,0.8460814322196267,-0.07155892650000073
ros_tale__2_mid_250pq__2,1.0472623150752007,-0.11492781650000072
ros_tale__2_0_0pq__1,0.4289214613109149,0.2509751274999994
ros_tale__2_0_0pq__2,0.5646701062839456,0.4712823374999999
ros_tale__2_0_250pq__1,0.3870107488574112,-0.7385089145000006
ros_tale__2_0_250pq__2,-0.0847043533688047,-0.5177375175000005
ros_tale__2_0_750pq__1,1.4439952258507154,-0.033413425500000926
ros_tale__2_0_750pq__2,1.3777407871181244,-0.16770623950000108
ros_tale__2_1_0pq__1,1.3137644791216854,-0.3115449925000009
ros_tale__2_1_0pq__2,0.717298159589602,-0.6192332525000008
ros_tale__2_1_250pq__1,0.6871004540255926,0.05756092949999925
ros_tale__2_1_250pq__2,0.0877133691443688,-0.16753867050000082
ros_tale__2_1_750pq__1,-0.1052374331822097,-0.035610774500000275
ros_tale__2_1_750pq__2,0.4447336912659156,0.29297608049999896
ros_tale__2_1_750pq__3,1.0714824484811047,-0.07760494650000016
ros_tale__2_2_0pq__1,0.4157714240325482,-0.9498171795000009
ros_tale__2_2_0pq__2,0.9681464961100024,-0.5020567065000003
ros_tale__2_2_250pq__1,0.9984040272606216,-0.4638094775000008
ros_tale__2_2_250pq__2,1.107610284100878,-0.3469045175000005
ros_tale__2_2_750pq__1,1.1452883686536788,-0.5114703255000013
ros_tale__2_2_750pq__2,1.2555751973384883,-0.3806642295000007
ros_tale__2_3_0pq__1,1.4710157557185406,-0.367550167500001
ros_tale__2_3_0pq__2,1.3681392539308548,-0.2486689255000005
ros_tale__2_3_250pq__1,1.334252824326922,-0.8128130095000009
ros_tale__2_3_250pq__2,1.6522930506052589,-1.1249903375000008
ros_tale__2_3_750pq__1,1.3461502865432655,-0.526703952500001
ros_tale__2_3_750pq__2,0.3770914700090611,-0.6584123615000008
ros_tale__3_0_0pq__1,0.9725748442507932,-0.5634281975000004
ros_tale__3_0_0pq__2,1.3098259513881438,-0.4579555205000006
ros_tale__3_0_250pq__1,1.5037228103125062,-0.28947924250000057
ros_tale__3_0_250pq__2,0.7913353866793095,-0.32250603150000057
ros_tale__3_0_750pq__1,1.7588976172704391,-0.2681906845000004
ros_tale__3_0_750pq__2,1.4260510948892549,0.12813871649999964
ros_tale__3_1_0pq__1,1.28734983226004,-0.7227059035000005
ros_tale__3_1_0pq__2,1.7866327012381231,-0.5996959225000005
ros_tale__3_1_250pq__1,0.2615726094398159,-0.7076424365000005
ros_tale__3_1_250pq__2,1.1018045563145522,-0.5652067495000006
ros_tale__3_1_750pq__1,0.519302022322639,-0.452287462500001
ros_tale__3_1_750pq__2,1.1923070788971666,-0.5922163035000008
ros_tale__3_2_0pq__1,1.167738931823534,-0.1570954655000003
ros_tale__3_2_0pq__2,1.156987451590946,-0.003015851500000721
ros_tale__3_2_0pq__3,1.5628396552635824,0.2151567874999989
ros_tale__3_2_0pq__4,1.048491406767867,0.17367637349999931
ros_tale__3_2_250pq__1,2.3506440770581385,-0.8549130895000009
ros_tale__3_2_250pq__2,1.7527396321900917,-0.7421332745000004
ros_tale__3_2_750pq__1,0.5972179727747947,-0.9994762265000006
ros_tale__3_2_750pq__2,1.638627707188246,-1.0173419965000008
ros_tale__3_3_0pq__1,0.3666475243667553,0.23183882649999976
ros_tale__3_3_0pq__2,0.4381297206607251,0.3129745004999993
ros_tale__3_3_0pq__3,0.2399765394187219,-0.002235584500001053
ros_tale__3_3_0pq__4,0.1563591052701204,0.2724322304999989
ros_tale__3_3_250pq__1,0.5712088912037827,-1.0141549145000006
ros_tale__3_3_250pq__2,1.432908463644151,-0.7231916615000005
ros_tale__3_3_750pq__1,1.2355012502052234,-0.6839020655000008
ros_tale__3_3_750pq__2,1.061585654669534,-0.6370606005000008
ros_tale__3_4_0pq__1,1.9631326413120112,-0.00014427850000053868
ros_tale__3_4_0pq__2,1.901937419951323,-0.3584246385000007
ros_tale__3_4_250pq__1,2.2020662346215643,-0.15427190350000064
ros_tale__3_4_250pq__2,2.3350446597015577,-0.08427718450000032
ros_tale__3_4_750pq__1,1.0421710183045527,-0.3008592435000006
ros_tale__3_4_750pq__2,1.5034909772670657,0.00878022349999963
pcoli__atASMT_325G__1,0.2589068404624715,0.3659459354999992
pcoli__atASMT_325G__2,0.6034660497006371,0.5643534234999992
pcoli__bpTDC__1,1.405212849389906,0.5626132404999993
pcoli__bpTDC__2,0.8137682420068528,0.6542843864999996
pcoli__BRCA__1,1.6199560079323203,0.22713004349999902
pcoli__BRCA__2,1.2838270753772167,0.2571552014999998
pcoli__BRCActrl__1,0.931632201074946,0.997127279499999
pcoli__BRCActrl__2,0.746949445915826,1.0779008334999984
pcoli__BRCAswap__1,0.8957215330953161,0.0750629414999997
pcoli__BRCAswap__2,1.3367358891610328,0.2908409184999998
pcoli__btAANAT__1,1.1933501694350794,0.25489483349999986
pcoli__btAANAT__2,0.7520035881052743,0.39427301449999774
pcoli__btASMT__1,1.5481149779428267,-0.2866231095000007
pcoli__btASMT__2,1.4384628323334567,-0.20189542150000064
pcoli__CC1__1,0.8709609129587892,0.5301394324999995
pcoli__CC1__2,1.495699061649004,-0.012252328500000688
pcoli__ccCOMT__1,1.001476434221142,0.2247314764999997
pcoli__ccCOMT__2,0.886589420284722,0.18583433649999925
pcoli__ckDDC__1,1.2292086166186678,0.7707242184999991
pcoli__ckDDC__2,0.8064474902624531,1.0444022165000009
pcoli__CNTF_belt__1,2.0392912519637814,0.12378476649999914
pcoli__CNTF_belt__2,1.450796365025555,-0.4678218675000005
pcoli__cobPNMT__1,1.65758569837282,0.09959868149999984
pcoli__cobPNMT__2,1.1996328948652677,0.07796907649999962
pcoli__cvPhhB__1,1.3404663682689335,0.4913106554999995
pcoli__cvPhhB__2,1.3522959044521292,0.7838035314999994
pcoli__ggAANAT__1,0.9058423253183728,0.15485038349999947
pcoli__ggAANAT__2,1.194348742780747,0.24425489549999926
pcoli__ggTPH__1,0.8968966276775131,0.27276300049999946
pcoli__ggTPH__2,0.9208598765584244,0.34305237549999923
pcoli__hsAANAT__1,1.3869361073837347,0.8476300144999991
pcoli__hsAANAT__2,1.2602723000706104,0.28538274649999984
pcoli__hsASMT__1,1.0024297937732405,0.4683416974999997
pcoli__hsASMT__2,0.7450176411468934,0.5205392504999997
pcoli__hsPNMT_mb__1,1.2459314991593702,0.29993631949999866
pcoli__hsPNMT_mb__2,1.128695194218452,0.4256321925000002
pcoli__hsTPH__1,1.024505038433046,0.20428080049999944
pcoli__hsTPH__2,0.9320099159507584,0.5710791604999992
pcoli__hsTPH_E2K__1,0.9163242270909844,0.8261483924999995
pcoli__hsTPH_E2K__2,1.3790723910489189,1.122862788499999
pcoli__hsTPH_E2K_N91I_P99C__1,1.4804836800663452,0.13242944449999872
pcoli__hsTPH_E2K_N91I_P99C__2,0.7846133443664876,0.3873700575000001
pcoli__hsTPH_N158trunc__1,0.3472394302757918,1.4958585304999987
pcoli__hsTPH_N158trunc__2,0.5612026180829911,1.432277813499999
pcoli__hsTPH_N174trunc__1,0.7570813438469121,0.4206466554999997
pcoli__hsTPH_N174trunc__2,0.8483776020551436,0.9898154684999988
pcoli__hsTPH_Ntermtrunc__1,1.1115939652488505,1.2374372814999992
pcoli__hsTPH_Ntermtrunc__2,0.814812804454505,0.6035146864999996
pcoli__hsTPH1__1,1.2968523105331458,0.1510995614999997
pcoli__hsTPH1__2,1.2563249033993904,0.07000462649999939
pcoli__MBP__1,1.2840137928956248,0.2999610094999987
pcoli__MBP__2,1.2867206011758223,0.6524627154999996
pcoli__msCOMT__1,0.9809493770613664,0.5263453594999987
pcoli__msCOMT__2,1.0296414392124709,0.4345632204999994
pcoli__ocAANAT__1,1.3304389946490645,0.090398444499999
pcoli__ocAANAT__2,1.1372167430828946,-0.01192565650000077
pcoli__osTDC_K374H__1,1.2567827552562905,0.003190486499999423
pcoli__osTDC_K374H__2,1.3436284150428792,0.1024146384999991
pcoli__osTDC_K374L__1,1.1583688139950674,0.33535458349999914
pcoli__osTDC_K374L__2,0.7946043609478742,0.6592686404999997
pcoli__osTDC_K374Q__1,0.9192700895256374,0.34046658649999983
pcoli__osTDC_K374Q__2,0.8299891583544136,0.17618355749999906
pcoli__osTDC_L360V__1,1.655088868761528,0.2970541124999997
pcoli__osTDC_L360V__2,1.4674006285847545,0.7159311294999995
pcoli__pmTPH__1,0.7292574607371892,0.1042886084999992
pcoli__pmTPH__2,0.2105158875715569,0.6818461134999989
pcoli__RFC__1,1.3230737545406472,0.07489186549999971
pcoli__RFC__2,1.5158108013646554,0.16615733049999906
pcoli__RFCctrl__1,1.246634922455736,0.5359602654999991
pcoli__RFCctrl__2,0.8896948752875605,0.5272003024999998
pcoli__RFCnopause__1,0.7395453282645277,0.7026916814999993
pcoli__RFCnopause__2,0.9774119672250672,0.9773318114999991
pcoli__RFCpluspause__1,1.1781437146767109,1.2384051454999991
pcoli__RFCpluspause__2,1.4833771892270955,1.1677717874999995
pcoli__rnCOMT_sol__1,0.8503849875040298,0.6822629234999997
pcoli__rnCOMT_sol__2,1.1209988118001952,0.4871187434999991
pcoli__rnPNMT__1,1.0726017967973684,0.4745804144999992
pcoli__rnPNMT__2,0.5527056693460577,0.6780955324999995
pcoli__rnTDC__1,1.4742107613050026,0.33710853549999964
pcoli__rnTDC__2,1.248844212591326,0.19177646249999916
pcoli__rnTDC_trunc__1,1.0485521957781871,0.4315558924999996
pcoli__rnTDC_trunc__2,1.2427412917755736,0.7756545414999998
pcoli__saCOMT_T2A__1,0.5445257819465573,0.5499138094999987
pcoli__saCOMT_T2A__2,0.7898575380637258,0.31939162049999936
pcoli__sfCOMT__1,1.1896888691022331,0.11906606449999925
pcoli__sfCOMT__2,1.2404203963910811,-0.013038336500000192
pcoli__sgAANAT_D63G__1,1.152312166203186,0.5459969375
pcoli__sgAANAT_D63G__2,1.7897248245539348,-0.15727195950000095
pcoli__ssDDC__1,1.3915535994707562,0.4081150214999996
pcoli__ssDDC__2,1.1031443597461144,0.6693065764999995
pcoli__TP53B__1,1.003650953188908,0.4011539124999999
pcoli__TP53B__2,0.950955595984122,0.7927965954999996
pcoli__WT__1,1.5817197330189043,0.9600472134999984
pcoli__WT__2,1.2385376611188352,0.8817948015000008
cck__glu_ale4__1,-0.2856202512907867,0.11018519549999972
cck__glu_ale4__2,0.2001574152756903,-0.257240222500001
cck__cck_ale1__1,0.9930162475610592,-0.534259747500001
cck__cck_ale1__2,0.5961666039623421,-0.4654020605000007
cck__cck_ale2__1,0.5535677542601727,-0.3363933845000009
cck__cck_ale2__2,0.588218772814267,-0.5038280485000008
cck_pgi__gmos_delpgi__1,1.8222021832707207,0.2880236254999993
cck_pgi__gmos_delpgi__2,1.1123417412293723,0.4991668934999991
cck_pgi__pgi_ale1__1,1.801594377555636,0.05346540749999917
cck_pgi__pgi_ale1__2,0.734797544901851,-0.0849911505000005
cck_pgi__pgi_ale2__2,1.3531126915570824,0.1994874134999991
cck_pgi__pgi_ale3__1,0.2869095843957521,0.06893554849999982
cck_pgi__pgi_ale3__2,0.2178744775865498,-0.06986427250000027
cck_pgi__pgi_ale4__1,0.5808370833990831,-0.0935000835000004
cck_pgi__pgi_ale4__2,1.2397718275639869,-0.34447543150000026
cck_pgi__pgi_ale4__3,0.7087440108348845,-0.14249938550000074
cck_pgi__pgi_ale5__1,1.3645343981210762,-0.06018061550000109
cck_pgi__pgi_ale5__2,2.0257331404691787,0.16761039849999906
cck_pgi__pgi_ale6__1,2.233834421088853,0.1139498984999996
cck_pgi__pgi_ale6__2,1.948027915549776,-0.116400070500001
cck_pgi__pgi_ale7__1,1.4863497967913286,0.2659624854999993
cck_pgi__pgi_ale7__2,2.31620029884063,0.03484966149999913
cck_pgi__pgi_ale8__1,1.1120550528051811,-0.26624249450000104
cck_pgi__pgi_ale8__2,1.8892787608841888,-0.06250438950000081
cck_sdh__gmos_delsdhCB__1,0.4653694342718052,0.12643284249999898
cck_sdh__gmos_delsdhCB__2,0.8701715291148097,0.17532864149999927
cck_sdh__sdh_ale1__1,0.9386300467527202,-0.030035015500001094
cck_sdh__sdh_ale1__2,0.4247226503024324,-0.24543202150000096
cck_sdh__sdh_ale2__1,0.4188001101886278,-0.15208736750000096
cck_sdh__sdh_ale3__2,0.3372004723090827,-0.22593834050000086
cck_sdh__sdh_ale3__1,0.2178452132786427,-0.173347842500001
cck_sdh__sdh_ale3__3,0.8692696760550315,-0.2281905765000003
cck_pts__gmos_delptsHIcrr__2,2.0871951045088566,0.616040589499999
cck_pts__gmos_delptsHIcrr__1,2.388142602725762,-0.014761182500000913
cck_pts__pts_ale1__2,-0.9252037164789132,-0.0842077735000002
cck_pts__pts_ale1__1,-0.9800387856647798,-0.0842366925000011
cck_pts__pts_ale2__2,-0.8031985144354511,-0.4974149805000003
cck_pts__pts_ale2__1,-0.3231741921946544,-0.4630185694999991
cck_pts__pts_ale3__2,0.710167213310606,-0.7187608785000004
cck_pts__pts_ale3__1,0.478896091985508,-0.4510414705000008
cck_pts__pts_ale4__2,0.6500591583805702,-0.27852696450000103
cck_pts__pts_ale4__1,0.426617549722091,-0.2386125925000009
cck_gnd__gmos_delgnd__1,0.4269708319167794,-0.21024783150000026
cck_gnd__gmos_delgnd__2,0.9938133907843146,-0.5554074155000013
cck_gnd__gnd_ale1__1,1.2076757803028462,-0.4459387395000008
cck_gnd__gnd_ale1__2,0.0674191268669122,-0.5288311385000002
cck_gnd__gnd_ale2__1,0.5343280338521207,-0.4999589455000013
cck_gnd__gnd_ale2__2,0.6248523956747549,-0.3870534395000007
cck_gnd__gnd_ale3__1,-0.2118427014024341,-0.4514141735000008
cck_gnd__gnd_ale3__2,0.4613151669836458,-0.4684616975000005
cck_tpiA__gmos_deltpiA__1,0.7180838725628488,0.9124810504999994
cck_tpiA__gmos_deltpiA__2,1.9512511966785369,0.9521885064999988
cck_tpiA__tpiA_ale1__1,-0.3796057714773359,0.1332091954999992
cck_tpiA__tpiA_ale1__2,0.0648576981524095,0.3014065824999994
cck_tpiA__tpiA_ale2__1,-0.5713433876222591,0.23226348549999895
cck_tpiA__tpiA_ale2__2,0.1272283852538563,-0.149755067500001
cck_tpiA__tpiA_ale3__1,0.4542692601934694,0.4108051625
cck_tpiA__tpiA_ale3__2,0.5769482635455097,0.3705891964999992
cck_tpiA__tpiA_ale4__1,0.9430412956573756,0.005548565499998936
cck_tpiA__tpiA_ale4__2,0.7265782923765819,-0.3474969545000004
acid_tale__acid_ale1_pH7__1,1.267214485320448,-0.4265443605000003
acid_tale__acid_ale1_pH7__2,1.2421320672074478,-0.7138322015000007
acid_tale__acid_ale1_pH5__1,0.8151989476970869,-0.6225388775000003
acid_tale__acid_ale1_pH5__2,0.8550757352720295,-0.5841511895000009
acid_tale__acid_ale2_pH7__1,0.9474121902420256,-0.495251435500001
acid_tale__acid_ale2_pH7__2,1.0249532352900663,-0.5912064485000004
acid_tale__acid_ale2_pH5__1,0.7235406111439053,-0.5543074855000008
acid_tale__acid_ale2_pH5__2,1.4290050471932292,-0.33816690350000034
acid_tale__low_Mg_ale_pH7__1,1.243649730279205,-0.5025928185000001
acid_tale__low_Mg_ale_pH7__2,1.761728885753603,-0.4467184525000008
acid_tale__low_Mg_ale_pH5__1,0.8585318579042943,-0.3486664525000007
acid_tale__low_Mg_ale_pH5__2,0.3943073899190947,-0.3257645155000013
acid_tale__MES_ale_pH7__1,1.022467120845166,-0.7001736335000004
acid_tale__MES_ale_pH7__2,1.1411543740966854,-0.6088060025000006
acid_tale__MES_ale_pH5__1,1.3725587474517118,-0.5240352455000004
acid_tale__MES_ale_pH5__2,1.142971634368271,-0.3519649865000005
acid_tale__gmos_pH7__1,0.7066106054153937,-0.4467542945000007
acid_tale__gmos_pH7__2,1.222168890767186,-0.6113160865000005
acid_tale__gmos_pH5__1,1.027106741886618,-0.3301816085000002
acid_tale__gmos_pH5__2,0.8174593965989533,-0.14384356350000085
adnB__wt_adn__1,0.7521532965058093,0.3148525804999993
adnB__wt_adn__2,1.920812352720227,-0.4152543135000002
adnB__delydhB_adn__1,0.1449485626850138,0.16645762649999973
adnB__delydhB_adn__2,-0.0639853960311182,0.5312470134999989
ytf2__wt_glc__1,-0.209727832087402,0.40712945149999946
ytf2__wt_glc__2,-0.1549667097803563,0.3270950614999997
ytf2__ybcM_glc__1,0.1142168048706295,-0.1104311315000004
ytf2__ybcM_glc__2,-0.0322872476021995,0.1382724684999994
ytf2__ydhB_glc__1,0.7769566144261835,-0.2743274005000007
ytf2__ydhB_glc__2,0.3504160238506867,0.052084720499999015
ytf2__yfeC_glc__1,0.6576088384354908,0.07346554149999918
ytf2__yfeC_glc__2,0.7746973600105415,-0.3376389005000009
ytf2__yciT_glc__1,0.0892548753479045,0.2261900514999997
ytf2__yciT_glc__2,-0.0564124801167786,0.16175333749999954
ytf2__ydiZ_glc__1,-0.2819116239118538,0.35110720749999924
ytf2__ydiZ_glc__2,-0.3730852569645209,0.323709384499999
ytf2__ynfL_glc__1,-0.7275535330920816,0.32348149849999963
ytf2__ynfL_glc__2,-0.8512555879653471,0.4416078354999993
ytf3__wt_glc2__1,-0.3432781979487291,-0.10814833450000094
ytf3__wt_glc2__2,-0.7223283331035101,0.20894126949999947
ytf3__wt_pH7_lactate__1,0.0047660795522732,-0.1280562415000004
ytf3__wt_pH7_lactate__2,-0.5260639353826501,-0.10838280250000044
ytf3__wt_pH55_lactate__1,0.3018303023570652,-0.22487082450000084
ytf3__wt_pH55_lactate__2,0.3218921723888607,0.05968926749999959
ytf3__wt_pH55_HCl__1,0.1527759764985272,0.1574845094999997
ytf3__wt_pH55_HCl__2,0.1350870221017243,0.10786806749999922
ytf3__dyieP_pH7__1,0.5335313971098381,0.0039023044999995093
ytf3__dyieP_pH7__2,0.0783859677068698,0.030500611499999938
ytf3__dyieP_pH55__1,0.7184436569797781,-0.5649203315000006
ytf3__dyieP_pH55__2,0.1655947293541223,0.09668549549999916
minicoli__aldA_f1c2__1,0.4499690703139069,0.7764040410748398
minicoli__aldA_minE__1,1.4511841636689276,0.6929686591523003
minicoli__mg1655_glc__1,0.9759276700450912,-0.4543496221402181
minicoli__mg1655_glc__2,0.327544682770637,-0.6628507982662946
minicoli__minE_cyt__1,2.764963009190481,0.7181487563856432
minicoli__minE_cyt__2,2.110545548753007,0.5969648409561179
minicoli__minE_fruc__1,0.0508941711732843,0.3360801215563001
minicoli__minE_fruc__2,0.7698468140802711,0.3552557858495051
minicoli__minE_glc__1,1.3892756164357138,-0.09034839637229376
minicoli__minE_glc__2,1.3325723398331208,0.10787813168582794
minicoli__minE_glyc__1,3.512620368393277,0.5535902859879781
minicoli__minE_glyc__2,4.125754429389303,0.5791060794037408
minicoli__minE_Fe_starve__1,1.6196048235287708,0.98605707480748
minicoli__minE_Fe_starve__2,1.7905436344715462,0.7394130558185791
