k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.02295649217441678,,,
11,Chromium,False,-0.013337238188833,,,
12,Zinc - Intermediate,False,-0.00886273404852633,,,
3,Cadmium,False,-0.00738767108414322,,,
13,UC-6,False,-0.0070856871875002985,,,
2,UC-3,False,-0.00610077959485352,,,
1,UC-2,False,-0.006057830271311104,,,
8,Zinc - Fast,False,-0.003636929737403989,,,
6,Iron,False,-0.0023359770211391147,,,
10,Copper,False,-0.0014027213002555073,,,
9,UC-5,False,-0.0010571071768673249,,,
5,Lead,False,0.0004722411709371954,,,
14,UC-7,False,0.0003101328649790957,,,
4,UC-4,False,-0.00022584573525819,,,
0,UC-1,False,-8.808952363324351e-05,,,
