,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.04327369549999946,0.3232198333842652,2.0,0.0,0.2718246314999994,1.0,-0.1852772405000005
1,RichMedia__BHIN_Growth_Mid,-0.4343381145000005,0.3096551550991763,2.0,2.0,-0.2153788545000008,3.0,-0.6532973745000001
2,RichMedia__BHIN_Growth_Stat,-1.4058038285000005,0.32005454624581575,2.0,4.0,-1.1794910885000007,5.0,-1.6321165685000003
3,RichMedia__LBv2_Growth_Late,1.0124551844999998,0.40990798237520054,2.0,6.0,0.7226064704999997,7.0,1.3023038985
4,RichMedia__LBv2_Growth_Mid,-3.95516952522712e-16,0.1506487044591031,2.0,8.0,0.1065247204999995,9.0,-0.1065247205000003
5,RichMedia__LBv2_Growth_Stat,-2.095170899,0.7455918194071337,2.0,10.0,-1.5679578675000003,11.0,-2.6223839305000003
6,RichMedia__MHB_Rich_Mid,-0.09995989800000066,0.0251067334840287,2.0,12.0,-0.0822067565000006,13.0,-0.1177130395000007
7,RichMedia__NBO_Rich_Mid,0.2742937394999996,0.2620835408890091,2.0,14.0,0.4596147884999997,15.0,0.0889726904999994
8,Carbon__M9Na_Arabinose_Mid,0.09402374800000016,0.4700996749631003,2.0,16.0,-0.2383869199999999,17.0,0.4264344160000002
9,Carbon__M9Na_Galactose_Mid,0.06919261599999961,0.1412330409735572,2.0,18.0,0.1690594569999994,19.0,-0.0306742250000002
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.6175264400000002,0.1940940373527437,2.0,20.0,-0.7547716500000003,21.0,-0.4802812300000001
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.5423336030000003,0.16677853350820557,2.0,22.0,-0.4244033710000003,23.0,-0.6602638350000003
12,Carbon__M9Na_GlcNAcGrowth_Stat,-1.9277874390000003,0.07445163502980329,2.0,24.0,-1.8751421830000004,25.0,-1.980432695
13,Carbon__M9Na_GlcNAc_Mid,-0.4943171030000002,0.19743324447509292,2.0,26.0,-0.3547107170000005,27.0,-0.6339234889999998
14,Carbon__M9Na_Gluconate_Mid,-1.7996840025000003,0.3096544713269194,2.0,28.0,-1.5807252260000002,29.0,-2.0186427790000003
15,Carbon__M9Na_Glucosamine_Mid,-2.2794983980000003,0.20380607969587664,2.0,30.0,-2.135385737,31.0,-2.4236110590000006
