,PSPTO_RS23975
SRX1828913,0.0418984192
SRX1828914,1.092880679
SRX1828915,0.16668500560000002
SRX1828916,1.0504438033
SRX1828917,-0.2085834248
SRX1828918,0.9929963298000001
SRX3983989,0.4331700462
SRX3983990,-0.0647538074
SRX3983993,0.2838921917
SRX3983994,0.24897225280000002
SRX3983995,0.1746290771
SRX3983996,0.7596519984
SRX3983997,0.2561021845
SRX3983998,-0.0487675461
SRX3983999,0.5250159963000001
SRX3984000,0.2702739773
SRX3984001,0.33522570560000003
SRX3984002,0.46811983960000003
SRX3984003,-0.4131135527
SRX3984004,0.27322403300000003
SRX3984005,0.5528687491000001
SRX3984006,0.1040174022
SRX3984007,0.3224062422
SRX3984008,0.36635113900000005
SRX3984009,-0.17835875810000001
SRX3984010,0.8512905849
SRX3984011,-0.21528450670000002
SRX3984012,-0.1421048724
SRX3984013,-0.31117844100000003
SRX3984014,0.0310028913
SRX3984015,-0.08124451840000001
SRX3984016,-0.3004133308
SRX3984017,0.8182175293
SRX3984019,0.0969622238
SRX3984020,0.7438258146000001
SRX3984021,0.6700394331
SRX3984022,0.7767057620000001
SRX3984023,-0.0699101548
SRX3984024,0.14562152890000002
SRX3984025,0.3134716758
SRX3984026,0.43965933560000003
SRX3984027,0.247548446
SRX3984028,0.016763626
SRX3984029,0.457730187
SRX3984031,0.8838558414000001
SRX3984032,0.9687685631
SRX3984034,0.0221312892
SRX3984035,0.1768903319
SRX3984036,0.7253293617000001
SRX3984037,1.3521954911
SRX3984038,0.3530924177
SRX3984039,0.6399497109
SRX3984040,0.2861967265
SRX3984041,0.5868566977
SRX3984042,0.921209142
SRX3984043,0.6459296813000001
SRX3984045,-0.39796713580000004
SRX3984046,-0.0917932274
SRX3984047,0.0312525046
SRX3984048,0.0478089577
SRX3984049,0.0290356181
SRX3984050,0.42203358950000003
SRX3984051,-0.0273550607
SRX3984052,-0.042057785300000004
SRX3984056,0.7442377372000001
SRX3984057,0.1845876458
SRX3984058,0.4927656275
SRX3984059,-0.1181912252
SRX3984061,-0.3453480149
SRX3984062,0.0708473636
SRX3984063,0.40398885830000003
SRX3984064,0.37060587380000004
SRX3984065,0.2553825225
SRX3984066,0.3611329795
SRX3984067,0.22777897530000002
SRX3984068,0.1243459325
SRX3984069,0.24389141790000002
SRX3984070,-0.0917959089
SRX3984071,0.22869820130000001
SRX3984073,0.3451807304
SRX3984074,0.44762682060000003
SRX3984077,-0.5923468793000001
SRX3984078,-0.0491089601
SRX3984079,1.0445593269
SRX3984080,0.13957209310000002
SRX3984082,0.1334488317
SRX3984084,0.7505148004000001
SRX6997963,0.1314999068
SRX6997964,-0.1714079067
SRX6997965,-0.0533091283
SRX6997967,-0.165838447
SRX6997968,-0.8788938914000001
SRX6997969,-0.5418797296
SRX6997971,0.0343385402
SRX6997972,-1.0774388792
SRX6997973,0.3865716527
SRX3159100,0.44651569150000003
SRX3159101,-0.14739355040000002
SRX3159102,0.0059630257
SRX3159103,-0.3050851667
SRX3159000,0.1518361128
SRX3159001,-0.14542614140000001
SRX3159002,-0.0224505849
SRX3159003,-0.1430687353
SRX3159004,-0.8419350004
SRX3159005,0.1368805898
SRX3159006,-0.1562584136
SRX3159007,-1.0232766063
SRX3159008,-0.1708398206
SRX3159009,-0.37246895560000004
SRX3159010,-0.6401037665
SRX3159012,-0.9958943081
SRX3159013,-0.595217035
SRX3159014,-0.1105460827
SRX3159015,-0.4981059968
SRX3159016,-4.2944134491
SRX3159017,-1.3818289364
SRX3159018,-1.4579882943
SRX3159019,-1.7233231427
SRX3159020,-0.7818153259
SRX3159021,-0.5770827295000001
SRX3159022,-0.8073397593
SRX3159023,-1.6003513389
SRX3159024,-1.5904661467999999
SRX3159025,-3.4297072142
SRX3159026,0.1625348438
SRX3159027,-1.0880730457
SRX3159028,-0.2427750918
SRX3159029,-1.1160193221
SRX3159030,-0.6078548197
SRX3159034,-0.9013723932000001
SRX3159036,0.4742346095
SRX3159037,-0.0463367128
SRX3159041,0.1162466104
SRX3159042,0.5651818536000001
SRX3159043,0.22591586190000001
SRX3159045,0.4240262481
SRX3159047,-0.4774881153
SRX3159048,0.6516743968
SRX3159049,0.1184798898
SRX3159050,0.0672499741
SRX3159051,0.12272687560000001
SRX3159052,-0.3923365137
SRX3159053,0.26721756890000004
SRX3159054,-0.6041801153
SRX3159055,-0.2043169557
SRX3159056,0.1468648363
SRX3159057,0.0171591242
SRX3159058,-1.1789918518
SRX3159060,-1.020771588
SRX3159061,0.5137844355
SRX3159062,-0.45468222140000003
SRX3159063,0.8160523372
SRX3159066,-0.3418063972
SRX3159069,-0.38514462180000003
SRX3159070,0.7860364332
SRX3159071,0.40849126220000004
SRX3159073,-0.6122706269
SRX3159074,-0.1184739845
