,new_3059402_3059490_c
M9exp_1,14.7367
M9exp_2,14.2142
M9exp_3,13.9945
M9tran_1,14.0303
M9tran_2,13.9903
M9tran_3,14.3817
M9stat_1,12.8487
M9stat_2,12.4588
M9stat_3,12.8161
MG-0.1_1,13.982
MG-0.1_2,12.5401
MG-0.1_3,14.7402
MG-0.2_2,13.5501
MG-0.2_3,13.9316
MG+5_1,14.4756
MG+5_2,13.6577
MG+5_3,13.4051
MG+10_1,14.4429
MG+10_2,14.1532
MG+10_3,12.6558
MG+15_1,13.5004
MG+15_2,14.635
MG+15_3,14.5197
MG+25_1,13.7715
MG+25_2,13.8857
MG+25_3,13.9702
MG+45_1,14.6617
MG+45_2,13.3565
MG+45_3,14.4025
MG+60_2,13.7697
MG+60_3,13.465
MG+90_2,13.2826
MG+90_3,13.887
MG+120_1,12.6752
MG+120_2,14.1372
MG+120_3,13.6284
MG+150_1,14.3797
MG+150_3,14.3606
GM-0.1_1,13.7733
GM-0.1_2,13.8782
GM-0.1_3,13.7853
GM-0.2_1,13.8175
GM-0.2_2,14.4058
GM-0.2_3,13.9263
GM+5_1,13.606
GM+5_2,13.7754
GM+5_3,13.9513
GM+10_2,13.9296
GM+10_3,12.8002
GM+15_1,13.8001
GM+15_2,13.509
GM+15_3,13.6724
GM+25_1,14.1775
GM+25_2,13.9415
GM+25_3,12.538
GM+45_1,14.0512
GM+45_2,11.9067
GM+45_3,12.5145
GM+60_1,13.9776
GM+60_2,12.5616
GM+60_3,11.9589
GM+90_1,14.1752
GM+90_2,13.9704
GM+90_3,13.5049
GM+120_1,13.1907
GM+120_3,13.1203
GM+150_1,13.7494
GM+150_2,13.0145
GM+150_3,13.9364
BT_1,14.0768
BT_2,13.1399
B36_1,13.2567
B36_2,13.0747
B60_1,13.2525
B60_2,13.04
S0_1,13.739
S0_2,14.0936
S0_3,14.3756
S1_1,13.2713
S1_2,13.0683
S1_3,13.9023
S2_1,13.792
S2_2,13.8812
S2_3,13.8159
S3_1,13.3459
S3_2,13.963
S4_1,13.8337
S4_2,13.7009
S4_3,14.0315
S5_1,12.9574
S5_2,13.784
S5_3,13.8618
S6_1,12.8077
S6_2,10.0755
S6_3,13.3946
S6/t_1,12.7368
S6/t_2,9.1473
S6_4,11.8856
S6_5,12.7696
S6_6,13.0849
S7_4,11.9193
S7_5,10.8241
S7_6,10.8969
S8_4,10.9583
S8_5,10.0921
G135_1,12.267
G135_3,9.9258
G150_1,12.375
G150_2,12.7973
G150_3,12.7071
G180_1,12.11
G180_2,12.5155
G180_3,10.6715
T-5.40H_1,14.7403
T-4.40H_1,14.4986
T-3.40H_1,14.5125
T-2.40H_1,14.3435
T-1.40H_1,13.945
T-1.10H_1,13.8167
T-0.40H_1,13.8936
T0.0H_1,14.1076
T0.30H_1,14.9554
T1.0H_1,14.3541
T1.30H_1,14.3474
T2.0H_1,13.6217
T2.30H_1,14.6891
T3.0H_1,14.3265
T3.30H_1,14.5388
T4.0H_1,14.1064
T5.0H_1,13.6879
LBexp_1,13.1954
LBexp_2,13.4801
LBexp_3,13.1791
LBtran_1,13.9339
LBtran_2,13.5706
LBtran_3,13.901
LBstat_1,14.3127
LBstat_2,14.2448
LBstat_3,14.2624
LBGexp_1,12.2646
LBGexp_2,12.9781
LBGexp_3,12.9973
LBGtran_2,13.6947
LBGtran_3,13.8658
LBGstat_1,14.1582
LBGstat_2,14.1015
LBGstat_3,13.3599
Mt0_1,13.0382
Mt0_3,12.9576
M0t45_1,13.2174
M0t45_2,13.0843
M0t45_3,13.5128
M0t90_1,13.6549
M0t90_2,14.4181
M0t90_3,14.2868
M40t45_1,13.2431
M40t45_2,13.8023
M40t45_3,13.7028
M40t90_1,14.591
M40t90_2,15.1789
M40t90_3,15.2611
dia0_1,13.3403
dia0_2,13.2372
dia0_3,13.8205
dia5_1,13.7592
dia5_2,13.205
dia5_3,13.2546
dia15_1,13.5192
dia15_2,13.4765
dia15_3,12.6041
C30_1,11.6196
C30_2,12.6567
C90_1,13.1991
C90_2,13.9447
SMM_1,14.0803
SMM_2,14.3161
SMM_3,14.2877
Salt_1,13.9288
Salt_2,14.0856
Salt_3,14.087
M+G_1,12.4291
M+G_2,13.734000000000002
M+G_3,13.3735
Glu_1,14.3017
Glu_2,14.3099
Glu_3,14.5805
Fru_1,14.4203
Fru_2,14.2655
Fru_3,13.8663
Mal_1,13.8663
Mal_2,13.255999999999998
Mal_3,13.4995
G+S_2,13.8796
G+S_3,13.9275
Pyr_1,13.2016
Pyr_2,13.7517
Pyr_3,13.2907
Gly_1,14.0634
Gly_2,15.0884
Gly_3,12.7811
Glucon_1,13.1699
Glucon_2,13.4648
Glucon_3,12.2987
BI_1,13.6281
BI_2,13.7946
BC_2,14.5155
BC/t_1,13.8199
BC/t_2,14.1554
BC_1,13.5766
Sw_1,14.6243
Sw_2,15.029000000000002
BMM_1,14.0873
BMM_2,13.692
BMM_3,13.1829
Heat_1,13.5477
Heat_2,13.2501
Heat_3,12.5469
Cold_1,14.2758
Cold_2,13.0961
Cold_3,12.1359
Etha_1,14.0533
Etha_2,12.4982
Etha_3,13.6881
SMMPr_1,13.8748
SMMPr_2,14.3826
SMMPr_3,13.9097
HiTm_1,14.4013
HiTm_2,14.401
HiTm_3,14.4091
LoTm_1,13.6687
LoTm_2,13.4232
LoTm_3,13.5127
HiOs_1,15.3481
HiOs_2,15.0105
HiOs_3,15.0888
Oxctl_1,11.6918
Oxctl_2,11.9963
Oxctl_3,12.5867
Diami_1,12.033
Diami_2,12.3042
Diami_3,12.1746
Paraq_1,12.1898
Paraq_2,12.8341
Paraq_3,10.6178
H2O2_1,11.2937
H2O2_2,11.9561
H2O2_3,11.3973
HPh_1,13.5971
HPh_2,13.1267
HPh_3,13.3579
LPh_1,13.5071
LPh_2,14.1778
LPh_3,13.4166
LPhT_1,13.1718
LPhT_2,13.1922
LPhT_3,13.2671
aero_1,13.3972
aero_2,12.9632
aero_3,13.8962
nit_1,13.0421
nit_2,13.455
nit_3,13.0532
ferm_1,13.0924
ferm_2,13.416
ferm_3,13.409
