,BSU36860
M9exp_1,15.6336
M9exp_2,15.0632
M9exp_3,15.2928
M9tran_1,15.2135
M9tran_2,15.1941
M9tran_3,15.1737
M9stat_1,13.9221
M9stat_2,13.4219
M9stat_3,13.4107
MG-0.1_1,15.2259
MG-0.1_2,14.5841
MG-0.1_3,16.4129
MG-0.2_2,15.5342
MG-0.2_3,15.4145
MG+5_1,15.6585
MG+5_2,15.1697
MG+5_3,15.3381
MG+10_1,15.5754
MG+10_2,15.486
MG+10_3,13.901
MG+15_1,14.806
MG+15_2,15.8875
MG+15_3,15.7451
MG+25_1,15.2183
MG+25_2,14.9928
MG+25_3,15.769
MG+45_1,15.5714
MG+45_2,14.541
MG+45_3,16.1732
MG+60_2,15.0102
MG+60_3,15.3387
MG+90_2,14.5658
MG+90_3,15.46
MG+120_1,13.7148
MG+120_2,14.6737
MG+120_3,14.3056
MG+150_1,15.0127
MG+150_3,15.1426
GM-0.1_1,14.8206
GM-0.1_2,15.4766
GM-0.1_3,15.0367
GM-0.2_1,14.5602
GM-0.2_2,15.2549
GM-0.2_3,15.0161
GM+5_1,14.762
GM+5_2,15.2215
GM+5_3,15.4639
GM+10_2,15.3828
GM+10_3,14.6538
GM+15_1,15.1929
GM+15_2,15.2514
GM+15_3,15.3249
GM+25_1,15.5341
GM+25_2,15.6714
GM+25_3,15.024
GM+45_1,15.3637
GM+45_2,14.2068
GM+45_3,14.1052
GM+60_1,15.2449
GM+60_2,14.0199
GM+60_3,14.3357
GM+90_1,15.3262
GM+90_2,15.4358
GM+90_3,15.0733
GM+120_1,14.1322
GM+120_3,15.0363
GM+150_1,15.01
GM+150_2,15.1461
GM+150_3,15.1385
BT_1,14.7536
BT_2,13.7882
B36_1,15.1163
B36_2,14.9371
B60_1,15.0684
B60_2,14.9907
S0_1,15.662
S0_2,15.7385
S0_3,15.5486
S1_1,14.828
S1_2,14.7119
S1_3,15.109000000000002
S2_1,15.8101
S2_2,15.874
S2_3,15.2331
S3_1,15.3589
S3_2,14.9638
S4_1,15.1739
S4_2,15.0644
S4_3,14.3781
S5_1,14.7504
S5_2,14.6398
S5_3,15.2582
S6_1,14.0015
S6_2,8.0395
S6_3,14.4076
S6/t_1,13.9588
S6/t_2,8.0029
S6_4,13.6841
S6_5,14.4383
S6_6,14.2882
S7_4,14.2261
S7_5,13.6999
S7_6,13.929
S8_4,13.6536
S8_5,10.5706
G135_1,16.0922
G135_3,14.3978
G150_1,15.9873
G150_2,16.1865
G150_3,15.979
G180_1,15.6938
G180_2,15.8401
G180_3,15.0748
T-5.40H_1,15.2378
T-4.40H_1,15.2057
T-3.40H_1,15.1756
T-2.40H_1,14.9365
T-1.40H_1,14.7509
T-1.10H_1,14.5236
T-0.40H_1,14.4259
T0.0H_1,14.6157
T0.30H_1,14.7209
T1.0H_1,14.5348
T1.30H_1,14.4568
T2.0H_1,14.2473
T2.30H_1,14.8144
T3.0H_1,14.2183
T3.30H_1,14.3704
T4.0H_1,14.1894
T5.0H_1,13.441
LBexp_1,15.9498
LBexp_2,15.7587
