,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0012934733422143678,,1.0,0.0,-0.0012934733422143678
1,Cr__2,0.001114039181207342,,1.0,1.0,0.001114039181207342
2,Cr__3,0.004111719196255778,,1.0,2.0,0.004111719196255778
3,Cr__4,0.003959536106616435,,1.0,3.0,0.003959536106616435
4,Cr__5,0.0032577777384746797,,1.0,4.0,0.0032577777384746797
5,Cr__6,0.0036028635014162353,,1.0,5.0,0.0036028635014162353
6,Fe__1,-0.009972906732610016,,1.0,6.0,-0.009972906732610016
7,Fe__2,-0.01901424036115086,,1.0,7.0,-0.01901424036115086
8,Fe__3,-0.01869146552865264,,1.0,8.0,-0.01869146552865264
9,Fe__4,-0.016523081683475015,,1.0,9.0,-0.016523081683475015
10,Fe__5,-0.006559360572334382,,1.0,10.0,-0.006559360572334382
11,Fe__6,0.005235001186120643,,1.0,11.0,0.005235001186120643
12,Cd__1,-0.0017479684203026648,,1.0,12.0,-0.0017479684203026648
13,Cd__2,-0.002234020173860044,,1.0,13.0,-0.002234020173860044
14,Cd__3,0.0005313739323163665,,1.0,14.0,0.0005313739323163665
15,Cd__4,0.001894170102512207,,1.0,15.0,0.001894170102512207
16,Cd__5,-0.0010575526741616373,,1.0,16.0,-0.0010575526741616373
17,Cd__6,-0.00034366656276408486,,1.0,17.0,-0.00034366656276408486
18,Zn__1,-0.004654488416677658,,1.0,18.0,-0.004654488416677658
19,Zn__2,0.0013728399533640585,,1.0,19.0,0.0013728399533640585
20,Zn__3,0.0163781290670154,,1.0,20.0,0.0163781290670154
21,Zn__4,0.03653358898022668,,1.0,21.0,0.03653358898022668
22,Zn__5,0.05526298844678466,,1.0,22.0,0.05526298844678466
23,Zn__6,0.06628035347344084,,1.0,23.0,0.06628035347344084
24,Cu__1,0.002506980652054055,,1.0,24.0,0.002506980652054055
25,Cu__2,0.006679258578044247,,1.0,25.0,0.006679258578044247
26,Cu__3,0.009877365431773288,,1.0,26.0,0.009877365431773288
27,Cu__4,0.012822586774439251,,1.0,27.0,0.012822586774439251
28,Cu__5,0.01832664948191388,,1.0,28.0,0.01832664948191388
29,Cu__6,0.02109785955675044,,1.0,29.0,0.02109785955675044
30,Pb__1,3.1800173989233964e-05,,1.0,30.0,3.1800173989233964e-05
31,Pb__2,-0.0025807499078391643,,1.0,31.0,-0.0025807499078391643
32,Pb__3,-0.002322138351535669,,1.0,32.0,-0.002322138351535669
33,Pb__4,-0.004553455105300689,,1.0,33.0,-0.004553455105300689
34,Pb__5,-0.0011977899504293467,,1.0,34.0,-0.0011977899504293467
35,Pb__6,0.00035296925598769563,,1.0,35.0,0.00035296925598769563
