,-0.09869239758995396,-0.04934619879497698,0.0,0.04934619879497698,0.09869239758995396,0.14803859638493094,0.19738479517990792,0.2467309939748849,0.2960771927698619,0.34542339156483887,0.39476959035981585,0.4441157891547928,0.4934619879497698,0.5428081867447468,0.5921543855397238,0.6415005843347007,0.6908467831296777,0.7401929819246548,0.7895391807196317,0.8388853795146086
thresh,-0.07401929819246547,0.07401929819246547,2,,,,,,,,,,,,,,,,,
unreg,2,25,3822,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rbsR,0,0,5,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0
unreg_genes,['mglC' 'yaiB'],[],[],[],['STM3549' 'STM3548'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
rbsR_genes,[],[],['add' 'purH' 'purD' 'rbsR' 'rbsK'],[],[],[],['rbsB'],[],[],['rbsC'],[],[],['rbsA' 'rbsD'],[],[],[],[],[],[],[]
