,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,3.5560832590666664,1.0560716385036053,3.0,0.0,4.6143007841,1.0,3.5517783246,2.0,2.5021706685,,,,,,,,,,
1,LB__LBtran,5.870604262833333,0.5940569511067977,3.0,3.0,6.2104554259,4.0,6.2167015019,5.0,5.1846558607,,,,,,,,,,
2,LB__LBstat,-6.555877504833333,1.4122983582156252,3.0,6.0,-7.7433610692,7.0,-6.9301226755,8.0,-4.9941487698,,,,,,,,,,
3,LB__LBGexp,4.8827169609,1.380371456170261,3.0,9.0,4.7647866623,10.0,3.5650940489,11.0,6.3182701715,,,,,,,,,,
4,LB__LBGtran,3.0791189567500004,0.9170982698848107,2.0,12.0,3.7276053624000003,13.0,2.4306325511,,,,,,,,,,,,
5,LB__LBGstat,10.597101256133334,2.1904353000992893,3.0,14.0,11.7248857653,15.0,11.9938424144,16.0,8.0725755887,,,,,,,,,,
6,Life Cycle__S0,-2.2476208087333336,0.9781487182524339,3.0,17.0,-3.3412428456,18.0,-1.9452848307,19.0,-1.4563347499,,,,,,,,,,
7,Life Cycle__S1,-0.9148031661333333,0.5410483588924128,3.0,20.0,-1.1073677464,21.0,-0.3038146603,22.0,-1.3332270917,,,,,,,,,,
8,Life Cycle__S2,-3.825026772333333,0.8328774852525411,3.0,23.0,-4.1139609566,24.0,-4.4749605131,25.0,-2.8861588473,,,,,,,,,,
9,Life Cycle__S3,-6.0262018667,1.0058831442776888,2.0,26.0,-5.3149350743,27.0,-6.7374686591,,,,,,,,,,,,
10,Life Cycle__S4,-0.1732897351666666,1.8158299428261742,3.0,28.0,-2.1257569329,29.0,0.1410207091,30.0,1.4648670183,,,,,,,,,,
11,Life Cycle__S5,-2.770840477766667,0.35281959885817316,3.0,31.0,-2.8621906257000003,32.0,-2.3813296404,33.0,-3.0690011672,,,,,,,,,,
12,Life Cycle__S6,3.4691822292375,2.1800259666029453,8.0,34.0,2.0717968386,35.0,6.623944753,36.0,0.5519150243000001,37.0,3.9205296342000002,38.0,6.5015707288,39.0,3.7018136865,40.0,2.4468069217,41.0,1.9350802468000001
13,Life Cycle__S7,5.626640183233334,0.4840792368914393,3.0,42.0,5.0774346201,43.0,5.9913131855,44.0,5.8111727441,,,,,,,,,,
14,Life Cycle__S8,7.49076058685,3.0110651668157224,2.0,45.0,5.3616159888,46.0,9.6199051849,,,,,,,,,,,,
15,Life Cycle__G135,2.6593708324,1.2041747916364052,2.0,47.0,3.5108509933,48.0,1.8078906715,,,,,,,,,,,,
16,Life Cycle__G150,5.780329391333333,1.804994699061567,3.0,49.0,3.8406744055,50.0,7.4106943666,51.0,6.0896194019,,,,,,,,,,
17,Life Cycle__G180,5.114508160100001,0.7756692578062984,3.0,52.0,5.3342993832,53.0,5.7565644494,54.0,4.2526606477,,,,,,,,,,
18,Stress Time Course__C30,6.93555690445,0.7159580726979903,2.0,55.0,7.4418157127,56.0,6.4292980962,,,,,,,,,,,,
19,Stress Time Course__C90,-3.9215098199,1.8262328622179067,2.0,57.0,-2.630168179,58.0,-5.2128514608,,,,,,,,,,,,
20,Biofilm__BI,-8.31714544035,0.14523661317130895,2.0,59.0,-8.4198432344,60.0,-8.2144476463,,,,,,,,,,,,
21,Biofilm__BC,-7.973461566974999,1.577724507498062,4.0,61.0,-9.8320711187,62.0,-7.9906042453,63.0,-5.9740541728,64.0,-8.0971167311,,,,,,,,
22,Biofilm__Sw,-8.77350668385,0.3964818753110453,2.0,65.0,-8.4931516612,66.0,-9.0538617065,,,,,,,,,,,,
23,Life Cycle__BT,3.4258185592999997,0.30900508199532595,2.0,67.0,3.6443181482,68.0,3.2073189704,,,,,,,,,,,,
