,-0.3229417533542955,-0.27988285290705606,-0.23682395245981663,-0.1937650520125772,-0.1507061515653378,-0.10764725111809836,-0.06458835067085894,-0.021529450223619517,0.021529450223619906,0.06458835067085933,0.10764725111809875,0.15070615156533818,0.1937650520125776,0.23682395245981708,0.27988285290705645,0.3229417533542958,0.3660006538015353,0.40905955424877477,0.45211845469601414,0.4951773551432535
thresh,-0.08611780089447879,0.08611780089447879,2,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,0,0,2,2223,2016,6,2,1,0,0,0,0,0,0,0,0
YieP,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0
unreg_genes,['yieP'],[],[],[],[],[],[],[],[],[],['cfa' 'dauA'],['cdd'],[],[],[],[],[],[],[],[]
YieP_genes,[],[],[],[],[],[],[],[],[],[],[],[],['adiY' 'ykgG'],['ykgF'],[],['yohK' 'ykgE'],['yohJ'],[],[],[]
