k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.018036488331854342,,,
11,Chromium,False,-0.007474107220768928,,,
7,Zinc - Steady,False,0.003486494645476341,,,
8,Zinc - Fast,False,-0.0031719596730545164,,,
10,Copper,False,-0.002841704052407295,,,
3,Cadmium,False,0.002301449254155159,,,
12,Zinc - Intermediate,False,-0.0018241032628421052,,,
1,UC-2,False,-0.0017449942673556506,,,
14,UC-7,False,0.0016170147352386267,,,
0,UC-1,False,0.0006197275844169782,,,
4,UC-4,False,0.0005858600331703201,,,
13,UC-6,False,-0.0003211826310143806,,,
2,UC-3,False,-0.00015133565073483624,,,
9,UC-5,False,-0.00014506874122819586,,,
6,Iron,False,-0.00013470287478412502,,,
