k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.01711998289451003,,,
11,Chromium,False,-0.00930290637537837,,,
1,UC-2,False,0.00711125030182302,,,
10,Copper,False,0.006667086831294,,,
13,UC-6,False,-0.005582318026572466,,,
9,UC-5,False,-0.003440489063981965,,,
7,Zinc - Steady,False,-0.0030050170095637443,,,
12,Zinc - Intermediate,False,0.002891084518709994,,,
8,Zinc - Fast,False,0.002883489551022649,,,
4,UC-4,False,0.0021327210310846567,,,
0,UC-1,False,-0.0019549645483493807,,,
14,UC-7,False,-0.0019283961039036515,,,
3,Cadmium,False,-0.0017693022522144019,,,
2,UC-3,False,-0.0006131792662199588,,,
5,Lead,False,-0.0003307143531856127,,,
