,SACI_RS00850
SRX5495523,0.14752795324600765
SRX5495524,0.09813704161744496
SRX5495525,0.4490594770194116
SRX5495526,0.5456009929171808
SRX6762909,0.010489808848086035
SRX6762910,-0.010489808848086035
SRX6762911,-0.1717030000722053
SRX6762912,-0.026168053056721874
SRX3467357,0.11769831763240735
SRX3467358,-0.11769831763240735
SRX3467359,-0.20216316266747025
SRX3467360,0.05503825540176699
SRX3565164,0.008020691027736504
SRX3565165,0.468600802927738
SRX3565166,0.9434084115391306
SRX3565167,0.5233049907680805
SRX3565168,0.27037127687046425
SRX3565169,0.5983993145998303
SRX3565170,0.3976331408950893
SRX3565171,-0.07600038194419323
SRX3565172,0.5400432245073912
SRX3565173,0.7483870220941107
SRX3565174,0.2943242835730437
SRX3565176,0.19418790074833314
SRX3565177,0.2455498931792501
SRX3565178,0.5743110234255608
SRX3565179,0.07201597517240188
SRX3565180,0.04116347201068393
SRX3565181,0.4054678264274081
SRX3565182,-0.3247595972234309
SRX3565183,0.2382228424934336
SRX3565184,0.3235290873237906
SRX3565185,0.3381103599735198
SRX3565186,0.33403152812724546
SRX3565187,0.5228816404242229
SRX3565188,0.7574935156385463
SRX3565191,0.8693306020828775
SRX3565192,0.5288925981933571
SRX3565193,0.5401341623681342
SRX3565194,0.9383415600724848
SRX3565195,0.4299670134065536
SRX3565197,0.5933037880316654
SRX3565198,0.5372661016129587
SRX3565199,-0.2139314491565365
SRX3565200,0.07168051413191279
SRX3565201,0.611203430645876
SRX3565202,0.8312650267155028
SRX3565203,-0.042027968597314384
SRX3565204,0.5969504232055796
SRX3565205,0.4674657917874745
SRX3565206,-0.04918416303842221
SRX3565208,0.9161029095978046
SRX3565209,1.0796509472498492
SRX3565210,0.4690672972591612
SRX3565211,0.3751453013298676
SRX4001511,-0.1162052949878305
SRX4001513,0.1162052949878314
SRX4001514,-1.0463101501226983
SRX4001515,-0.7119186761577678
SRX4001516,-0.8674227101483707
SRX4001517,-0.7674966974157487
SRX4001518,-0.5264326585163079
SRX4001519,-0.39482646265946203
SRX4001520,-0.24426544418532006
SRX4001521,-0.341883218583356
SRX4001522,-0.22621606584250745
SRX4001523,0.1448021747460313
SRX4001524,-0.14873099844466608
SRX4001525,-0.3704085910329216
SRX4001526,-0.3343013415188896
SRX4001528,-0.5656837119116407
SRX3823521,0.09558318464750483
SRX3823522,-0.12278913461803408
SRX3823523,0.027205949970528387
SRX3823524,-0.4920857616975578
SRX3823525,-0.6681156620304547
SRX3823526,-0.4169708433218702
SRX3823527,-0.7311192511702621
SRX3823528,-0.1537786081700716
SRX3823529,-0.22303722442554985
SRX3823530,0.06992661261203725
SRX3823531,0.15058630869761647
SRX3823532,0.31601378198690266
SRX3823533,-0.017221939347962234
SRX3823534,-0.3395967406040432
SRX3823536,0.0403975248827626
SRX3823537,0.023972701022625387
SRX3823538,-0.025859366838351328
SRX3823539,-0.1701766294838638
SRX5653264,0.018983384721199315
SRX5653265,0.06829531700289859
SRX5653266,0.13319404707503324
SRX5653267,-0.06110802071363164
SRX5653268,0.08078994944883
SRX5653269,-0.01968192873519925
