,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,9.44529704905,0.007217896342947589,2.0,0.0,9.4401932256,1.0,9.4504008725,,,,,,,,
1,Fur__wt_dpd,5.049202295500001,0.7893795233633083,2.0,2.0,5.6073779094,3.0,4.4910266816,,,,,,,,
2,Fur__wt_fe,9.71277721215,0.11142366520342348,2.0,4.0,9.6339887829,5.0,9.7915656414,,,,,,,,
3,Fur__delfur_dpd,7.19011727565,0.38153774709568944,2.0,6.0,6.9203293474,7.0,7.4599052039,,,,,,,,
4,Fur__delfur_fe2,9.09577237505,0.021056036296267202,2.0,8.0,9.1106612411,9.0,9.080883509,,,,,,,,
5,Acid__wt_ph5,9.1421470728,0.06218540533045696,2.0,10.0,9.1861187946,11.0,9.098175351,,,,,,,,
6,Acid__delgadx_ph5,9.35963282935,0.2834518030129357,2.0,12.0,9.5600635214,13.0,9.1592021373,,,,,,,,
7,Acid__delgadw_ph5,9.44666806965,0.09827956964772186,2.0,14.0,9.3771739195,15.0,9.5161622198,,,,,,,,
8,Acid__delgade_ph5,9.522014564300001,0.028119658203014097,2.0,16.0,9.5418981653,17.0,9.5021309633,,,,,,,,
9,Oxidative__wt_pq,6.1507237799,0.014123362080111937,2.0,18.0,6.1407370548,19.0,6.160710505,,,,,,,,
10,Oxidative__deloxyr_pq,7.1596557947,0.039000968076877356,2.0,20.0,7.1872336437,21.0,7.1320779457,,,,,,,,
11,Oxidative__delsoxr_pq,6.04369764585,0.08380087283361387,2.0,22.0,5.9844414804,23.0,6.1029538113,,,,,,,,
12,Oxidative__delsoxs_pq,5.84013899335,0.31350917887961227,2.0,24.0,6.0618234597,25.0,5.618454527,,,,,,,,
13,Nac/NtrC__wt_csn,6.56973040325,0.21677265503349977,2.0,26.0,6.4164489889,27.0,6.7230118176,,,,,,,,
14,Nac/NtrC__wt_cytd,7.576040170500001,0.005572648721297743,2.0,28.0,7.5720997128,29.0,7.5799806282,,,,,,,,
15,Nac/NtrC__wt_gln,6.499878599700001,0.20667264193785947,2.0,30.0,6.6460182263,31.0,6.3537389731000005,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,4.0748349432,0.3911947676924108,2.0,32.0,4.3514514162,33.0,3.7982184702,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,8.24848193845,0.09026065517700378,2.0,34.0,8.1846580171,35.0,8.3123058598,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,7.1392512677,0.10430704917895824,2.0,36.0,7.2130074895,37.0,7.0654950459,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,10.05598877835,0.01033542223670468,2.0,38.0,10.0632970255,39.0,10.0486805312,,,,,,,,
20,Misc__wt_no_te,8.891524408999999,0.474078013560391,2.0,40.0,8.5563006308,41.0,9.2267481872,,,,,,,,
21,Misc__bw_delcbl,9.593447537900001,0.07527446082568111,2.0,42.0,9.6466746196,43.0,9.5402204562,,,,,,,,
22,Misc__bw_delfabr,9.77795162575,0.062477541335224235,2.0,44.0,9.7337733326,45.0,9.8221299189,,,,,,,,
