k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.02591964103281498,,,
11,Chromium,False,-0.01918509656563401,,,
14,UC-7,False,-0.0142056293040514,,,
12,Zinc - Intermediate,False,0.010422255445541028,,,
10,Copper,False,0.009195762295275928,,,
4,UC-4,False,-0.0075249384948983785,,,
2,UC-3,False,-0.006077858195640147,,,
1,UC-2,False,0.005211500425357372,,,
13,UC-6,False,-0.004118732190690934,,,
8,Zinc - Fast,False,-0.0035944026755169033,,,
9,UC-5,False,-0.0032410628075275924,,,
3,Cadmium,False,-0.002465827448759228,,,
6,Iron,False,-0.0016284830961376428,,,
0,UC-1,False,0.0012327188183553516,,,
5,Lead,False,-0.0007894963049329817,,,
