sample,BSU05340
LBexp_1,10.7513
LBexp_2,9.733
LBexp_3,9.4857
LBtran_1,8.0018
LBtran_2,8.237
LBtran_3,8.4868
LBstat_1,8.4449
LBstat_2,8.405
LBstat_3,8.373
LBGexp_1,10.8693
LBGexp_2,11.009
LBGexp_3,10.8708
LBGtran_2,9.2023
LBGtran_3,9.1836
LBGstat_1,10.6941
LBGstat_2,10.3869
LBGstat_3,9.754
S0_1,9.5891
S0_2,10.0661
S0_3,9.5032
S1_1,9.4003
S1_2,9.0497
S1_3,9.3769
S2_1,8.475
S2_2,8.3144
S2_3,8.0185
S3_1,8.881
S3_2,8.9996
S4_1,9.0453
S4_2,8.2912
S4_3,8.1469
S5_1,8.3142
S5_2,8.2188
S5_3,8.5331
S6_1,7.8805
S6_2,7.1842
S6_3,7.8551
S6/t_1,7.8769
S6/t_2,7.2947
S6_4,7.8972
S6_5,8.2589
S6_6,8.0392
S7_4,8.4178
S7_5,8.4079
S7_6,8.7762
S8_4,8.1738
S8_5,8.5305
G135_1,10.5804
G135_3,9.1857
G150_1,10.1035
G150_2,10.7338
G150_3,10.4451
G180_1,10.4262
G180_2,10.9118
G180_3,9.907
C30_1,9.4526
C30_2,9.6582
C90_1,8.5325
C90_2,8.5214
BI_1,9.4323
BI_2,9.5531
BC_2,8.8741
BC/t_1,8.3811
BC/t_2,8.9258
BC_1,8.6055
Sw_1,8.5984
Sw_2,9.1485
BT_1,8.0231
BT_2,7.6133
B36_1,7.9266
B36_2,7.8337
B60_1,8.1146
B60_2,8.1904
M9exp_1,9.5639
M9exp_2,9.2359
M9exp_3,9.0277
M9tran_1,8.923
M9tran_2,8.7735
M9tran_3,9.1604
M9stat_1,8.2764
M9stat_2,8.2531
M9stat_3,7.9565
M+G_1,9.1322
M+G_2,9.2403
M+G_3,9.212
Glu_1,9.5488
Glu_2,9.6144
Glu_3,9.5684
Fru_1,9.477
Fru_2,9.5754
Fru_3,9.1334
Mal_1,8.6242
Mal_2,8.9776
Mal_3,9.2704
G+S_2,8.5666
G+S_3,8.9303
Pyr_1,8.4503
Pyr_2,8.692
Pyr_3,8.5408
Gly_1,8.7385
Gly_2,9.2149
Gly_3,8.5344
Glucon_1,8.8148
Glucon_2,9.0404
Glucon_3,8.8333
aero_1,9.9253
aero_2,8.9968
aero_3,9.7077
nit_1,8.6353
nit_2,9.0693
nit_3,8.6492
ferm_1,8.4723
ferm_2,8.4565
ferm_3,8.7894
T-5.40H_1,9.5236
T-4.40H_1,9.3383
T-3.40H_1,9.1495
T-2.40H_1,9.0338
T-1.40H_1,9.1549
T-1.10H_1,9.4203
T-0.40H_1,9.3097
T0.0H_1,8.881
T0.30H_1,9.3165
T1.0H_1,8.7609
T1.30H_1,8.7005
T2.0H_1,8.6496
T2.30H_1,8.7423
T3.0H_1,8.2544
T3.30H_1,8.5547
T4.0H_1,8.46
T5.0H_1,8.2163
HPh_1,9.8825
HPh_2,9.3942
HPh_3,9.5747
LPh_1,9.7883
LPh_2,10.412
LPh_3,10.0288
LPhT_1,8.7127
LPhT_2,8.5701
LPhT_3,8.7856
SMMPr_1,8.8837
SMMPr_2,9.0174
SMMPr_3,9.2141
HiTm_1,9.4138
HiTm_2,9.6365
HiTm_3,9.2025
LoTm_1,8.9396
LoTm_2,8.6751
LoTm_3,8.6364
HiOs_1,8.9634
HiOs_2,8.8123
HiOs_3,8.8534
BMM_1,9.3666
BMM_2,9.2286
BMM_3,9.3842
Heat_1,10.4428
Heat_2,10.0643
Heat_3,10.0937
Cold_1,9.49
Cold_2,8.8326
Cold_3,8.7036
Etha_1,7.9521
Etha_2,8.1811
Etha_3,7.9322
SMM_1,9.418
SMM_2,9.2768
SMM_3,9.3896
Salt_1,8.2178
Salt_2,8.0896
Salt_3,8.2366
Mt0_1,10.1038
Mt0_3,10.5537
M0t45_1,8.5968
M0t45_2,10.7697
M0t45_3,8.98
M0t90_1,7.9981
M0t90_2,8.8178
M0t90_3,8.1732
M40t45_1,8.6493
M40t45_2,8.3196
M40t45_3,9.139
M40t90_1,8.0308
M40t90_2,8.7277
M40t90_3,8.4134
dia0_1,10.06
dia0_2,10.3026
dia0_3,10.3251
dia5_1,9.0489
dia5_2,9.1526
dia5_3,9.2676
dia15_1,9.7074
dia15_2,9.8518
dia15_3,9.324
Diami_1,9.7084
Diami_2,10.4043
Diami_3,10.049
Paraq_1,10.6119
Paraq_2,11.0007
Paraq_3,9.6266
H2O2_1,9.7867
H2O2_2,10.1272
H2O2_3,9.6272
Oxctl_1,10.0022
Oxctl_2,9.8969
Oxctl_3,10.7112
GM-0.1_1,9.2244
GM-0.2_1,9.2514
GM+5_1,8.8347
GM+15_1,9.3992
GM+25_1,9.5551
GM+45_1,9.5405
GM+60_1,9.4321
GM+90_1,9.5635
GM+120_1,8.8873
GM+150_1,9.1066
GM-0.1_2,9.5943
GM-0.2_2,9.6326
GM+5_2,9.2138
GM+10_2,9.1831
GM+15_2,9.1793
GM+25_2,9.2558
GM+45_2,8.6147
GM+60_2,8.6492
GM+90_2,9.5012
GM+150_2,8.26
GM-0.1_3,9.5288
GM-0.2_3,9.2521
GM+5_3,9.1899
GM+10_3,8.4538
GM+15_3,9.0662
GM+25_3,8.9602
GM+45_3,8.9514
GM+60_3,8.8213
GM+90_3,9.2545
GM+120_3,9.3575
GM+150_3,9.0973
MG-0.1_1,9.3412
MG+5_1,9.2201
