,-0.18230153980505356,-0.15799466783104643,-0.1336877958570393,-0.10938092388303217,-0.08507405190902503,-0.0607671799350179,-0.03646030796101077,-0.012153435987003636,0.012153435987003497,0.03646030796101063,0.06076717993501776,0.08507405190902487,0.10938092388303203,0.1336877958570392,0.1579946678310463,0.1823015398050534,0.20660841177906056,0.23091528375306772,0.25522215572707485,0.2795290277010819
thresh,-0.09722748789602857,0.09722748789602857,4,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,6,70,1726,1691,84,4,0,0,0,0,0,1,0,1,0
Fur,0,0,0,0,0,0,6,41,32,3,1,2,0,0,0,0,0,0,0,0
Crp,0,0,0,0,0,0,19,215,255,10,0,1,0,0,0,0,0,0,0,0
Fur and Crp,1,0,3,0,0,0,2,19,10,2,1,1,2,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ybiI'],[],['ybiX'],[]
Fur_genes,[],[],[],[],[],[],['gspG' 'mntP' 'gspC' 'hmp' 'metJ' 'fhuF'],"['feoC' 'gspK' 'amtB' 'fhuC' 'oppB' 'fhuB' 'fhuD' 'gspD' 'gpmA' 'katG'
 'nfeF' 'metH' 'gspM' 'oppC' 'fhuA' 'gspH' 'katE' 'oppD' 'nrdI' 'fnr'
 'nac' 'exbD' 'gspE' 'ybdZ' 'entF' 'soxS' 'zwf' 'garR' 'gspL' 'garP'
 'gspO' 'nrdH' 'nrdF' 'garL' 'feoB' 'exbB' 'ydfN' 'glnK' 'garK' 'purR'
 'sufE']","['tfaQ' 'nohA' 'fepC' 'rcnA' 'oppA' 'oppF' 'soxR' 'sufA' 'yhhY' 'sufD'
 'nrdE' 'fepD' 'rcnB' 'ftnA' 'fepG' 'gspJ' 'mntH' 'zinT' 'ygaC' 'gspF'
 'fecI' 'feoA' 'yjjZ' 'tonB' 'ndh' 'sufS' 'sufB' 'glnD' 'fecR' 'fes'
 'sufC' 'fepB']",['pyrC' 'aspC' 'entS'],['fepE'],['fhuE' 'gnd'],[],[],[],[],[],[],[],[]
Crp_genes,[],[],[],[],[],[],"['lsrG' 'aceF' 'puuD' 'glpD' 'proP' 'sodB' 'rmf' 'mazF' 'idnK' 'lgoD'
 'marB' 'ompR' 'csiD' 'hofN' 'epd' 'crp' 'murQ' 'ascB' 'rspB']","['oxyR' 'mhpB' 'caiF' 'lacA' 'cspD' 'murP' 'ntrC' 'araC' 'rhaR' 'csgE'
 'melR' 'trxA' 'dgoK' 'envZ' 'gadE' 'cytR' 'paaZ' 'mazE' 'mtlR' 'sgcB'
 'tdcB' 'gabP' 'mhpC' 'aceE' 'cspE' 'hflK' 'dgoR' 'aspA' 'hpt' 'fumA'
 'lgoR' 'rspA' 'sbmC' 'dctA' 'malM' 'ampE' 'nagA' 'feaR' 'galK' 'sohB'
 'pgk' 'ulaB' 'nanC' 'gcvH' 'psuG' 'pncB' 'sgcE' 'fucO' 'puuR' 'agp'
 'malX' 'fbaA' 'ppdD' 'yahN' 'prpB' 'galM' 'raiA' 'dusB' 'patZ' 'sgbH'
 'glnL' 'yhfA' 'mhpA' 'dksA' 'dgoA' 'ygcW' 'treB' 'hlyE' 'tnaA' 'sgcC'
 'fis' 'csgD' 'nanA' 'nupG' 'fucR' 'bglF' 'idnR' 'hflC' 'rhaD' 'dadX'
 'araA' 'rbfA' 'dcuR' 'araH' 'citF' 'gutQ' 'zraR' 'manX' 'srlE' 'araE'
 'cysG' 'caiB' 'idnT' 'rseB' 'malK' 'nirD' 'sgcA' 'sgcX' 'rbsD' 'preT'
 'lhgO' 'manY' 'hicB' 'ulaA' 'srlD' 'glpR' 'gntP' 'rbsR' 'uidA' 'nagB'
 'uxuR' 'dcuA' 'caiT' 'aceA' 'paaA' 'bhsA' 'hflX' 'agaA' 'cdd' 'ampD'
 'caiD' 'srlR' 'caiC' 'exuT' 'hyfF' 'nagC' 'serA' 'nanT' 'gatY' 'tdcD'
 'ulaD' 'lsrR' 'paaF' 'ygeW' 'chbF' 'mlc' 'idnD' 'ugpB' 'tnaB' 'nanE'
 'citG' 'citD' 'gltA' 'mdh' 'cyaA' 'lyxK' 'ptsI' 'chbC' 'fucI' 'mglA'
 'dgoT' 'nrdB' 'glpK' 'mglB' 'paaB' 'csqR' 'rbsA' 'yjcH' 'xylR' 'paaK'
 'lacY' 'mtlD' 'prpD' 'hyfA' 'dgoD' 'hyfJ' 'umpH' 'manZ' 'agaW' 'bglB'
 'melA' 'acnA' 'nirB' 'narQ' 'yiaL' 'melB' 'galT' 'gabD' 'prpE' 'guaA'
 'nanK' 'hupA' 'gatC' 'focB' 'ilvN' 'rseC' 'xylF' 'yiaK' 'agaV' 'paaG'
 'plaR' 'fadH' 'yqeF' 'yiaN' 'uidB' 'hofC' 'ilvB' 'pck' 'hupB' 'feaB'
 'araF' 'gntU' 'chbR' 'marA' 'ascF' 'aaeR' 'mpl' 'rplM' 'xylA' 'modC'
 'paaE' 'tam' 'xylG' 'gatB' 'csgF']","['rimP' 'malS' 'tdcG' 'glpE' 'aaeX' 'fadD' 'crr' 'yfaE' 'comR' 'psuK'
 'serC' 'ulaE' 'ykgR' 'truB' 'malG' 'tdcE' 'mhpD' 'hofO' 'yiaO' 'grpE'
 'gatD' 'deoD' 'glpC' 'mglC' 'srlA' 'aegA' 'glgP' 'citC' 'glpB' 'focA'
 'cas3' 'uxaB' 'gpsA' 'hofM' 'nupC' 'malY' 'casA' 'rseA' 'ebgA' 'casD'
 'mokB' 'guaB' 'lacZ' 'deoA' 'gyrA' 'aceB' 'ppiA' 'malI' 'gapA' 'ompA'
 'dadA' 'fixB' 'aldA' 'gatA' 'uhpT' 'ugpE' 'gatZ' 'rhaB' 'bglG' 'paaD'
 'aer' 'malF' 'lsrD' 'rplI' 'rpsI' 'hyfD' 'ybiT' 'yeiW' 'argG' 'yeiP'
 'gutM' 'marR' 'citX' 'rof' 'zraS' 'prpR' 'manA' 'osmY' 'yjhI' 'malT'
 'gcvT' 'araG' 'pflB' 'putP' 'cpdB' 'uxaA' 'rpoE' 'glpA' 'gabT' 'nrdA'
 'aldB' 'rhaS' 'lacI' 'gadX' 'nirC' 'gntK' 'srlB' 'hofB' 'tdcC' 'speC'
 'aroA' 'glgC' 'ugpQ' 'gcvP' 'tdcA' 'mtlA' 'hyfB' 'casC' 'nagE' 'gadC'
 'chiQ' 'modB' 'aaeA' 'idnO' 'uidC' 'chiP' 'rbsC' 'sfsA' 'ubiG' 'rpoH'
 'hyfH' 'lsrA' 'glgA' 'infB' 'treC' 'rbsB' 'ynfK' 'galE' 'btsT' 'yhcH'
 'xseA' 'udp' 'xylH' 'rpsO' 'kbaZ' 'glpF' 'lsrB' 'cas1' 'lsrC' 'ptsG'
 'sgcQ' 'ycdZ' 'mdtF' 'rseD' 'secB' 'nanM' 'casE' 'fucA' 'ortT' 'tdcF'
 'fixC' 'aceK' 'glpQ' 'glpG' 'glpT' 'rhaA' 'fucK' 'csiE' 'modA' 'rbsK'
 'trg' 'pnp' 'nadC' 'araD' 'yaeP' 'ulaF' 'hfq' 'mhpF' 'dsdX' 'ptsH' 'nusA'
 'dsdA' 'yaeQ' 'ygeA' 'xylB' 'hicA' 'malE' 'pdhR' 'yjhG' 'acs' 'hyfC'
 'tsx' 'nfuA' 'fucP' 'deoB' 'relA' 'uxuB' 'mhpR' 'uxuA' 'glpX' 'ldtB'
 'caiE' 'arfB' 'priB' 'exuR' 'paaC' 'chbG' 'fixA' 'puuC' 'araB' 'lsrK'
 'hyfG' 'yjhH' 'yhgH' 'sgbU' 'chbA' 'aaeB' 'preA' 'cas2' 'xylE' 'rhaT'
 'ugpC' 'rihA' 'araJ' 'hyfI' 'gntT' 'sgcR' 'gadA' 'caiA' 'hyfR' 'dpiB'
 'rpsF' 'prpC' 'mdtE' 'acnB' 'rpsR' 'dcuB' 'psiE' 'nanS' 'hyfE' 'lsrF'
 'abgR' 'csgG' 'yiaM' 'uxaC' 'citE' 'glnA' 'fucU' 'casB' 'dpiA' 'lamB'
 'ugpA' 'paaJ' 'deoC' 'nlpE' 'actP' 'sgbE' 'mhpE' 'gadB' 'paaI' 'cstA'
 'glcC' 'metK' 'chbB' 'fadL']",['galS' 'ansB' 'paaH' 'gcd' 'puuB' 'glgS' 'puuE' 'ulaC' 'ebgC' 'galP'],[],['ychH'],[],[],[],[],[],[],[],[]
Fur and Crp_genes,['entB'],[],['entA' 'entH' 'entE'],[],[],[],['cyoE' 'fumC'],"['cyoD' 'sodA' 'fur' 'grcA' 'rpoS' 'lpd' 'sdhB' 'fecC' 'fecA' 'flhD'
 'gltF' 'ompW' 'sucB' 'fecB' 'sucC' 'sucD' 'gdhA' 'sdhA' 'cyoC']",['gltD' 'ompF' 'flhC' 'fumB' 'sucA' 'sdhC' 'fecD' 'fecE' 'gltB' 'sdhD'],['entC' 'cyoB'],['cyoA'],['fepA'],['entD' 'cirA'],[],[],[],[],['fiu'],[],[]
