,PN96_RS22725
SBRG_BHIN_Growth_Late_1,0.93174264
SBRG_BHIN_Growth_Late_2,1.3479560940000002
SBRG_BHIN_Growth_Mid_1,1.7900296790000003
SBRG_BHIN_Growth_Mid_2,0.4790354580000002
SBRG_BHIN_Growth_Stat_1,-1.075920112
SBRG_BHIN_Growth_Stat_2,-0.6287195099999998
SBRG_LBv2_Growth_Late_1,-0.054148069
SBRG_LBv2_Growth_Late_2,-0.2765277529999999
SBRG_LBv2_Growth_Mid_1,0.2321440429999999
SBRG_LBv2_Growth_Mid_2,-0.2321440429999999
SBRG_LBv2_Growth_Stat_1,-0.0983368580000001
SBRG_LBv2_Growth_Stat_2,-0.1754525820000001
SBRG_MHB_Rich_Mid_1,0.6448858720000001
SBRG_MHB_Rich_Mid_2,0.101267682
SBRG_NBO_Rich_Mid_1,0.153712536
SBRG_NBO_Rich_Mid_2,-5.708700000006672e-05
SBRG_M9Na_Arabinose_Mid_1,-0.2337794199999994
SBRG_M9Na_Arabinose_Mid_2,0.5797882350000005
SBRG_M9Na_Galactose_Mid_1,-0.1665229339999996
SBRG_M9Na_Galactose_Mid_2,-0.3825523249999998
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.6248973169999994
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.3896556849999992
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.4244313629999992
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.4810421979999999
SBRG_M9Na_GlcNAcGrowth_Stat_1,-3.203125797
SBRG_M9Na_GlcNAcGrowth_Stat_2,-3.292360506
SBRG_M9Na_GlcNAc_Mid_1,-0.1856691189999999
SBRG_M9Na_GlcNAc_Mid_2,-0.2376472279999992
SBRG_M9Na_Gluconate_Mid_1,-1.700915329
SBRG_M9Na_Gluconate_Mid_2,-2.333205326
SBRG_M9Na_Glucosamine_Mid_1,-2.1215961949999995
SBRG_M9Na_Glucosamine_Mid_2,-2.198873234
SBRG_M9Na_Glycerol_Mid_1,-0.0648365359999996
SBRG_M9Na_Glycerol_Mid_2,-0.2367981669999999
SBRG_M9Na_Maltose_Mid_1,-0.5435031929999994
SBRG_M9Na_Maltose_Mid_2,0.1584434950000002
SBRG_M9Na_Mannitol_Mid_1,-0.0872862139999997
SBRG_M9Na_Mannitol_Mid_2,0.2903363080000005
SBRG_M9Na_Trehalose_Mid_1,0.1870061420000004
SBRG_M9Na_Trehalose_Mid_2,0.2204759550000004
SBRG_M9Na_ethanol_Mid_1,-0.6302350089999997
SBRG_M9Na_ethanol_Mid_2,-0.6663706789999999
SBRG_M9Na_fructose_Mid_1,0.564420685
SBRG_M9Na_fructose_Mid_2,0.3967737400000004
SBRG_M9Na_fumarate_Mid_1,-1.6133607509999992
SBRG_M9Na_fumarate_Mid_2,-1.2179804259999996
SBRG_M9Na_glucoseGrowth_Late_1,0.4020824360000006
SBRG_M9Na_glucoseGrowth_Late_2,0.9379123740000006
SBRG_M9Na_glucoseGrowth_Mid_1,0.1427421930000001
SBRG_M9Na_glucoseGrowth_Mid_2,-0.1427421929999992
SBRG_M9Na_glucoseGrowth_Stat_1,-0.9106852079999994
SBRG_M9Na_glucoseGrowth_Stat_2,-2.018954268
SBRG_M9Na_ribose_Mid_1,-0.5984052719999999
SBRG_M9Na_ribose_Mid_2,-0.9703335289999996
SBRG_M9Na_succinate_Mid_1,-0.294372847
SBRG_M9Na_succinate_Mid_2,0.2479266290000001
SBRG_M9Na_sucrose_Mid_1,-2.9965620969999995
SBRG_M9Na_sucrose_Mid_2,-3.320768413
SBRG_LBv2_HapROver_Late_1,0.512294088
SBRG_LBv2_HapROver_Late_2,0.3081136240000002
SBRG_LBv2_HapROver_Mid_1,0.9714550680000004
SBRG_LBv2_HapROver_Mid_2,0.9703187420000003
SBRG_LBv2_HapROver_Stat_1,-0.8757479730000002
SBRG_LBv2_HapROver_Stat_2,-0.959139612
SBRG_LBv2_LuxOOver_Late_1,-0.0343311969999997
SBRG_LBv2_LuxOOver_Late_2,0.0483944910000002
SBRG_LBv2_LuxOOver_Mid_1,-1.410547378
SBRG_LBv2_LuxOOver_Mid_2,-0.495477369
SBRG_LBv2_LuxOOver_Stat_1,-1.056741179
SBRG_LBv2_LuxOOver_Stat_2,-1.321649759
SBRG_LBv2_QstROver_Late_1,-0.8471899499999997
SBRG_LBv2_QstROver_Late_2,-0.2689780979999998
SBRG_LBv2_QstROver_Mid_1,-1.6498391
SBRG_LBv2_QstROver_Mid_2,-1.046716559
SBRG_LBv2_QstROver_Stat_1,-0.4674568149999998
SBRG_LBv2_QstROver_Stat_2,-0.5209132730000001
SBRG_LBv2_TfoXOver_Late_1,-1.143150794
SBRG_LBv2_TfoXOver_Late_2,-0.547963668
SBRG_LBv2_TfoXOver_Mid_1,0.2606599890000001
SBRG_LBv2_TfoXOver_Mid_2,-0.1888570870000001
SBRG_LBv2_TfoXOver_Stat_1,-0.370842213
SBRG_LBv2_TfoXOver_Stat_2,-0.553665971
SRX12193062,0.5612488395000002
SRX12193071,0.4551707794999999
SRX12193063,-0.5612488394999999
SRX12193072,0.0841315855000002
SBRG_LBv2_LowpH_Mid_1,0.1362602339999998
SBRG_LBv2_LowpH_Mid_2,0.2036691639999999
SBRG_LBv2_highSalt_Mid_1,-0.751167847
SBRG_LBv2_highSalt_Mid_2,-0.4977840109999998
SBRG_M9Na_glucoseKanamycin_Mid_1,-1.2066922839999998
SBRG_M9Na_glucoseKanamycin_Mid_2,-1.5444897649999998
SRX8117098,-0.0033567730000001
SRX8117099,0.0033567730000001
SRX8117100,0.3320170959999999
SRX8117101,0.0050031059999997
SBRG_OSS_TfoXOver_Stat_1,0.9551259764999998
SBRG_OSS_TfoXOver_Stat_2,-0.6845867145000002
SBRG_OSS_VectorOnly_Stat_1,0.4717744174999998
SBRG_OSS_VectorOnly_Stat_2,-0.4717744175000002
SBRG_LBv2_TfoXOver_Recov_1,0.1662119085000002
SBRG_LBv2_TfoXOver_Recov_2,-0.4177691254999995
SBRG_LBv2_VectorOnly_Recov_1,0.1230783515000002
SBRG_LBv2_VectorOnly_Recov_2,-0.1230783514999998
