,Value,list
TF,YtrA,
reg_genes,16,"['Saci_2293' 'Saci_2231' 'Saci_2079' 'Saci_2233' 'hpaH' 'Saci_2230'
 'Saci_2232']"
comp_genes,37,"['btuD_6' 'Saci_1707' 'Saci_2219' 'dps' 'Saci_2175' 'glpC' 'Saci_2297'
 'SACI_RS07300' 'bcp_1' 'paaK' 'Saci_2292' 'Saci_2214' 'Saci_2080'
 'Saci_1065' 'Saci_1822' 'Saci_0664' 'patZ' 'Saci_1004' 'Saci_1931'
 'glpK2' 'SACI_RS11760' 'Saci_0198' 'Saci_0506' 'Saci_2289' 'rbr1'
 'Saci_1832' 'Saci_2291' 'Saci_1019']"
both_genes,9,"['ytrA' 'IMPDH_1' 'asd2' 'adh_2' 'Saci_2078' 'Saci_1850' 'Saci_0484'
 'hpaD' 'msrP']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
