,-0.1955979836180709,-0.15647838689445673,-0.11735879017084255,-0.07823919344722838,-0.0391195967236142,-2.7755575615628914e-17,0.03911959672361415,0.0782391934472283,0.1173587901708425,0.1564783868944567,0.19559798361807085,0.234717580341685,0.2738371770652992,0.3129567737889134,0.3520763705125275,0.3911959672361417,0.4303155639597559,0.4694351606833701,0.5085547574069843,0.5476743541305984
thresh,-0.058679395085421276,0.058679395085421276,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,14,230,1796,226,11,2,1,0,0,0,0,0,0,0,0,0,0
YtrA,1,0,1,3,3,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0
unreg_genes,[],[],[],"['Saci_1707' 'Saci_2080' 'SACI_RS07300' 'glpK2' 'Saci_0506' 'btuD_6'
 'Saci_2214' 'Saci_1931' 'Saci_1065' 'Saci_2175' 'Saci_2219' 'Saci_0198'
 'Saci_1832' 'patZ']",[],[],[],"['glpC' 'Saci_1019' 'Saci_2297' 'dps' 'paaK' 'Saci_2291' 'rbr1'
 'Saci_1822' 'Saci_2289' 'Saci_2292' 'bcp_1']",['Saci_0664' 'SACI_RS11760'],['Saci_1004'],[],[],[],[],[],[],[],[],[],[]
YtrA_genes,['Saci_1850'],[],['Saci_2078'],['Saci_0484' 'msrP' 'hpaD'],['hpaH' 'Saci_2079' 'Saci_2293'],['Saci_2232' 'Saci_2233' 'Saci_2231' 'Saci_2230'],[],['IMPDH_1'],['asd2' 'adh_2'],[],[],[],['ytrA'],[],[],[],[],[],[],[]
