k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.015790688097476958,,,
7,Zinc - Steady,False,-0.008131698491051794,,,
14,UC-7,False,-0.005878077503293753,,,
10,Copper,False,-0.0053122342610731725,,,
11,Chromium,False,-0.005197442155331373,,,
5,Lead,False,-0.0033054970484226944,,,
3,Cadmium,False,-0.0026669744867831467,,,
12,Zinc - Intermediate,False,0.0016569683454460565,,,
4,UC-4,False,-0.0008118482225108893,,,
2,UC-3,False,-0.0007689391222083942,,,
0,UC-1,False,-0.0006914196000434457,,,
8,Zinc - Fast,False,0.0003081980233696413,,,
13,UC-6,False,-0.00026260214130161333,,,
1,UC-2,False,0.00011021360623999497,,,
9,UC-5,False,-7.399422725303525e-06,,,
