k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.036500363647937774,,,
14,UC-7,False,0.015452130567282438,,,
11,Chromium,False,-0.014202378951013088,,,
5,Lead,False,0.012265677861869335,,,
7,Zinc - Steady,False,-0.01032623135484755,,,
10,Copper,False,0.00974200285039842,,,
13,UC-6,False,0.0052896687854081395,,,
0,UC-1,False,0.003673848733305931,,,
2,UC-3,False,0.003056116721127182,,,
3,Cadmium,False,0.0028305669571273033,,,
1,UC-2,False,0.002662665913812816,,,
8,Zinc - Fast,False,-0.001640952134039253,,,
9,UC-5,False,0.0013960200706945665,,,
12,Zinc - Intermediate,False,-0.0013663527827604018,,,
4,UC-4,False,0.0005103504448197784,,,
