locus,gene_weight,gene_name,gene_product,cog,operon,regulator,PhoB,H-NS,RcdA,RstA,link
b1597,0.6966435456000001,asr,acid shock protein,No COG annotation,asr,"RpoD,PhoB,RpoS,H-NS,RcdA,RstA",True,True,True,True,https://ecocyc.org/gene?orgid=ECOLI&id=G6855
